"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"KCM194405281","perkc104","KCM","1","3","value","27","14","1","0","0","0","0","19440528","1","KAN05","CAG","W","regular","y"
"KCM194405281","perkc104","KCM","1","3","lower","27","14","1","0","0","0","0","19440528","1","KAN05","CAG","W","regular","y"
"KCM194405281","perkc104","KCM","1","3","upper","27","14","1","0","0","0","0","19440528","1","KAN05","CAG","W","regular","y"
"KCM194405282","perkc104","KCM","1","3","value","15","6","0","0","1","0","0","19440528","2","KAN05","CAG","W","regular","y"
"KCM194405282","perkc104","KCM","1","3","lower","15","6","0","0","1","0","0","19440528","2","KAN05","CAG","W","regular","y"
"KCM194405282","perkc104","KCM","1","3","upper","15","6","0","0","1","0","0","19440528","2","KAN05","CAG","W","regular","y"
"KCM194405300","perkc104","KCM","1","3","value","27","7","1","1","0","0","0","19440530","0","KAN05","CAG","L","regular","y"
"KCM194405300","perkc104","KCM","1","3","lower","27","7","1","1","0","0","0","19440530","0","KAN05","CAG","L","regular","y"
"KCM194405300","perkc104","KCM","1","3","upper","27","7","1","1","0","0","0","19440530","0","KAN05","CAG","L","regular","y"
"KCM194406010","perkc104","KCM","1","3","value","27","","","0","2","0","0","19440601","0","DAV01","CAG","W","regular","y"
"KCM194406010","perkc104","KCM","1","3","lower","27","","","0","2","0","0","19440601","0","DAV01","CAG","W","regular","y"
"KCM194406010","perkc104","KCM","1","3","upper","27","","","0","2","0","0","19440601","0","DAV01","CAG","W","regular","y"
