"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"MEM194605080","colzj101","IN9","1","1","value","","","","0","","0","0","","","","","19460508","0","LRK02","MEM","l","regular",""
"CVB194606022","colzj101","IN9","1","1","value","","","","0","","0","0","","","","1","19460602","2","CLE06","CVB","w","regular",""
"IN9194606080","colzj101","IN9","1","1","value","27","","","0","","0","0","","","","1","19460608","0","IND10","CAG","w","regular",""
"CAG194606110","colzj101","IN9","1","1","value","6","","","0","0","0","","","","","","19460611","0","SPR03","CAG","l","regular","y"
"KCM194606210","colzj101","IN9","1","1","value","27","0","0","0","0","0","","","","","1","19460621","0","KAN05","KCM","w","regular","y"
"IN9194606302","colzj101","IN9","1","1","value","21","","","0","","0","0","","","","1","19460630","2","IND10","CAG","l","regular",""
"IN9194607060","colzj101","IN9","1","1","value","18","","","0","","0","0","","","","1","19460706","0","IND10","CCR","w","exhibition",""
"IN9194607150","colzj101","IN9","1","1","value","27","","","0","","0","0","","","","1","19460715","0","COL05","CVB","w","regular",""
"KCM194607211","colzj101","IN9","1","1","value","27","0","2","1","0","0","","","","","1","19460721","1","KAN05","KCM","w","regular","y"
"IN9194607270","colzj101","IN9","1","1","value","1","","","0","","0","0","","","","","19460727","0","IND10","KCM","l","regular",""
"IN9194607281","colzj101","IN9","1","1","value","","","","0","","0","0","","","","","19460728","1","CIN07","KCM","l","regular",""
"IN9194607300","colzj101","IN9","1","1","value","27","","","0","","0","0","","","","1","19460730","0","IND10","CAG","w","regular",""
"IN9194607310","colzj101","IN9","1","1","value","27","","","0","","0","0","","","","1","19460731","0","IND10","CAG","w","regular",""
"IN9194608042","colzj101","IN9","1","1","value","","","","0","","0","0","","","","","19460804","2","CIN07","CCR","l","exhibition",""
"BLG194608130","colzj101","IN9","1","1","value","8","0","0","0","0","0","","","","","","19460813","0","BAL14","BLG","l","exhibition","y"
"NY5194608170","colzj101","IN9","1","1","value","18","0","0","0","0","0","","","","","","19460817","0","WIL04","NY5","w","exhibition","y"
"KCM194609012","colzj101","IN9","1","1","value","1","0","0","0","0","0","","","","","","19460901","2","KAN05","KCM","l","regular","y"
"IN9194609022","colzj101","IN9","1","1","value","15","","","0","","0","0","","","","1","19460902","2","IND10","KCM","l","regular",""
"IN9194609082","colzj101","IN9","1","1","value","","","","0","","0","0","","","","","19460908","2","CIN07","KCM","t","regular",""
"BLG194609130","colzj101","IN9","1","1","value","8","0","1","0","0","0","","","","","","19460913","0","BAL14","BLG","l","exhibition","y"
"NY5194609171","colzj101","IN9","1","1","value","10","0","0","0","0","0","","","","","","19460917","1","PHI11","NY5","l","exhibition","y"
"MEM194704132","colzj101","IN9","1","1","value","15","","","0","","0","0","","","","1","19470413","2","MEM02","MEM","w","exhibition",""
"KCM194704280","colzj101","IN9","1","1","value","27","","","0","","0","0","","","","1","19470428","0","NOL01","KCM","w","exhibition",""
"MEM194705041","colzj101","IN9","1","1","value","","","","0","","0","0","","","","","19470504","1","MEM02","MEM","l","regular",""
"MEM194705042","colzj101","IN9","1","1","value","12","","","0","","0","0","","","","1","19470504","2","MEM02","MEM","l","regular",""
"IN9194705111","colzj101","IN9","1","1","value","18","","","0","","0","0","","","","1","19470511","1","IND10","CVB","w","regular",""
"IN9194705182","colzj101","IN9","1","1","value","21","","","0","","0","0","","","","1","19470518","2","IND10","BIR","l","regular",""
"MEM194706010","colzj101","IN9","1","1","value","3","","","0","","0","0","","","","","19470601","0","MEM02","MEM","w","regular",""
"MEM194706041","colzj101","IN9","1","1","value","27","","","0","","0","0","","","","1","19470604","1","MEM02","MEM","l","regular",""
"KCM194706090","colzj101","IN9","1","1","value","12","0","4","0","0","0","","","","","1","19470609","0","KAN05","KCM","w","regular","y"
"CAG194706151","colzj101","IN9","1","1","value","24","0","2","0","0","0","","","","","1","19470615","1","CHI10","CAG","l","regular","y"
"CVB194706231","colzj101","IN9","1","1","value","6","","","0","","0","0","","","","1","19470623","1","SYR04","CVB","l","regular",""
"KCM194706292","colzj101","IN9","1","1","value","18","0","1","0","0","0","","","","","1","19470629","2","KAN05","KCM","l","regular","y"
"KCM194707042","colzj101","IN9","1","1","value","6","","","","","","","","","","1","19470704","2","WAS09","KCM","l","regular",""
"IN9194707170","colzj101","IN9","1","1","value","21","","","0","","0","0","","","","","19470717","0","IND10","CAG","l","regular",""
"BIR194708032","colzj101","IN9","1","1","value","12","","","0","","0","0","","","","1","19470803","2","BIR01","BIR","l","regular",""
"KCM194708180","colzj101","IN9","1","1","value","24","","","0","","0","0","","","","1","19470818","0","SCI01","KCM","l","regular",""
"IN9194708241","colzj101","IN9","1","1","value","27","","","0","","0","0","","","","1","19470824","1","IND10","MEM","l","regular",""
"CAG194708311","colzj101","IN9","1","1","value","","","","0","","0","0","","","","1","19470831","1","CHI10","CAG","l","regular",""
"KCM194709180","colzj101","IN9","1","1","value","9","","","","","0","0","","","","","19470918","0","DAV02","KCM","l","exhibition",""
"KCM194709212","colzj101","IN9","1","1","value","15","0","2","0","0","0","","","","","1","19470921","2","CBI01","KCM","l","exhibition","y"
"KCM194709250","colzj101","IN9","1","1","value","23","0","4","0","0","0","","","","","1","19470925","0","KAN05","KCM","w","exhibition","y"
