"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PTC193209270","frenl101","NLS","2","value","17","","23","2","","","0","4","","0","","4","0","2","0","1","","","","","","1","","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193209270","frenl101","NLS","2","lower","17","","","2","","","0","2","","0","","4","0","2","0","","","","","","","","","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193209270","frenl101","NLS","2","upper","17","","","2","","","0","2","","0","","4","0","2","0","","","","","","","","","19320927","0","YOR01","PTC","L","exhibition","y"
"PTC193209300","frenl101","NLS","1","value","21","","28","7","","","0","4","","0","","2","0","0","0","0","","","1","","1","","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193209300","frenl101","NLS","1","lower","21","","","7","","","0","4","","0","","2","0","0","0","","","","","","","","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193209300","frenl101","NLS","1","upper","21","","","7","","","0","4","","0","","2","0","0","0","","","","","","","","","19320930","0","ALT02","PTC","L","exhibition","y"
"PTC193210012","frenl101","NLS","2","value","6","","8","2","","","0","0","0","0","","0","0","0","0","0","","","","1","","1","","19321001","2","PIT09","PTC","W","exhibition","y"
"PTC193210012","frenl101","NLS","2","lower","","","","","","","0","","","0","","0","0","0","0","","","","","","","","","19321001","2","PIT09","PTC","W","exhibition","y"
"PTC193210012","frenl101","NLS","2","upper","","","","","","","0","","","0","","0","0","0","0","","","","","","","","","19321001","2","PIT09","PTC","W","exhibition","y"
"ASD193310060","frenl101","ASD","1","value","12","","19","3","","","0","3","","3","","5","0","0","0","0","","","1","","1","","","19331006","0","OMA02","KCM","L","exhibition","y"
"ASD193310060","frenl101","ASD","1","lower","12","","19","3","","","0","3","","3","","5","0","0","0","0","","","","","","","","19331006","0","OMA02","KCM","L","exhibition","y"
