"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CVB194604140","woods103","CVB","1","value","15","","","","","","","3","","","","","","","","","","","","","","","","1","","","19460414","0","ATL05","NY5","w","exhibition",""
"CVB194605060","woods103","CVB","1","value","36","","","","","","","4","","","","","","","","","","","","","1","","","1","","1","19460506","0","TOL05","BIR","w","regular",""
"BIR194605122","woods103","CVB","1","value","21","","","5","","","","2","","","","","","","","","","","","","1","","","1","","1","19460512","2","BIR01","BIR","w","regular",""
"CVB194606021","woods103","CVB","2","value","3","","5","1","0","0","0","1","","1","0","0","0","0","0","0","0","","","","","","","","","","19460602","1","CLE06","IN9","l","regular","y"
"CVB194606110","woods103","CVB","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","1","","19460611","0","TOL05","KCM","t","regular",""
"CVB194607020","woods103","CVB","1","value","27","","39","8","0","0","1","4","","2","","3","2","1","0","1","","","","","1","","","1","","1","19460702","0","ERI01","MEM","w","regular","y"
"CVB194607090","woods103","CVB","2","value","3","","6","2","0","0","0","1","","1","0","","0","0","0","0","0","","","","","","","","1","","19460709","0","STL07","HOM","l","exhibition","y"
"BIR194704180","woods103","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19470418","0","MTG01","BIR","w","exhibition",""
"CAG194704271","woods103","CVB","1","value","27","","","3","","","","0","0","","","","","","","","","","","","1","","","1","","1","19470427","1","CHI10","CAG","w","exhibition",""
"CAG194704290","woods103","CVB","1","value","27","","","2","","","","1","","","","","","","","","","","","","1","","","1","","1","19470429","0","HUN01","CAG","w","exhibition",""
"MEM194706240","woods103","MEM","2","value","3","","","","","","","0","","","","","","","","","","","","","","","","","","","19470624","0","LRK02","KCM","l","regular",""
"MEM194706240","woods103","MEM","2","upper","6","","","","","","","0","","","","","","","","","","","","","","","","","","","19470624","0","LRK02","KCM","l","regular",""
"MEM194804111","woods103","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19480411","1","MEM02","CVB","l","exhibition",""
"MEM194804252","woods103","MEM","1","value","15","","","","","","","","","","","","","","","","","","","","","1","","1","","","19480425","2","MEM02","BIR","l","exhibition",""
"MEM194805092","woods103","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19480509","2","MEM02","IN9","l","regular",""
"MEM194805120","woods103","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19480512","0","MEM02","IN9","t","regular",""
"MEM194805210","woods103","MEM","1","value","27","","","1","","","1","5","5","","","","","","","","","","","","1","","","1","","1","19480521","0","JAC01","CAG","w","regular",""
"BIR194805310","woods103","MEM","1","value","30","","","7","","","","4","","","","6","","","","","","","","","1","","","1","","1","19480531","0","FTW01","BIR","w","regular",""
"BIR194806030","woods103","MEM","1","value","9","","15","5","","","0","5","5","2","","1","0","0","0","0","","","","","","1","","1","","","19480603","0","BIR01","BIR","l","regular","y"
"CVB194806062","woods103","MEM","1","value","18","","","5","","","","3","","","","","","","","","","","","","","1","","1","","1","19480606","2","CLE06","CVB","l","regular",""
"IN9194806131","woods103","MEM","1","value","24","","","9","2","","1","7","","","","","","","","","","","","","","1","","1","","1","19480613","1","IND10","IN9","l","regular",""
"IN9194806170","woods103","MEM","3","value","6","","","","","","","","","","","","","","","","","","","","","","","","1","","19480617","0","IND10","IN9","l","regular",""
"KCM194806240","woods103","MEM","1","value","21","3","31","5","2","0","0","3","1","3","0","5","0","0","0","0","0","2","0","0","","","","1","","","19480624","0","DES02","KCM","l","regular","y"
"MEM194806290","woods103","MEM","1","value","27","","","6","","","","3","","","","","","","","","","","","","1","","","1","","1","19480629","0","HOU04","CAG","w","regular",""
"MEM194807052","woods103","MEM","1","value","15","","","6","","","","2","","","","","","","","","","","","","1","","","1","","1","19480705","2","MEM02","BIR","w","regular",""
"MEM194807090","woods103","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19480709","0","MEM02","BIR","l","regular",""
"MEM194807112","woods103","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19480711","2","MEM02","CVB","w","regular",""
"MEM194807190","woods103","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19480719","0","NSH02","KCM","l","regular",""
