"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194306300","jonee103","HOM","1","value","12","","","","","","","","","","","","","","","","","","","","1","","","19430630","0","NOR02","NW2","L","regular",""
"HOM194306300","jonee103","HOM","1","lower","12","","","","","","","","","","","","","","","","","","","","","","","19430630","0","NOR02","NW2","L","regular",""
"HOM194306300","jonee103","HOM","1","upper","12","","","","","","","","","","","","","","","","","","","","","","","19430630","0","NOR02","NW2","L","regular",""
"HOM194307042","jonee103","HOM","1","value","11","","21","5","0","0","0","5","","5","","4","0","0","0","","","","","","1","","","19430704","2","WAS09","NW2","W","regular","y"
"HOM194307042","jonee103","HOM","1","lower","11","","","5","0","0","0","5","","5","","4","0","0","0","","","","","","","","","19430704","2","WAS09","NW2","W","regular","y"
"HOM194307042","jonee103","HOM","1","upper","11","","","5","0","0","0","5","","5","","4","0","0","0","","","","","","","","","19430704","2","WAS09","NW2","W","regular","y"
"CVB194307182","jonee103","HOM","1","value","15","","24","8","","0","0","5","","1","","1","0","0","0","1","","","","","1","","","19430718","2","CLE06","CVB","W","exhibition","y"
"CVB194307182","jonee103","HOM","1","lower","","","","","","0","0","","","1","","1","0","0","0","","","","","","","","","19430718","2","CLE06","CVB","W","exhibition","y"
"CVB194307182","jonee103","HOM","1","upper","","","","","","0","0","","","1","","1","0","0","0","","","","","","","","","19430718","2","CLE06","CVB","W","exhibition","y"
"HOM194308030","jonee103","HOM","1","value","27","","","12","","","","12","","","","16","","","","","","","1","","1","","1","19430803","0","SPR04","NW2","L","regular",""
"HOM194308030","jonee103","HOM","1","lower","27","","","12","","","","12","","","","16","","","","","","","","","","","","19430803","0","SPR04","NW2","L","regular",""
"HOM194308030","jonee103","HOM","1","upper","27","","","12","","","","12","","","","16","","","","","","","","","","","","19430803","0","SPR04","NW2","L","regular",""
"HOM194308072","jonee103","HOM","1","value","4","","8","3","","","1","1","","1","","","","","","","","","","","1","","","19430807","2","PIT06","NW2","W","regular","y"
"HOM194308072","jonee103","HOM","1","lower","3","","","","","","","","","","","","","","","","","","","","","","","19430807","2","PIT06","NW2","W","regular","y"
"HOM194308072","jonee103","HOM","1","upper","6","","","","","","","","","","","","","","","","","","","","","","","19430807","2","PIT06","NW2","W","regular","y"
"HOM194308151","jonee103","HOM","3","value","3","","8","2","","","0","3","","3","","0","0","0","0","","","","","","","1","","19430815","1","WAS09","NY6","L","regular","y"
"HOM194308151","jonee103","HOM","3","lower","3","","","2","","","0","3","","3","","0","0","0","0","","","","","","","","","19430815","1","WAS09","NY6","L","regular","y"
"HOM194308151","jonee103","HOM","3","upper","3","","","2","","","0","3","","3","","0","0","0","0","","","","","","","","","19430815","1","WAS09","NY6","L","regular","y"
