"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194804250","belll102","HOM","2","value","6","","7","0","0","0","0","0","0","1","","0","0","0","0","","","","","","","","","19480425","0","WAS09","BLG","L","exhibition","y"
"HOM194804250","belll102","HOM","2","lower","6","","","","0","0","0","0","0","","","0","0","0","0","","","","","","","","","19480425","0","WAS09","BLG","L","exhibition","y"
"HOM194804250","belll102","HOM","2","upper","6","","","","0","0","0","0","0","","","0","0","0","0","","","","","","","","","19480425","0","WAS09","BLG","L","exhibition","y"
"HOM194805250","belll102","HOM","1","value","27","","","","","","","3","","","","","","","","","","1","","","1","","1","19480525","0","RKM01","PH5","W","regular",""
"HOM194805250","belll102","HOM","1","lower","27","","","","","","","3","","","","","","","","","","","","","","","","19480525","0","RKM01","PH5","W","regular",""
"HOM194805250","belll102","HOM","1","upper","27","","","","","","","3","","","","","","","","","","","","","","","","19480525","0","RKM01","PH5","W","regular",""
"HOM194805312","belll102","HOM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19480531","2","PIT06","BLG","W","regular",""
"HOM194805312","belll102","HOM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19480531","2","PIT06","BLG","W","regular",""
"HOM194805312","belll102","HOM","1","upper","","","","","","","","","","","","","","","","","","1","","","","","","19480531","2","PIT06","BLG","W","regular",""
"HOM194806150","belll102","HOM","1","value","27","","","7","","","","3","","","","","","","","","","1","","","1","","1","19480615","0","COL05","NY5","W","regular",""
"HOM194806150","belll102","HOM","1","lower","27","","","7","","","","3","","","","","","","","","","","","","","","","19480615","0","COL05","NY5","W","regular",""
"HOM194806150","belll102","HOM","1","upper","27","","","7","","","","3","","","","","","","","","","","","","","","","19480615","0","COL05","NY5","W","regular",""
"HOM194806202","belll102","HOM","3","value","3","","4","1","","","0","0","","0","","2","0","0","0","0","","","","","","1","","19480620","2","WAS09","PH5","L","regular","y"
"HOM194806202","belll102","HOM","3","lower","3","","","1","","","0","0","","0","","2","0","0","0","","","","","","","","","19480620","2","WAS09","PH5","L","regular","y"
"HOM194806202","belll102","HOM","3","upper","3","","","1","","","0","0","","0","","2","0","0","0","","","","","","","","","19480620","2","WAS09","PH5","L","regular","y"
"HOM194806271","belll102","HOM","4","value","1","","1","0","","","0","0","","0","","0","0","0","0","0","","","","","","1","","19480627","1","WAS09","NY6","L","regular","y"
"HOM194806271","belll102","HOM","4","lower","1","","1","0","","","0","0","","0","","0","0","0","0","","","","","","","","","19480627","1","WAS09","NY6","L","regular","y"
"HOM194806271","belll102","HOM","4","upper","1","","1","0","","","0","0","","0","","0","0","0","0","","","","","","","","","19480627","1","WAS09","NY6","L","regular","y"
"HOM194807041","belll102","HOM","3","value","9","","16","6","","","0","3","","3","","","0","0","0","0","","","","","","1","","19480704","1","WAS09","NW2","L","regular","y"
"HOM194807041","belll102","HOM","3","lower","9","","","6","","","0","3","","3","","","0","0","0","","","","","","","","","19480704","1","WAS09","NW2","L","regular","y"
"HOM194807041","belll102","HOM","3","upper","9","","","6","","","0","7","","3","","","0","0","0","","","","","","","","","19480704","1","WAS09","NW2","L","regular","y"
"BLG194807052","belll102","HOM","3","value","6","","10","4","","","0","2","","0","","0","0","0","0","0","","","","","","1","","19480705","2","BAL14","BLG","L","regular","y"
"BLG194807052","belll102","HOM","3","lower","6","","","4","","","0","2","","0","","0","0","0","0","","","","","","","","","19480705","2","BAL14","BLG","L","regular","y"
"BLG194807052","belll102","HOM","3","upper","6","","","4","","","0","2","","0","","0","0","0","0","","","","","","","","","19480705","2","BAL14","BLG","L","regular","y"
