"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BLS192505031","fabri101","CUE","5","1","value","4","1","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19250503","1","BAL13","BLS","W","regular","y"
"BLS192505031","fabri101","CUE","5","1","lower","4","1","2","1","0","0","","0","","0","","","","0","","","0","","","","19250503","1","BAL13","BLS","W","regular","y"
"BLS192505031","fabri101","CUE","5","1","upper","4","1","2","1","0","0","","0","","0","","","","0","","","0","","","","19250503","1","BAL13","BLS","W","regular","y"
"NYL192609191","fabri101","CUE","2","1","value","5","1","1","0","0","0","","1","","0","0","0","","0","","","0","","","","19260919","1","NYC24","NYL","W","exhibition","y"
"NYL192609191","fabri101","CUE","2","1","lower","5","1","1","0","0","0","","1","","0","","","","0","","","0","","","","19260919","1","NYC24","NYL","W","exhibition","y"
"NYL192609191","fabri101","CUE","2","1","upper","5","1","1","0","0","0","","1","","0","","","","0","","","0","","","","19260919","1","NYC24","NYL","W","exhibition","y"
"NYL192609192","fabri101","CUE","9","2","value","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","19260919","2","NYC24","NYL","L","exhibition","y"
"NYL192609192","fabri101","CUE","9","2","lower","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19260919","2","NYC24","NYL","L","exhibition","y"
"NYL192609192","fabri101","CUE","9","2","upper","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19260919","2","NYC24","NYL","L","exhibition","y"
"CUE192705090","fabri101","CUE","9","1","value","2","1","1","0","0","0","","1","","0","1","","","0","","","0","","","","19270509","0","RIC03","HIL","W","regular","y"
"CUE192705090","fabri101","CUE","9","1","lower","2","1","1","0","0","0","","1","","0","","","","0","","","0","","","","19270509","0","RIC03","HIL","W","regular","y"
"CUE192705090","fabri101","CUE","9","1","upper","2","1","1","0","0","0","","1","","0","","","","0","","","0","","","","19270509","0","RIC03","HIL","W","regular","y"
