"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"SAS193708220","woodp104","SAS","1","5","value","27","1","2","0","0","0","","","","","1","19370822","0","BIR01","NAS","l","allstar","y"
"BIR193805011","woodp104","BIR","1","5","value","27","0","","0","0","0","","","0","","1","19380501","1","BIR01","CAG","l","exhibition","y"
"BIR193805012","woodp104","BIR","1","5","value","21","0","","2","0","0","","","0","","1","19380501","2","BIR01","CAG","l","exhibition","y"
"JAX193805080","woodp104","BIR","1","5","value","24","","","1","0","0","","","0","","1","19380508","0","JKV01","JAX","l","exibition","y"
"MEM193806051","woodp104","BIR","1","5","value","24","","","","","","","","0","","1","19380605","1","MEM02","MEM","l","regular","y"
"NNL193809250","woodp104","NAL","1","4","value","29","0","4","0","0","0","","","","","1","19380925","0","NYC14","NNL","l","allstar","y"
"CV9193903270","woodp104","CV9","1","5","value","30","0","1","0","0","0","","","","","1","19390327","0","JKV01","CAG","w","exhibition","y"
"CV9193904030","woodp104","CV9","1","5","value","27","0","","0","0","0","","","","","1","19390403","0","JKV01","CAG","l","exhibition","y"
"CV9193904110","woodp104","CV9","1","5","value","27","","","0","","0","0","","","","","19390411","0","JKV01","HOM","l","exhibition",""
"CV9193904230","woodp104","CV9","1","5","value","33","3","3","1","0","0","","","","","1","19390423","0","JKV01","SSA","l","exhibition","y"
"CAG193905130","woodp104","CV9","1","5","value","21","2","1","0","0","0","","","","","1","19390513","0","PAI01","CAG","l","exhibition","y"
"CV9193905141","woodp104","CV9","1","5","value","27","0","1","2","0","0","","","","","1","19390514","1","CLE07","CAG","w","regular","y"
"CV9193905142","woodp104","CV9","1","5","value","27","0","3","1","0","0","","","","","1","19390514","2","CLE07","CAG","w","regular","y"
"CV9193905211","woodp104","CV9","1","5","value","27","1","2","0","0","0","","","","","1","19390521","1","CLE06","ATN","w","regular","y"
"CV9193905212","woodp104","CV9","1","5","value","15","3","2","0","0","0","","","","","1","19390521","2","CLE07","ATN","w","regular","y"
"SSA193905280","woodp104","CV9","1","5","value","24","3","2","1","0","0","","","","","1","19390528","0","STL13","SSA","l","regular","y"
"KCM193905301","woodp104","CV9","1","5","value","27","0","0","0","0","0","","","","","1","19390530","1","KAN05","KCM","w","regular","y"
"KCM193905302","woodp104","CV9","1","5","value","18","0","2","0","0","0","","","","","1","19390530","2","KAN05","KCM","l","regular","y"
"ATN193906140","woodp104","CV9","1","5","value","24","1","0","0","0","0","","","","","1","19390614","0","ATL04","ATN","l","regular","y"
"ATN193906150","woodp104","CV9","1","5","value","33","0","1","0","0","0","","","","","1","19390615","0","ATL04","ATN","w","regular","y"
"CV9193906181","woodp104","CV9","1","5","value","27","0","0","1","0","0","","","","","1","19390618","1","CLE07","KCM","l","regular","y"
"CV9193906182","woodp104","CV9","1","5","value","27","1","1","0","0","0","","","","","1","19390618","2","CLE07","KCM","w","regular","y"
"CV9193906252","woodp104","CV9","1","5","value","27","2","1","0","0","0","","","","","1","19390625","2","CLE06","SSA","w","regular","y"
"MEM193907041","woodp104","CV9","1","5","value","24","","","0","","0","0","","","","","19390704","1","MEM02","MEM","l","regular",""
"CV9193907091","woodp104","CV9","1","5","value","33","1","0","0","0","0","","","","","1","19390709","1","CLE06","MEM","w","regular","y"
"CV9193907092","woodp104","CV9","1","5","value","21","0","1","0","0","0","","","","","1","19390709","2","CLE06","MEM","w","regular","y"
"SSA193907140","woodp104","CV9","1","5","value","24","0","2","1","0","0","","","","","1","19390714","0","EVA01","SSA","l","exhibition","y"
"CV9193907161","woodp104","CV9","1","5","value","27","1","2","0","0","0","","","","","1","19390716","1","KAN05","TLC","w","regular","y"
"CV9193907162","woodp104","CV9","1","5","value","24","4","1","1","0","0","","","","","1","19390716","2","KAN05","TLC","l","regular","y"
"MEM193907231","woodp104","CV9","1","5","value","24","0","1","2","0","0","","","","","1","19390723","1","MEM02","MEM","l","regular","y"
"ASW193908060","woodp104","ASW","1","5","value","6","0","0","0","0","0","","","","","0","19390806","0","CHI10","ASE","w","allstar","y"
"CAG193908100","woodp104","CV9","1","5","value","24","","","0","0","0","","","","","1","19390810","0","MIL03","CAG","l","regular","y"
"CAG193908131","woodp104","CV9","1","5","value","27","1","1","0","0","0","","","","","1","19390813","1","CHI09","CAG","w","regular","y"
"CAG193908132","woodp104","CV9","1","5","value","27","1","2","0","1","0","","","","","1","19390813","2","CHI09","CAG","w","regular","y"
"CV9194004170","woodp104","CV9","1","5","value","27","1","","0","0","0","","","","","1","19400417","0","JKV01","NW2","w","exhibition","y"
"CV9194005121","woodp104","CV9","1","5","value","27","","","0","0","0","","","","","1","19400512","1","ATL04","CAG","w","regular","y"
"CV9194005122","woodp104","CV9","1","5","value","21","","","0","0","0","","","","","1","19400512","2","ATL04","CAG","t","regular","y"
"CAG194005180","woodp104","CV9","1","5","value","27","0","5","0","0","0","","","","","1","19400518","0","CHI09","CAG","w","regular","y"
"CAG194005191","woodp104","CV9","1","5","value","27","","","1","1","0","","","","","1","19400519","1","CHI09","CAG","w","regular","y"
"CAG194005192","woodp104","CV9","1","5","value","18","","","0","","0","0","","","","","19400519","2","CHI09","CAG","l","regular",""
"CV9194005261","woodp104","CV9","1","5","value","27","3","1","0","0","0","","","","","1","19400526","1","CLE06","SNO","l","regular","y"
"CV9194005262","woodp104","CV9","1","5","value","21","1","2","0","0","0","","","","","1","19400526","2","CLE06","SNO","l","regular","y"
"CV9194006021","woodp104","CV9","1","5","value","27","3","4","1","0","0","","","","","1","19400602","1","CLE06","KCM","l","regular","y"
"CV9194006022","woodp104","CV9","1","5","value","21","1","1","1","0","0","","","","","1","19400602","2","CLE06","KCM","l","regular","y"
"CV9194006030","woodp104","CV9","1","5","value","27","0","3","0","0","0","","","","","1","19400603","0","WAR02","KCM","w","regular","y"
