"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BLS192707311","clarb107","BLS","1","2","value","33","9","0","0","0","0","0","19270731","1","BAL13","HIL","W","regular","y"
"BLS192707311","clarb107","BLS","1","2","lower","33","9","0","0","0","0","0","19270731","1","BAL13","HIL","W","regular","y"
"BLS192707311","clarb107","BLS","1","2","upper","33","9","0","0","0","0","0","19270731","1","BAL13","HIL","W","regular","y"
"BLS192710090","clarb107","BLS","1","2","value","","0","0","0","0","0","0","19271009","0","BAL13","ASB","W","exhibition","y"
"BLS192710090","clarb107","BLS","1","2","lower","","0","0","0","0","0","0","19271009","0","BAL13","ASB","W","exhibition","y"
"BLS192710090","clarb107","BLS","1","2","upper","","0","0","0","0","0","0","19271009","0","BAL13","ASB","W","exhibition","y"
"BLS192710160","clarb107","BLS","1","2","value","27","5","0","1","0","0","1","19271016","0","BAL13","ASB","W","exhibition","y"
"BLS192710160","clarb107","BLS","1","2","lower","27","5","0","0","0","0","1","19271016","0","BAL13","ASB","W","exhibition","y"
"BLS192710160","clarb107","BLS","1","2","upper","27","5","0","0","0","0","1","19271016","0","BAL13","ASB","W","exhibition","y"
"BLS192710230","clarb107","BLS","1","2","value","27","6","0","0","0","0","0","19271023","0","BAL13","ASB","W","exhibition","y"
"BLS192710230","clarb107","BLS","1","2","lower","27","6","0","0","0","0","0","19271023","0","BAL13","ASB","W","exhibition","y"
"BLS192710230","clarb107","BLS","1","2","upper","27","6","0","0","0","0","0","19271023","0","BAL13","ASB","W","exhibition","y"
"BLS192710300","clarb107","BLS","1","2","value","27","8","2","0","0","0","0","19271030","0","BAL13","ASB","W","exhibition","y"
"BLS192710300","clarb107","BLS","1","2","lower","27","8","2","0","0","0","0","19271030","0","BAL13","ASB","W","exhibition","y"
"BLS192710300","clarb107","BLS","1","2","upper","27","8","2","0","0","0","0","19271030","0","BAL13","ASB","W","exhibition","y"
"BLS192810211","clarb107","BLS","1","2","value","27","6","2","0","0","0","0","19281021","1","BAL13","ASB","W","exhibition","y"
"BLS192810211","clarb107","BLS","1","2","lower","27","6","2","0","0","0","0","19281021","1","BAL13","ASB","W","exhibition","y"
"BLS192810211","clarb107","BLS","1","2","upper","27","6","2","0","0","0","0","19281021","1","BAL13","ASB","W","exhibition","y"
"BLS192810280","clarb107","BLS","1","2","value","27","2","1","0","0","0","0","19281028","0","BAL13","ASB","L","exhibition","y"
"BLS192810280","clarb107","BLS","1","2","lower","27","2","1","0","0","0","0","19281028","0","BAL13","ASB","L","exhibition","y"
"BLS192810280","clarb107","BLS","1","2","upper","27","2","1","0","0","0","0","19281028","0","BAL13","ASB","L","exhibition","y"
"NYL192906061","clarb107","BLS","1","2","value","24","3","4","0","0","0","0","19290606","1","NYC24","NYL","L","regular","y"
"NYL192906061","clarb107","BLS","1","2","lower","24","3","4","0","0","0","0","19290606","1","NYC24","NYL","L","regular","y"
"NYL192906061","clarb107","BLS","1","2","upper","24","3","4","0","0","0","0","19290606","1","NYC24","NYL","L","regular","y"
"NYL192906062","clarb107","BLS","1","2","value","24","4","0","0","0","0","0","19290606","2","NYC24","NYL","L","regular","y"
"NYL192906062","clarb107","BLS","1","2","lower","24","4","0","0","0","0","0","19290606","2","NYC24","NYL","L","regular","y"
"NYL192906062","clarb107","BLS","1","2","upper","24","4","0","0","0","0","0","19290606","2","NYC24","NYL","L","regular","y"
