"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CI2194208021","davip103","CI2","1","value","27","","","12","","","","6","","","","","","","","","","","","","","1","","1","","1","19420802","1","CIN07","MEM","l","exhibition",""
"BIR194208231","davip103","CI2","1","value","24","","35","8","0","0","0","4","","4","0","3","0","0","0","0","0","","","","","","","1","","","19420823","1","BIR01","BIR","w","exhibition","y"
"KCM194208270","davip103","CI2","1","value","9","","","2","","","","0","0","","","","","","","","","","","","","","","1","","","19420827","0","TOL05","KCM","l","exhibition",""
"CI2194209010","davip103","CI2","1","value","15","","","","","","","5","","","","","","","","","","","","","","1","","1","","","19420901","0","CIN07","KCM","l","exhibition",""
"KCM194209062","davip103","CI2","1","value","18","","24","6","0","0","0","3","","2","0","6","0","0","0","1","0","","","","","","","1","","","19420906","2","CHI11","KCM","l","exhibition","y"
"CI2194209201","davip103","CI2","1","value","27","","","4","","","","1","","","","","","","","","","","","","1","","","1","","1","19420920","1","IND10","BIR","w","exhibition",""
"CI2194209210","davip103","CI2","1","value","27","","","10","","","2","5","","","","8","","","","","","","","","1","","","1","","1","19420921","0","SPR04","BIR","w","exhibition",""
"BIR194209230","davip103","CI2","1","value","21","","","7","","","","4","","","","","","","","","","","","","","1","","1","","1","19420923","0","OKC01","BIR","l","exhibition",""
"BIR194209271","davip103","CI2","1","value","24","","","12","","","","6","","","","","","","","","","","","","","1","","1","","1","19420927","1","BIR01","BIR","l","exhibition",""
"BIR194306061","davip103","CI2","1","value","","","","","","","1","","","","","","","","","","","","","","","1","","1","","","19430606","1","BIR01","BIR","l","regular",""
"CI2194306170","davip103","CI2","1","value","27","","39","9","1","0","0","5","","1","","3","0","0","0","1","","","","","1","","","1","","1","19430617","0","RCI01","BIR","w","regular","y"
"MEM194306271","davip103","CI2","2","value","6","","7","1","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","1","","19430627","1","MEM03","MEM","w","regular","y"
"CI2194308111","davip103","CI2","1","value","27","","","5","1","","","5","","","","","","","","","","","","","","1","","1","","1","19430811","1","WIN01","BIR","l","regular",""
"KCM194308260","davip103","CI2","3","value","3","","5","2","0","0","0","2","","0","0","","0","0","0","0","0","","","","","","","","1","","19430826","0","KAN05","KCM","l","regular","y"
"CI2194309051","davip103","CI2","1","value","27","","","","","","","3","","","","","1","","","","","","","","1","","","1","","1","19430905","1","CIN07","CVB","w","regular",""
"CI2194309080","davip103","CI2","1","value","27","","39","11","2","0","0","4","","2","","4","0","0","0","0","","","","","","1","","1","","1","19430908","0","CIN07","BIR","l","regular","y"
"CVB194309121","davip103","CI2","1","value","24","","35","10","0","2","1","7","","2","","1","0","0","0","1","","","","","","1","","1","","1","19430912","1","CLE06","CVB","l","exhibition","y"
"CI2194309150","davip103","CI2","1","value","18","","","","","","","13","","","","","","","","","","","","","","1","","1","","","19430915","0","BEL01","KCM","l","exhibition",""
"KCM194309191","davip103","CI2","1","value","27","","","3","","","","1","","","","","","","","","","","","","1","","","1","","1","19430919","1","DAL01","KCM","w","exhibition",""
"KCM194309230","davip103","CI2","1","value","24","","","12","2","","","4","","","","","","","","","","","","","","1","","1","","1","19430923","0","HOU04","KCM","l","exhibition",""
