"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"SLG192010040","mackb102","SLG","1","5","value","3","0","0","0","0","0","","","","","0","19201004","0","STL11","SLN","w","exhibition","y"
"IN4192104240","mackb102","IN4","1","2","value","27","4","1","0","0","0","1","","","","","19210424","0","IND11","CNN","l","exhibition","y"
"IN4192105090","mackb102","IN4","1","2","value","27","4","4","0","0","0","0","","","","","19210509","0","IND11","CB1","w","regular","y"
"CAG192106130","mackb102","IN4","1","2","value","29","6","1","0","0","0","0","0","0","1","1","19210613","0","CHI09","CAG","l","regular","y"
"ACY192107310","mackb102","IN4","1","4","value","24","1","0","0","0","0","","","","","1","19210731","0","NYC15","ACY","l","exhibition","y"
"IN4192207260","mackb102","IN4","1","7","value","27","4","0","0","0","0","","","","","1","19220726","0","KOK01","NBG","l","exhibition","y"
"HAE192409031","mackb102","HIL","1","3","value","27","10","0","0","1","0","","","","","","19240903","1","HRB01","HAE","w","regular","y"
"HIL192410030","mackb102","HIL","1","5","value","27","1","2","1","0","0","","","","","1","19241003","0","PHI09","KCM","l","championship","y"
"HIL192410040","mackb102","HIL","1","5","value","27","1","1","0","1","0","","","","","1","19241004","0","PHI09","KCM","w","championship","y"
"HIL192410050","mackb102","HIL","1","5","value","39","2","1","1","0","0","","","","","1","19241005","0","BAL13","KCM","t","championship","y"
"HIL192410060","mackb102","HIL","1","5","value","27","1","0","0","0","0","","","","","1","19241006","0","BAL13","KCM","w","championship","y"
"KCM192410110","mackb102","HIL","1","5","value","27","1","1","0","0","0","","","","","1","19241011","0","KAN05","KCM","w","championship","y"
"KCM192410120","mackb102","HIL","1","5","value","24","4","1","0","0","0","","","","","1","19241012","0","KAN05","KCM","l","championship","y"
"KCM192410140","mackb102","HIL","1","2","value","9","3","0","0","0","0","0","0","1","0","1","19241014","0","KAN05","KCM","l","championship","y"
"KCM192410140","mackb102","HIL","2","5","value","26","1","1","0","0","0","","","","","0","19241014","0","KAN05","KCM","l","championship","y"
"KCM192410180","mackb102","HIL","1","5","value","26","2","1","0","0","0","","","","","1","19241018","0","CHI09","KCM","l","championship","y"
