"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM194004050","coler103","CV9","6","1","value","4","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","19400405","0","ORL01","HOM","L","exhibition","y"
"HOM194004050","coler103","CV9","6","1","lower","4","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","19400405","0","ORL01","HOM","L","exhibition","y"
"HOM194004050","coler103","CV9","6","1","upper","4","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","19400405","0","ORL01","HOM","L","exhibition","y"
"CV9194005121","coler103","CV9","7","1","value","4","1","3","0","0","1","1","0","","0","0","0","","0","","","0","","","","19400512","1","ATL04","CAG","W","regular","y"
"CV9194005121","coler103","CV9","7","1","lower","4","1","3","0","0","1","1","0","","0","","","","0","","","0","","","","19400512","1","ATL04","CAG","W","regular","y"
"CV9194005121","coler103","CV9","7","1","upper","4","1","3","0","0","1","0","0","","0","","","","0","","","0","","","","19400512","1","ATL04","CAG","W","regular","y"
"CV9194005122","coler103","CV9","7","1","value","2","2","0","0","0","0","","0","","0","1","","","0","","","0","","","","19400512","2","ATL04","CAG","T","regular","y"
"CV9194005122","coler103","CV9","7","1","lower","2","2","0","0","0","0","","0","","0","","","","0","","","0","","","","19400512","2","ATL04","CAG","T","regular","y"
"CV9194005122","coler103","CV9","7","1","upper","2","2","0","0","0","0","","0","","0","","","","0","","","0","","","","19400512","2","ATL04","CAG","T","regular","y"
"CAG194005180","coler103","CV9","7","1","value","2","1","1","0","0","0","0","1","","0","1","","0","0","","","0","","","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005180","coler103","CV9","7","1","lower","2","1","1","0","0","0","0","0","","0","","","0","0","","","0","","","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005180","coler103","CV9","7","1","upper","2","1","1","0","0","0","0","1","","0","","","0","0","","","0","","","","19400518","0","CHI09","CAG","W","regular","y"
"CAG194005191","coler103","CV9","7","1","value","3","2","1","0","0","0","1","0","1","0","1","","","1","","","0","","","","19400519","1","CHI09","CAG","W","regular","y"
"CAG194005191","coler103","CV9","7","1","lower","3","2","1","0","0","0","1","0","1","0","","","","1","","","0","","","","19400519","1","CHI09","CAG","W","regular","y"
"CAG194005191","coler103","CV9","7","1","upper","3","2","1","0","0","0","1","0","1","0","","","","1","","","0","","","","19400519","1","CHI09","CAG","W","regular","y"
"CAG194005192","coler103","CV9","","","value","","","","","","","","","","","","","1","","","","","","","","19400519","2","CHI09","CAG","L","regular",""
"CAG194005192","coler103","CV9","","","lower","1","","","","","","","","","","","","1","","","","","","","","19400519","2","CHI09","CAG","L","regular",""
"CAG194005192","coler103","CV9","","","upper","1","","","","","","","","","","","","1","","","","","","","","19400519","2","CHI09","CAG","L","regular",""
"CV9194005261","coler103","CV9","7","1","value","3","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","19400526","1","CLE06","SNO","L","regular","y"
"CV9194005261","coler103","CV9","7","1","lower","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","19400526","1","CLE06","SNO","L","regular","y"
"CV9194005261","coler103","CV9","7","1","upper","3","0","0","0","0","0","","1","","0","","","","0","","","0","","","","19400526","1","CLE06","SNO","L","regular","y"
