"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLS192408032","mcclb103","BLS","1","value","27","0","36","7","0","0","0","3","2","2","0","5","0","0","0","1","0","3","1","0","1","","","1","","1","19240803","2","BAL13","BRG","w","regular","y"
"BLS192710230","mcclb103","BLS","2","value","21","0","35","2","","","0","3","","7","","3","1","0","0","2","","","","","1","","","","1","","19271023","0","BAL13","ASB","w","exhibition","y"
