"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CV9194003240","smite111","SNO","1","8","value","24","","","0","0","0","0","19400324","0","JKV01","CV9","L","exhibition","y"
"CV9194003240","smite111","SNO","1","8","lower","24","","","0","0","0","0","19400324","0","JKV01","CV9","L","exhibition","y"
"CV9194003240","smite111","SNO","1","8","upper","24","","","0","0","0","0","19400324","0","JKV01","CV9","L","exhibition","y"
"CV9194003310","smite111","SNO","1","8","value","29","","","0","0","0","0","19400331","0","JKV01","CV9","L","exhibition","y"
"CV9194003310","smite111","SNO","1","8","lower","29","","","0","0","0","0","19400331","0","JKV01","CV9","L","exhibition","y"
"CV9194003310","smite111","SNO","1","8","upper","29","","","0","0","0","0","19400331","0","JKV01","CV9","L","exhibition","y"
"SNO194004141","smite111","SNO","1","8","value","27","1","0","0","0","0","0","19400414","1","NOL01","NY5","W","exhibition","y"
"SNO194004141","smite111","SNO","1","8","lower","27","1","0","0","0","0","0","19400414","1","NOL01","NY5","W","exhibition","y"
"SNO194004141","smite111","SNO","1","8","upper","27","1","0","0","0","0","0","19400414","1","NOL01","NY5","W","exhibition","y"
"KCM194005082","smite111","SNO","1","8","value","21","0","","0","0","0","0","19400508","2","NOL01","KCM","T","exhibition","y"
"KCM194005082","smite111","SNO","1","8","lower","21","0","","0","0","0","0","19400508","2","NOL01","KCM","T","exhibition","y"
"KCM194005082","smite111","SNO","1","8","upper","21","0","","0","0","0","0","19400508","2","NOL01","KCM","T","exhibition","y"
"MEM194005122","smite111","SNO","1","1","value","18","0","0","1","0","0","0","19400512","2","MEM02","MEM","L","regular","y"
"MEM194005122","smite111","SNO","1","1","lower","18","0","0","1","0","0","0","19400512","2","MEM02","MEM","L","regular","y"
"MEM194005122","smite111","SNO","1","1","upper","18","0","0","1","0","0","0","19400512","2","MEM02","MEM","L","regular","y"
"BIR194005170","smite111","SNO","1","8","value","27","","","0","","0","0","19400517","0","ANN01","BIR","W","regular",""
"BIR194005170","smite111","SNO","1","8","lower","27","","","0","","0","0","19400517","0","ANN01","BIR","W","regular",""
"BIR194005170","smite111","SNO","1","8","upper","27","","","0","","0","0","19400517","0","ANN01","BIR","W","regular",""
"BIR194005191","smite111","SNO","1","1","value","30","1","2","0","0","0","0","19400519","1","BIR01","BIR","W","regular","y"
"BIR194005191","smite111","SNO","1","1","lower","30","1","2","0","0","0","0","19400519","1","BIR01","BIR","W","regular","y"
"BIR194005191","smite111","SNO","1","1","upper","30","1","2","0","0","0","0","19400519","1","BIR01","BIR","W","regular","y"
"CV9194005261","smite111","SNO","1","1","value","27","0","4","0","0","0","0","19400526","1","CLE06","CV9","W","regular","y"
"CV9194005261","smite111","SNO","1","1","lower","27","0","4","0","0","0","0","19400526","1","CLE06","CV9","W","regular","y"
"CV9194005261","smite111","SNO","1","1","upper","27","0","4","0","0","0","0","19400526","1","CLE06","CV9","W","regular","y"
