"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"JAX193803270","johnt108","CAG","1","value","21","","32","10","","","","4","","2","","4","0","","","","","","","","1","","","1","","","19380327","0","JKV01","JAX","w","exhibition","y"
"JAX193804030","johnt108","CAG","1","value","24","","33","9","","0","0","5","","0","","1","1","","","","","","","","","","","1","","","19380403","0","JKV01","JAX","t","exhibition","y"
"CAG193804220","johnt108","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19380422","0","MRT01","KCM","l","exhibition",""
"BLG193805020","johnt108","CAG","3","value","6","","9","1","","","","1","","1","","","0","","","","","","","","","","","","1","","19380502","0","JAC02","BLG","l","exhibition","y"
"CAG193806200","johnt108","CAG","1","value","27","","","10","","","1","7","","","","","","","","","","","","","","1","","1","1","1","19380620","0","CHI16","KCM","l","exhibition",""
"CAG193806280","johnt108","CAG","3","value","11","","17","5","","","0","1","","1","","2","0","","","","","","","","","","","","1","","19380628","0","MIL03","KCM","l","regular","y"
"KCM193807150","johnt108","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","","1","","","","19380715","0","WIN01","KCM","w","regular",""
"CAG193807161","johnt108","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19380716","1","WIN01","KCM","l","regular",""
"KCM193807250","johnt108","CAG","1","value","18","","","","","","","4","","","","","","","","","","","","","","1","","1","","","19380725","0","MRH01","KCM","l","exhibition",""
"CAG193808130","johnt108","CAG","1","value","27","","","11","","","","5","","","","","","","","","","","","","1","","","1","","1","19380813","0","CHI09","ATN","w","regular",""
"BIR193808211","johnt108","CAG","1","value","27","","42","10","1","0","0","3","","3","","1","0","","","1","","","","","1","","","1","","1","19380821","1","BIR01","BIR","w","exhibition","y"
"CAG193809051","johnt108","CAG","1","value","27","","","","","","","","","","","","","","","","","","","","1","","","1","","1","19380905","1","CHI09","MEM","w","regular",""
"KCM193904300","johnt108","CAG","1","value","7","0","14","7","2","1","0","2","2","0","0","1","0","0","0","0","0","0","0","0","","","","1","","","19390430","0","DAL01","KCM","l","exhibition","y"
"MEM193905071","johnt108","CAG","1","value","24","1","31","7","2","0","1","3","3","1","1","3","0","0","0","0","1","0","0","0","","1","","1","","1","19390507","1","MEM02","MEM","l","exhibition","y"
"CV9193905142","johnt108","CAG","1","value","15","0","23","7","1","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","","1","","1","","","19390514","2","CLE07","CV9","l","regular","y"
"CAG193905211","johnt108","CAG","2","value","2","","4","1","0","0","0","0","0","1","","1","0","0","0","0","","","","","","","","","1","","19390521","1","CHI09","KCM","w","regular","y"
"CAG193905220","johnt108","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19390522","0","CHI09","KCM","l","regular",""
"CAG193905281","johnt108","CAG","2","value","22","0","27","4","1","0","0","2","1","2","0","1","0","0","0","1","0","1","0","0","","","","","1","","19390528","1","CHI09","MEM","l","regular","y"
"CAG193905301","johnt108","CAG","1","value","20","","","","","","","6","","","","","","","","","","","","","1","","","1","","","19390530","1","CHI09","MEM","w","regular",""
"CAG193906170","johnt108","CAG","1","value","30","","","","","","","3","","","","","","","1","","","","","","1","","","1","","1","19390617","0","CHI09","SSA","w","regular",""
"CAG193906210","johnt108","CAG","3","value","6","","10","3","","","0","2","","1","","0","0","0","0","0","","","","","","","","","1","","19390621","0","SPR03","NY6","l","exhibition","y"
"MEM193906252","johnt108","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390625","2","MEM02","MEM","l","regular",""
"CAG193907041","johnt108","CAG","1","value","7","0","14","6","3","1","1","4","4","1","0","0","0","0","0","1","0","0","0","0","","","","1","","","19390704","1","CHI09","KCM","l","regular","y"
