"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM194004210","matcj101","KCM","1","1","value","9","","","0","0","0","","","","","","19400421","0","ATL04","IN8","w","exhibition","y"
"HOM194004282","matcj101","KCM","1","1","value","18","0","1","1","0","0","","","","","1","19400428","2","NOL01","HOM","l","exhibition","y"
"BIR194005121","matcj101","KCM","1","1","value","27","0","1","0","0","0","","","","","1","19400512","1","BIR01","BIR","w","regular","y"
"MEM194005160","matcj101","KCM","1","1","value","","","","0","","0","0","","","","1","19400516","0","LRK02","MEM","w","exhibition",""
"MEM194005170","matcj101","KCM","1","1","value","","","","0","","0","0","","","","","19400517","0","LRK02","MEM","w","regular",""
"MEM194005192","matcj101","KCM","1","1","value","21","1","1","0","0","0","","","","","1","19400519","2","MEM02","MEM","w","regular","y"
"KCM194005261","matcj101","KCM","1","1","value","27","1","2","0","0","0","","","","","1","19400526","1","KAN05","MEM","w","regular","y"
"CV9194006030","matcj101","KCM","1","1","value","13","1","1","0","0","0","","","","","1","19400603","0","WAR02","CV9","l","regular","y"
"IN8194006170","matcj101","KCM","1","1","value","12","","","0","","0","0","","","","1","19400617","0","FOR04","IN8","w","regular",""
"HOM194006200","matcj101","KCM","1","1","value","9","0","0","0","0","0","","","","","","19400620","0","PIT06","HOM","l","exhibition","y"
"PH5194006221","matcj101","KCM","1","1","value","7","1","2","0","0","0","","","","","1","19400622","1","PHI17","PH5","l","exhibition","y"
"BLG194006250","matcj101","KCM","1","1","value","21","","","1","0","0","","","","","1","19400625","0","BAL09","BLG","l","exhibition","y"
"KCM194006301","matcj101","KCM","1","1","value","6","0","1","0","0","0","","","","","","19400630","1","KAN05","SNO","l","regular","y"
"KCM194007010","matcj101","KCM","1","1","value","6","","","0","","0","0","","","","","19400701","0","TUL01","SNO","w","regular",""
"KCM194007071","matcj101","KCM","1","1","value","20","1","2","0","0","0","","","","","1","19400707","1","KAN05","MEM","w","regular","y"
"KCM194007141","matcj101","KCM","1","1","value","20","0","3","0","0","0","","","","","","19400714","1","KAN05","CV9","w","regular","y"
"CAG194007290","matcj101","KCM","1","1","value","3","","","0","","0","0","","","","","19400729","0","CHI09","CAG","w","regular",""
"BIR194008042","matcj101","KCM","1","1","value","21","0","0","0","0","0","","","","","1","19400804","2","BIR01","BIR","w","regular","y"
"SNO194008120","matcj101","KCM","1","1","value","","","","0","","0","0","","","","","19400812","0","TUL01","SNO","w","regular",""
"KCM194008140","matcj101","KCM","1","1","value","9","0","0","0","0","0","","","","","","19400814","0","SHW01","IN8","w","regular","y"
"KCM194008181","matcj101","KCM","1","1","value","1","0","0","0","0","0","","","","","","19400818","1","KAN05","IN8","w","regular","y"
"KCM194008182","matcj101","KCM","1","1","value","21","1","2","0","0","0","","","","","1","19400818","2","KAN05","IN8","w","regular","y"
"KCM194009021","matcj101","KCM","1","1","value","","","","0","","0","0","","","","1","19400902","1","OKC01","BIR","w","regular",""
"KCM194205171","matcj101","KCM","1","1","value","27","1","1","0","0","0","","","","","1","19420517","1","KAN05","MEM","w","regular","y"
"KCM194205302","matcj101","KCM","1","1","value","9","0","0","0","0","0","","","","","1","19420530","2","KAN05","CAG","w","regular","y"
"KCM194205311","matcj101","KCM","1","1","value","3","0","1","0","0","0","","","","","","19420531","1","KAN05","BIR","w","regular","y"
"KCM194206020","matcj101","KCM","1","1","value","","","","0","","0","0","","","","1","19420602","0","OKC01","BIR","w","regular",""
"BIR194206072","matcj101","KCM","1","1","value","21","0","0","0","0","0","","","","","1","19420607","2","BIR01","BIR","w","regular","y"
"CCB194206141","matcj101","KCM","1","1","value","12","0","3","0","0","0","","","","","","19420614","1","CLE06","CCB","l","regular","y"
"BLG194206170","matcj101","KCM","1","1","value","24","","","0","0","0","","","","","1","19420617","0","BAL14","BLG","w","exhibition","y"
"KCM194206250","matcj101","KCM","1","1","value","18","","","0","","0","0","","","","","19420625","0","BUF06","BIR","w","regular",""
"KCM194206300","matcj101","KCM","1","1","value","","","","0","","0","0","","","","","19420630","0","BEL01","CAG","w","regular",""
"KCM194207021","matcj101","KCM","1","1","value","11","0","0","0","0","0","","","","","1","19420702","1","KAN05","CAG","w","regular","y"
"BIR194207051","matcj101","KCM","1","1","value","7","0","0","0","0","0","","","","","1","19420705","1","BIR01","BIR","w","regular","y"
"BIR194207052","matcj101","KCM","1","1","value","18","0","0","0","0","0","","","","","1","19420705","2","BIR01","BIR","l","regular","y"
"KCM194207122","matcj101","KCM","1","1","value","21","","","0","","0","0","","","","1","19420712","2","DAL01","MEM","w","regular",""
"KCM194207150","matcj101","KCM","1","1","value","15","0","2","0","0","0","","","","","","19420715","0","TOP01","MEM","l","regular","y"
"CI2194208120","matcj101","CI2","1","1","value","27","","","0","","0","0","","","","1","19420812","0","OKC01","BIR","l","exhibition",""
"BIR194208232","matcj101","CI2","1","1","value","21","0","1","0","0","0","","","","","1","19420823","2","BIR01","BIR","t","exhibition","y"
"KCM194208232","matcj101","KCM","1","1","value","21","0","2","0","1","0","","","","","1","19420823","2","KAN05","CAG","w","regular","y"
"KCM194208301","matcj101","KCM","1","1","value","18","0","0","0","0","0","","","","","1","19420830","1","CHI10","PH5","w","regular","y"
"KCM194208310","matcj101","KCM","1","1","value","","","","0","","0","0","","","","","19420831","0","IND10","CCB","w","regular",""
"KCM194209062","matcj101","KCM","1","7","value","","0","0","0","0","0","","","","","","19420906","2","CHI11","CI2","w","exhibition","y"
"HOM194209080","matcj101","KCM","1","1","value","12","0","0","0","0","0","","","","","0","19420908","0","WAS09","HOM","w","championship","y"
"HOM194209131","matcj101","KCM","1","1","value","21","0","2","0","0","0","","","","","0","19420913","1","NYC16","HOM","w","championship","y"
"KCM194209222","matcj101","KCM","1","1","value","","","","0","","0","0","","","","","19420922","2","STJ01","BIR","l","exhibition",""
"HOM194209290","matcj101","KCM","1","1","value","11","0","1","0","0","0","","","","","1","19420929","0","PHI11","HOM","w","championship","y"
"KCM194304251","matcj101","KCM","1","1","value","12","","","0","","0","0","","","","","19430425","1","NOL01","BIR","w","exhibition",""
"KCM194304270","matcj101","KCM","1","1","value","3","","","0","","0","0","","","","","19430427","0","NOL01","BIR","w","exhibition",""
"BIR194305021","matcj101","KCM","1","1","value","9","0","","0","0","0","","","","","","19430502","1","BIR01","BIR","l","exhibition","y"
"KCM194305140","matcj101","KCM","1","1","value","12","","","0","","0","0","","","","","19430514","0","OKC02","CAG","w","regular",""
"KCM194305162","matcj101","KCM","1","1","value","21","0","2","0","1","0","","","","","1","19430516","2","KAN05","CAG","w","regular","y"
"KCM194305240","matcj101","KCM","1","1","value","36","2","6","0","0","0","","","","","1","19430524","0","KAN05","CVB","l","regular","y"
