"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"NW2194307120","robic105","BLG","1","2","value","24","5","0","0","0","0","2","19430712","0","TRE01","NW2","L","regular","y"
"NW2194307120","robic105","BLG","1","2","lower","24","5","0","0","0","0","2","19430712","0","TRE01","NW2","L","regular","y"
"NW2194307120","robic105","BLG","1","2","upper","24","5","0","0","0","0","2","19430712","0","TRE01","NW2","L","regular","y"
"BLG194307300","robic105","BLG","1","2","value","30","13","0","0","0","0","0","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307300","robic105","BLG","1","2","lower","30","13","0","0","0","0","0","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307300","robic105","BLG","1","2","upper","30","13","0","0","0","0","0","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307310","robic105","BLG","1","2","value","27","4","0","0","0","0","0","19430731","0","BAL14","NY5","W","exhibition","y"
"BLG194307310","robic105","BLG","1","2","lower","27","4","0","0","0","0","0","19430731","0","BAL14","NY5","W","exhibition","y"
"BLG194307310","robic105","BLG","1","2","upper","27","4","0","0","0","0","0","19430731","0","BAL14","NY5","W","exhibition","y"
"BLG194308011","robic105","BLG","1","2","value","27","6","1","0","1","0","0","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308011","robic105","BLG","1","2","lower","27","6","1","0","1","0","0","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308011","robic105","BLG","1","2","upper","27","6","1","0","1","0","0","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308012","robic105","BLG","1","2","value","24","9","1","0","0","0","0","19430801","2","BAL14","NY5","W","exhibition","y"
"BLG194308012","robic105","BLG","1","2","lower","24","9","1","0","0","0","0","19430801","2","BAL14","NY5","W","exhibition","y"
"BLG194308012","robic105","BLG","1","2","upper","24","9","1","0","0","0","0","19430801","2","BAL14","NY5","W","exhibition","y"
