"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG194504160","smitr110","CAG","1","value","6","","","","","","","","","","","","","","","","","","","","1","","","19450416","0","FTW01","CVB","L","exhibition",""
"CAG194504160","smitr110","CAG","1","lower","6","","","","","","","","","","","","","","","","","","","","","","","19450416","0","FTW01","CVB","L","exhibition",""
"CAG194504160","smitr110","CAG","1","upper","12","","","","","","","","","","","","","","","","","","","","","","","19450416","0","FTW01","CVB","L","exhibition",""
"HOM194508130","smitr110","CAG","2","value","15","","25","5","","0","0","5","5","5","","0","0","0","0","4","","","","","","","","19450813","0","ALT01","HOM","L","exhibition","y"
"HOM194508130","smitr110","CAG","2","lower","","","","","","0","0","","","5","","0","0","0","0","","","","","","","","","19450813","0","ALT01","HOM","L","exhibition","y"
"HOM194508130","smitr110","CAG","2","upper","","","","","","0","0","","","5","","0","0","0","0","","","","","","","","","19450813","0","ALT01","HOM","L","exhibition","y"
"MEM194604260","smitr110","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19460426","0","FTW01","MEM","L","exhibition",""
"MEM194604260","smitr110","CAG","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19460426","0","FTW01","MEM","L","exhibition",""
"MEM194604260","smitr110","CAG","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19460426","0","FTW01","MEM","L","exhibition",""
