"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"KCM192008010","donaj105","KCM","1","8","value","36","2","1","0","0","0","0","19200801","0","KAN02","CAG","W","regular","y"
"KCM192008010","donaj105","KCM","1","8","lower","36","2","1","0","0","0","0","19200801","0","KAN02","CAG","W","regular","y"
"KCM192008010","donaj105","KCM","1","8","upper","36","2","1","0","0","0","0","19200801","0","KAN02","CAG","W","regular","y"
"CAG192105070","donaj105","KCM","1","8","value","24","","","0","0","0","0","19210507","0","CHI09","CAG","L","regular","y"
"CAG192105070","donaj105","KCM","1","8","lower","24","","","0","","0","0","19210507","0","CHI09","CAG","L","regular","y"
"CAG192105070","donaj105","KCM","1","8","upper","24","","","0","","0","0","19210507","0","CHI09","CAG","L","regular","y"
"CAG192105080","donaj105","KCM","1","8","value","27","","","0","0","0","0","19210508","0","CHI09","CAG","W","regular","y"
"CAG192105080","donaj105","KCM","1","8","lower","27","","","0","","0","0","19210508","0","CHI09","CAG","W","regular","y"
"CAG192105080","donaj105","KCM","1","8","upper","27","","","0","","0","0","19210508","0","CHI09","CAG","W","regular","y"
"CAG192105090","donaj105","KCM","1","8","value","24","","","0","0","0","0","19210509","0","CHI09","CAG","L","regular","y"
"CAG192105090","donaj105","KCM","1","8","lower","24","","","0","0","0","0","19210509","0","CHI09","CAG","L","regular","y"
"CAG192105090","donaj105","KCM","1","8","upper","24","","","0","0","0","0","19210509","0","CHI09","CAG","L","regular","y"
"KCM192106120","donaj105","KCM","1","8","value","27","3","0","0","0","0","0","19210612","0","KAN02","CNN","W","regular","y"
"KCM192106120","donaj105","KCM","1","8","lower","27","3","0","0","0","0","0","19210612","0","KAN02","CNN","W","regular","y"
"KCM192106120","donaj105","KCM","1","8","upper","27","3","0","0","0","0","0","19210612","0","KAN02","CNN","W","regular","y"
"KCM192107250","donaj105","KCM","1","8","value","27","3","1","1","0","0","0","19210725","0","KAN02","DT1","W","regular","y"
"KCM192107250","donaj105","KCM","1","8","lower","27","3","1","1","0","0","0","19210725","0","KAN02","DT1","W","regular","y"
"KCM192107250","donaj105","KCM","1","8","upper","27","3","1","1","0","0","0","19210725","0","KAN02","DT1","W","regular","y"
"KCM192404272","donaj105","KCM","1","8","value","24","1","0","0","0","0","0","19240427","2","KAN05","SSN","W","regular","y"
"KCM192404272","donaj105","KCM","1","8","lower","24","1","0","0","0","0","0","19240427","2","KAN05","SSN","W","regular","y"
"KCM192404272","donaj105","KCM","1","8","upper","24","1","0","0","0","0","0","19240427","2","KAN05","SSN","W","regular","y"
"KCM193110040","donaj105","KCM","1","7","value","27","4","0","0","0","0","0","19311004","0","KAN05","ASC","W","exhibition","y"
"KCM193110040","donaj105","KCM","1","7","lower","27","4","0","0","0","0","0","19311004","0","KAN05","ASC","W","exhibition","y"
"KCM193110040","donaj105","KCM","1","7","upper","27","4","0","0","0","0","0","19311004","0","KAN05","ASC","W","exhibition","y"
