"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NW2193905251","valdf101","NY6","1","4","value","24","","","1","0","0","","","","","1","19390525","1","NWK04","NW2","l","regular","y"
"NW2193905252","valdf101","NY6","1","4","value","18","","","0","0","0","","","","","1","19390525","2","NWK04","NW2","l","regular","y"
"NW2193905281","valdf101","NY6","1","4","value","24","0","0","0","0","0","","","","","1","19390528","1","NWK04","NW2","l","regular","y"
"NW2193905282","valdf101","NY6","1","4","value","18","0","0","1","0","0","","","","","1","19390528","2","NWK04","NW2","l","regular","y"
"PH5193906032","valdf101","NY6","1","6","value","24","1","1","0","0","0","","","","","1","19390603","2","PHI17","PH5","w","regular","y"
"NY6193906041","valdf101","NY6","1","5","value","27","1","2","0","1","0","","","","","1","19390604","1","NYC16","BLG","l","regular","y"
"PH5193906111","valdf101","NY6","1","6","value","27","1","","0","0","0","","","","","1","19390611","1","PHI17","PH5","w","regular","y"
"PH5193906112","valdf101","NY6","1","6","value","27","1","","0","0","0","","","","","1","19390611","2","PHI17","PH5","w","regular","y"
"TLC193906181","valdf101","NY6","1","6","value","29","1","3","1","1","0","","","","","1","19390618","1","TOL05","TLC","l","regular","y"
"CAG193906210","valdf101","NY6","1","6","value","27","","","1","0","0","","","","","1","19390621","0","SPR03","CAG","w","exhibition","y"
"SSA193906270","valdf101","NY6","1","6","value","27","","","0","0","0","","","","","1","19390627","0","MIL03","SSA","w","exhibition","y"
"BLG193907161","valdf101","NY6","1","6","value","27","3","2","1","1","0","","","","","1","19390716","1","BAL10","BLG","w","regular","y"
"BLG193907162","valdf101","NY6","1","6","value","18","1","0","0","0","0","","","","","1","19390716","2","BAL10","BLG","l","regular","y"
"NY5193907232","valdf101","NY6","1","6","value","24","2","2","0","0","0","","","","","1","19390723","2","NYC16","NY5","l","regular","y"
"PH5193908051","valdf101","NY6","1","6","value","27","4","1","0","1","0","","","","","1","19390805","1","PHI17","PH5","w","regular","y"
"PH5193908052","valdf101","NY6","1","6","value","20","3","1","0","0","0","","","","","1","19390805","2","PHI17","PH5","l","regular","y"
"NW2193908201","valdf101","NY6","1","6","value","24","0","3","0","3","0","","","","","1","19390820","1","NWK04","NW2","l","regular","y"
"NW2193908202","valdf101","NY6","1","6","value","24","0","2","0","2","0","","","","","1","19390820","2","NWK04","NW2","l","regular","y"
"BLG193908271","valdf101","NY6","1","4","value","27","0","1","0","1","0","","","","","1","19390827","1","BAL10","BLG","w","exhibition","y"
"BLG193908272","valdf101","NY6","1","4","value","18","0","0","0","0","0","","","","","1","19390827","2","BAL10","BLG","l","exhibition","y"
"CIA194405120","valdf101","CIA","1","4","value","27","","","0","1","0","","","","","1","19440512","0","COL05","CAG","w","regular","y"
"CIA194405240","valdf101","CIA","1","4","value","27","","","0","0","0","","","","","1","19440524","0","SPR03","MEM","w","regular","y"
"CIA194405250","valdf101","CIA","1","4","value","27","","","1","0","0","","","","","1","19440525","0","DAV01","MEM","l","regular","y"
"CIA194406041","valdf101","CIA","1","4","value","27","","","0","0","0","","","","","1","19440604","1","IND10","CAG","w","regular","y"
"CIA194406051","valdf101","CIA","1","4","value","","3","1","0","0","0","","","","","1","19440605","1","PHI11","BIR","w","regular","y"
"KCM194406190","valdf101","CIA","1","4","value","27","3","4","0","0","0","","","","","1","19440619","0","KAN05","KCM","w","regular","y"
"MEM194406260","valdf101","CIA","1","4","value","27","2","2","2","0","0","","","","","1","19440626","0","NOL01","MEM","w","regular","y"
"CAG194407100","valdf101","CIA","1","6","value","27","1","2","0","0","0","","","","","1","19440710","0","DAV01","CAG","w","regular","y"
"CAG194407161","valdf101","CIA","1","4","value","24","2","7","2","0","0","","","","","1","19440716","1","CHI10","CAG","l","regular","y"
"CIA194407170","valdf101","CIA","1","4","value","27","","","1","0","0","","","","","1","19440717","0","SBD01","CAG","l","regular","y"
"CIA194408010","valdf101","CIA","1","4","value","27","5","0","0","0","0","","","","","1","19440801","0","SPR04","CVB","w","regular","y"
"KCM194408131","valdf101","CIA","1","4","value","24","2","3","0","0","0","","","","","1","19440813","1","KAN05","KCM","l","exhibition","y"
"KCM194408132","valdf101","CIA","1","4","value","21","1","4","0","0","0","","","","","1","19440813","2","KAN05","KCM","w","exhibition","y"
"KCM194408140","valdf101","CIA","1","4","value","27","2","4","0","2","0","","","","","1","19440814","0","KAN05","KCM","w","exhibition","y"
"CVB194408201","valdf101","CIA","1","4","value","","0","4","0","0","0","","","","","1","19440820","1","CLE06","CVB","l","regular","y"
"KCM194409120","valdf101","CIA","1","4","value","27","1","4","0","0","0","","","","","1","19440912","0","OKC02","KCM","w","exhibition","y"
"KCM194409190","valdf101","CIA","1","4","value","24","0","1","0","0","0","","","","","1","19440919","0","SAT01","KCM","l","exhibition","y"
