"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NY5194508130","johnj110","NY5","2","value","6","","9","1","0","0","0","1","","1","0","0","1","0","0","0","0","","","","","","","","1","","19450813","0","NYC23","MEM","l","exhibition","y"
"PH5194509010","johnj110","NY5","1","value","24","","48","17","1","1","0","16","","6","","1","0","0","0","1","","","","","","1","","1","","1","19450901","0","PHI17","PH5","l","regular","y"
"MEM194509080","johnj110","NY5","1","value","24","","","12","","","","6","","","","","","","","","","","","","","1","","1","","1","19450908","0","DAY03","MEM","l","exhibition",""
"MEM194509180","johnj110","NY5","1","value","27","","","1","","","","1","","","","","","","","","","","","","1","","","1","","1","19450918","0","HOU04","MEM","w","exhibition",""
"BIR194509270","johnj110","NY5","1","value","24","","","9","","","","10","","2","","","","","","","","","","","","1","","1","","1","19450927","0","ATL04","BIR","l","exhibition",""
"HOM194605220","johnj110","NY5","2","value","3","3","8","4","0","0","1","4","","1","0","","0","0","0","","0","","","","","1","","","1","","19460522","0","PIT06","HOM","l","regular","y"
"HOM194605230","johnj110","NY5","1","value","18","5","34","11","0","0","0","8","","5","0","1","0","0","0","","0","","","","","1","","1","","","19460523","0","WAS09","HOM","l","regular","y"
"NY5194605261","johnj110","NY5","2","value","5","","7","2","0","0","0","1","","0","0","0","0","0","0","","0","","","","","","","","1","","19460526","1","NYC16","HOM","l","regular","y"
"NY6194605302","johnj110","NY5","1","value","15","","","","","","","3","","","","","","","","","","","","","","","","1","","","19460530","2","NYC14","NY6","l","regular",""
"NY6194605302","johnj110","NY5","1","upper","15","","","","","","","12","","","","","","","","","","","","","","1","","","","","19460530","2","NYC14","NY6","l","regular",""
"PH5194605311","johnj110","NY5","3","value","3","","6","3","0","0","0","2","","","0","","0","0","0","","0","","","","","","","","1","","19460531","1","PHI11","PH5","l","regular","y"
"PH5194606182","johnj110","NY5","1","value","8","","18","9","0","0","0","7","","1","0","1","0","0","0","1","0","","","","","1","","1","","","19460618","2","WIL04","PH5","l","regular","y"
"NW2194606211","johnj110","NY5","1","value","18","","27","12","0","0","0","6","","","","","0","0","0","0","","","","","","1","","1","","1","19460621","1","NWK04","NW2","l","regular","y"
"NY5194606240","johnj110","NY5","2","value","13","","17","2","0","0","0","2","","0","0","1","0","0","0","","0","","","","","","","","1","","19460624","0","NYC23","NY6","l","regular","y"
"BLG194606282","johnj110","NY5","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19460628","2","BAL14","BLG","l","regular",""
"HOM194606290","johnj110","NY5","1","value","21","","28","6","0","0","0","4","","2","0","1","0","0","0","0","0","","","","","","","1","","","19460629","0","WIL04","HOM","w","regular","y"
"HOM194606302","johnj110","NY5","4","value","5","","8","2","0","0","0","0","","1","0","","0","0","0","","0","","","","","","","","","","19460630","2","WAS09","HOM","l","regular","y"
"NY5194607040","johnj110","NY5","1","value","21","","27","5","0","0","1","3","2","1","0","","0","0","0","","0","","","","","1","","1","","","19460704","0","NYC16","NW2","l","regular","y"
"NW2194607100","johnj110","NY5","1","value","9","","18","7","0","0","1","5","","","0","","0","0","0","","0","","","","","1","","1","","","19460710","0","NWK04","NW2","l","regular","y"
"BLG194607142","johnj110","NY5","2","value","4","","6","1","0","0","0","1","","0","0","","0","0","0","","0","","","","","","","","1","","19460714","2","BAL14","BLG","l","regular","y"
"NY5194608050","johnj110","NY5","2","value","17","","28","12","0","0","0","8","","0","0","1","0","0","0","","0","","","","","","","","1","","19460805","0","NYC23","NW2","l","regular","y"
"PH5194608240","johnj110","NY5","3","value","3","","3","0","0","0","0","0","","","0","","0","0","0","","0","","","","","","","","1","","19460824","0","PHI17","PH5","l","regular","y"
"NW2194608270","johnj110","NY5","1","value","18","","29","16","0","0","1","9","","3","0","","0","0","0","","0","","","","","1","","1","","","19460827","0","NWK04","NW2","l","regular","y"
