"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CIA194405281","cabrr101","CIA","1","7","value","27","","","0","0","0","","","","","1","19440528","1","CIN07","MEM","w","regular","y"
"CIA194406041","cabrr101","CIA","1","8","value","27","","","0","0","0","","","","","1","19440604","1","IND10","CAG","w","regular","y"
"CIA194406051","cabrr101","CIA","1","8","value","30","2","0","0","0","0","","","","","1","19440605","1","PHI11","BIR","w","regular","y"
"PH5194406052","cabrr101","CIA","1","8","value","18","0","0","1","0","0","","","","","1","19440605","2","PHI11","PH5","l","exhibition","y"
"NY5194406112","cabrr101","CIA","1","8","value","27","3","0","0","0","0","","","","","1","19440611","2","NYC16","NY5","w","exhibition","y"
"KCM194406180","cabrr101","CIA","1","8","value","27","2","0","0","0","0","","","","","1","19440618","0","KAN05","KCM","w","regular","y"
"KCM194406190","cabrr101","CIA","1","8","value","27","3","0","0","0","0","","","","","1","19440619","0","KAN05","KCM","w","regular","y"
"MEM194406251","cabrr101","CIA","1","8","value","24","","","0","0","0","","","","","1","19440625","1","MEM03","MEM","l","regular","y"
"MEM194406260","cabrr101","CIA","1","8","value","27","6","0","0","0","0","","","","","1","19440626","0","NOL01","MEM","w","regular","y"
"MEM194406270","cabrr101","CIA","1","3","value","27","","","0","","0","0","","","","","19440627","0","HOU04","MEM","w","regular",""
"CAG194407100","cabrr101","CIA","1","8","value","27","2","0","0","0","0","","","","","1","19440710","0","DAV01","CAG","w","regular","y"
"CAG194407161","cabrr101","CIA","1","8","value","","1","0","1","0","0","","","","","1","19440716","1","CHI10","CAG","l","regular","y"
"CIA194408010","cabrr101","CIA","1","8","value","27","1","0","0","0","0","","","","","1","19440801","0","SPR04","CVB","w","regular","y"
"KCM194408131","cabrr101","CIA","1","8","value","24","1","0","0","0","0","","","","","1","19440813","1","KAN05","KCM","l","exhibition","y"
"KCM194408132","cabrr101","CIA","1","8","value","21","2","0","0","0","0","","","","","1","19440813","2","KAN05","KCM","w","exhibition","y"
"CVB194408201","cabrr101","CIA","1","8","value","24","3","0","0","0","0","","","","","1","19440820","1","CLE06","CVB","l","regular","y"
"CVB194408202","cabrr101","CIA","1","8","value","18","1","1","0","0","0","","","","","1","19440820","2","CLE06","CVB","l","regular","y"
"CIA194408220","cabrr101","CIA","1","8","value","27","2","0","0","0","0","","","","","1","19440822","0","NOR03","CVB","l","regular","y"
"BIR194409031","cabrr101","CIA","1","8","value","24","","","0","","0","0","","","","","19440903","1","CHI11","BIR","l","regular",""
"KCM194409110","cabrr101","CIA","1","8","value","24","3","0","0","0","0","","","","","1","19440911","0","KAN05","KCM","l","exhibition","y"
"KCM194409190","cabrr101","CIA","1","6","value","","0","0","0","0","0","","","","","","19440919","0","SAT01","KCM","l","exhibition","y"
"KCM194804110","cabrr101","IN9","1","7","value","24","2","0","0","0","0","","","","","1","19480411","0","AUS01","KCM","l","exhibition","y"
"BIR194804181","cabrr101","IN9","1","9","value","24","1","1","0","1","0","","","","","1","19480418","1","BIR01","BIR","l","exhibition","y"
"BIR194805161","cabrr101","IN9","1","7","value","24","1","0","0","0","0","0","","","","1","19480516","1","BIR01","BIR","l","regular","y"
"BIR194805162","cabrr101","IN9","1","7","value","15","1","0","2","0","0","0","","","","1","19480516","2","BIR01","BIR","l","regular","y"
"BIR194805180","cabrr101","IN9","1","7","value","24","3","0","0","0","0","","","","","1","19480518","0","BIR01","BIR","l","regular","y"
"KCM194805231","cabrr101","IN9","1","7","value","27","4","1","0","0","0","0","","","","1","19480523","1","KAN05","KCM","w","regular","y"
"KCM194805232","cabrr101","IN9","1","7","value","21","0","0","0","0","0","0","","","","1","19480523","2","KAN05","KCM","t","regular","y"
"KCM194805240","cabrr101","IN9","1","7","value","24","2","0","0","0","0","","","","","1","19480524","0","KAN05","KCM","l","regular","y"
"KCM194805250","cabrr101","IN9","1","7","value","24","1","0","0","0","0","","","","","1","19480525","0","STJ01","KCM","l","regular","y"
"KCM194805270","cabrr101","IN9","1","6","value","","3","","2","0","0","0","","","","","19480527","0","WIC01","KCM","l","regular","y"
"KCM194805280","cabrr101","IN9","1","7","value","27","2","0","0","0","0","","","","","1","19480528","0","KAN05","KCM","w","regular","y"
"KCM194805300","cabrr101","IN9","1","7","value","27","1","0","0","0","0","","","","","1","19480530","0","DAV01","KCM","w","regular","y"
"KCM194805311","cabrr101","IN9","1","7","value","24","4","0","0","0","0","0","","","","1","19480531","1","STL07","KCM","l","regular","y"
"KCM194805312","cabrr101","IN9","1","7","value","18","0","0","0","0","0","0","","","","1","19480531","2","STL07","KCM","l","regular","y"
