"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM193710050","browm103","MLS","9","4","value","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"KCM193710050","browm103","MLS","9","4","lower","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"KCM193710050","browm103","MLS","9","4","upper","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19371005","0","DAV01","KCM","W","exhibition","y"
"MLS193710070","browm103","MLS","9","1","value","1","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710070","browm103","MLS","9","1","lower","1","0","0","0","0","0","","0","","0","","","","0","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710070","browm103","MLS","9","1","upper","1","0","0","0","0","0","","0","","0","","","","0","","","","","","","19371007","0","CED01","KCM","W","exhibition","y"
"MLS193710090","browm103","MLS","9","3","value","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19371009","0","MAN01","KCM","W","exhibition","y"
"MLS193710090","browm103","MLS","9","3","lower","0","0","0","","","","","","","","","","","","","","","","","","19371009","0","MAN01","KCM","W","exhibition","y"
"MLS193710090","browm103","MLS","9","3","upper","2","0","0","","","","","","","","","","","","","","","","","","19371009","0","MAN01","KCM","W","exhibition","y"
"KCM193710101","browm103","MLS","9","3","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19371010","1","KAN05","KCM","W","exhibition","y"
"KCM193710101","browm103","MLS","9","3","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19371010","1","KAN05","KCM","W","exhibition","y"
"KCM193710101","browm103","MLS","9","3","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19371010","1","KAN05","KCM","W","exhibition","y"
"MLS193710110","browm103","MLS","8","1","value","3","0","1","1","0","0","0","0","","0","0","","","0","","","","","","","19371011","0","OKC01","KCM","L","exhibition","y"
"MLS193710110","browm103","MLS","8","1","lower","3","0","1","1","0","0","0","0","","0","","","","0","","","","","","","19371011","0","OKC01","KCM","L","exhibition","y"
"MLS193710110","browm103","MLS","8","1","upper","3","0","1","1","0","0","0","0","","0","","","","0","","","","","","","19371011","0","OKC01","KCM","L","exhibition","y"
