"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"ASO193110040","hogak101","ASO","1","1","value","4","0","2","0","0","0","","0","","0","1","","","0","","","","","","","19311004","0","CLE07","HOM","L","exhibition","y"
"ASO193110040","hogak101","ASO","1","1","lower","4","0","2","0","0","0","","0","","0","1","","","0","","","","","","","19311004","0","CLE07","HOM","L","exhibition","y"
"ASO193110040","hogak101","ASO","1","1","upper","4","0","2","0","0","0","","0","","0","1","","","0","","","","","","","19311004","0","CLE07","HOM","L","exhibition","y"
