"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PTC193209190","crutj101","PTC","2","1","value","4","3","1","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19320919","0","PIT09","HOM","l","exhibition","y"
"PTC193209270","crutj101","PTC","2","1","value","5","5","1","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19320927","0","YOR01","NLS","w","exhibition","y"
"PTC193209280","crutj101","PTC","2","1","value","6","6","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19320928","0","PIT09","NLS","l","exhibition","y"
"PTC193210012","crutj101","PTC","1","2","value","0","0","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19321001","2","PIT09","NLS","l","exhibition","y"
"PTC193210021","crutj101","PTC","2","1","value","5","4","0","1","0","0","0","","1","","0","0","","","0","","","","","","","","19321002","1","CLE07","NLS","w","exhibition","y"
"PTC193210022","crutj101","PTC","2","1","value","3","3","1","2","0","0","0","","0","","0","0","","","0","","","","","","","","19321002","2","CLE07","NLS","w","exhibition","y"
"PTC193307232","crutj101","PTC","8","1","value","6","5","1","2","0","0","0","","0","","0","1","","","1","","","","","","","","19330723","2","CLE06","CAG","w","regular","y"
"PTC193407041","crutj101","PTC","2","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19340704","1","PIT09","HOM","w","exhibition","y"
"ASW193408260","crutj101","ASE","2","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","19340826","0","CHI10","ASW","w","allstar","y"
"PH5193409092","crutj101","PTC","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","1","19340909","2","NYC16","PH5","t","exhibition","y"
"PTC193409301","crutj101","PTC","6","1","value","3","3","0","2","0","0","0","","0","","0","","","","1","","","0","","","","","19340930","1","NYC16","PH5","w","exhibition","y"
"ASW193508110","crutj101","ASW","8","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19350811","0","CHI10","ASE","w","allstar","y"
"NY6193509130","crutj101","PTC","7","1","value","4","2","0","1","0","0","0","","0","","0","2","","","0","","","","","","","","19350913","0","NYC25","NY6","l","lcs","y"
"NY6193509150","crutj101","PTC","6","1","value","4","4","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","","","19350915","0","NYC25","NY6","w","lcs","y"
"PTC193509180","crutj101","PTC","6","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19350918","0","PIT09","NY6","l","lcs","y"
"PTC193509190","crutj101","PTC","1","1","value","5","2","2","0","0","0","0","","0","","0","3","","","0","","","","","","","","19350919","0","PIT09","NY6","w","lcs","y"
"PTC193509200","crutj101","PTC","9","3","value","1","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19350920","0","PHI17","NY6","w","lcs","y"
"PH5193509222","crutj101","PTC","6","1","value","5","5","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19350922","2","NYC16","PH5","w","exhibition","y"
"SHR193510090","crutj101","PTC","5","1","value","5","5","0","1","0","0","0","0","0","0","0","0","0","","1","0","0","0","0","","","","19351009","0","DAY03","SHR","w","exhibition","y"
"ALM193510250","crutj101","PTC","6","1","value","6","6","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","19351025","0","MEX01","ALM","t","exhibition","y"
"ALM193510260","crutj101","PTC","6","1","value","3","3","1","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19351026","0","MEX01","ALM","l","exhibition","y"
"ALM193510270","crutj101","PTC","6","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19351027","0","MEX01","ALM","l","exhibition","y"
"ASW193608230","crutj101","ASE","5","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","","","","19360823","0","CHI10","ASW","w","allstar","y"
"PTC193609121","crutj101","PTC","1","1","value","5","5","1","1","0","0","0","","0","","0","0","","","0","","","","","","","","19360912","1","PIT09","NW2","w","championship","y"
"PTC193609122","crutj101","PTC","1","1","value","4","3","1","0","0","0","0","","0","","0","1","","","0","","","","","","","","19360912","2","PIT09","NW2","t","championship","y"
"PTC193609131","crutj101","PTC","1","1","value","4","3","2","3","0","0","0","","0","","0","1","","","0","","","","","","","","19360913","1","TOL05","NW2","w","championship","y"
"PTC193609132","crutj101","PTC","1","1","value","3","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19360913","2","TOL05","NW2","w","championship","y"
"PTC193609150","crutj101","PTC","1","1","value","4","4","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19360915","0","DAY03","NW2","l","championship","y"
"NY5193609202","crutj101","PTC","1","1","value","5","5","1","2","0","0","0","","0","","0","","","","1","","","0","","","","","19360920","2","NYC14","NY5","w","exhibition","y"
"NNS193610010","crutj101","NNS","6","2","value","4","4","0","0","0","0","0","0","0","","0","0","","","0","0","","","","","","","19361001","0","DAV01","MLS","l","exhibition","y"
"MLS193610020","crutj101","NNS","8","1","value","4","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19361002","0","DES01","MLS","w","exhibition","y"
"MLS193610041","crutj101","NNS","8","1","value","4","3","1","1","0","0","0","","0","","0","1","","","0","","","","","","","","19361004","1","DEN03","MLS","w","exhibition","y"
"NNS193610042","crutj101","NNS","7","1","value","3","2","1","1","0","1","0","","1","","0","0","","","0","","","","","","","","19361004","2","DEN03","MLS","w","exhibition","y"
"MLS193610070","crutj101","NNS","8","1","value","4","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19361007","0","DES01","MLS","w","exhibition","y"
"NW2193806040","crutj101","NW2","1","1","value","5","5","0","1","","","","","","","","","","","","","","","","","","","19380604","0","TRE01","HOM","l","regular","y"
"PH5193806191","crutj101","NW2","1","1","value","5","5","1","2","","","","","","","","","","","","","","","","","","","19380619","1","PHI16","PH5","w","regular","y"
"PH5193806192","crutj101","NW2","1","1","value","4","4","1","1","","","","","","","","","","","","","","","","","","","19380619","2","PHI16","PH5","l","regular","y"
"NW2193806262","crutj101","NW2","","","value","","","1","1","","","1","1","","","","","","","","","","","","","","","19380626","2","NWK04","BFA","w","regular",""
"NW2193806262","crutj101","NW2","","","lower","1","1","1","1","","","1","1","","","","","","","","","","","","","","","19380626","2","NWK04","BFA","w","regular",""
"WBS193807020","crutj101","NW2","1","1","value","5","5","1","2","","","","","0","","0","0","0","","","","","","","","","","19380702","0","WAS09","WBS","w","regular","y"
"BLG193807031","crutj101","NW2","1","1","value","5","5","0","1","","","","","","","","","","","","","","","","","","","19380703","1","BAL14","BLG","l","regular","y"
"BLG193807032","crutj101","NW2","1","1","value","3","3","0","0","","","","0","","","","","","","","","","","","","","","19380703","2","BAL14","BLG","l","regular","y"
"TLC193905130","crutj101","TLC","1","1","value","4","3","0","1","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19390513","0","TOL05","NY5","l","regular","y"
"TLC193905141","crutj101","TLC","1","1","value","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19390514","1","TOL05","NY5","l","regular","y"
"TLC193905142","crutj101","TLC","1","1","value","4","4","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19390514","2","TOL05","NY5","t","regular","y"
"TLC193905160","crutj101","TLC","1","1","value","5","4","3","4","0","1","1","2","0","1","0","0","0","0","0","1","0","0","0","","","","19390516","0","CHA01","NY5","w","exhibition","y"
"TLC193906181","crutj101","TLC","1","1","value","5","4","0","0","0","0","0","0","0","0","0","1","0","","0","0","0","0","0","","","","19390618","1","TOL05","NY6","w","regular","y"
"CAG193907060","crutj101","TLC","1","1","value","4","3","0","2","2","0","0","0","0","","0","1","","","0","","","0","","","","","19390706","0","MIL03","CAG","l","exhibition","y"
"CAG193907080","crutj101","TLC","","","value","","","1","1","","","","0","","","","","","","","","","","","","","","19390708","0","CHI09","CAG","w","exhibition",""
"CAG193907091","crutj101","TLC","1","1","value","6","6","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390709","1","CHI09","CAG","l","exhibition","y"
"CV9193907161","crutj101","TLC","1","1","value","4","3","0","0","0","0","0","","1","","0","0","0","","0","","","0","","","","","19390716","1","KAN05","CV9","l","regular","y"
"CV9193907162","crutj101","TLC","1","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390716","2","KAN05","CV9","w","regular","y"
"TLC193908010","crutj101","TLC","1","1","value","5","4","0","2","0","1","0","1","0","0","0","1","0","","0","0","0","0","0","","","","19390801","0","DCT02","KCM","l","regular","y"
"TLC193908020","crutj101","TLC","1","1","value","5","3","0","1","0","0","0","0","0","0","0","2","0","","0","0","0","0","0","","","","19390802","0","SPR03","KCM","w","regular","y"
"KCM193908061","crutj101","TLC","1","1","value","4","4","1","1","0","0","0","","0","","0","0","0","","1","","","0","","","","","19390806","1","KAN05","KCM","w","exhibition","y"
"KCM193908062","crutj101","TLC","1","1","value","5","5","3","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19390806","2","KAN05","KCM","w","exhibition","y"
"KCM193908070","crutj101","TLC","1","1","value","4","3","0","1","0","0","0","1","0","0","0","1","0","","0","0","1","0","0","","","","19390807","0","MUS01","KCM","l","regular","y"
"CV9193908201","crutj101","TLC","1","1","value","5","4","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19390820","1","CLE06","CV9","w","regular","y"
"CV9193908202","crutj101","TLC","1","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","","","0","","","","","19390820","2","CLE06","CV9","l","regular","y"
"CV9193908210","crutj101","TLC","1","1","value","5","3","1","0","0","0","0","0","1","","0","1","","","0","","","0","","","","","19390821","0","AKR01","CV9","l","regular","y"
"SNO194104130","crutj101","CAG","1","1","value","6","5","3","3","0","0","0","","0","","0","1","","","0","","","0","","","","","19410413","0","MNL01","SNO","w","exhibition","y"
"KCM194104270","crutj101","CAG","","","value","","","","2","","","","","","","","","","","","","","","","","","","19410427","0","OKC02","KCM","w","exhibition",""
"SNO194105041","crutj101","CAG","1","1","value","","","1","1","","","","1","","","","","","","","","","","","","","","19410504","1","DAL01","SNO","w","exhibition",""
"SNO194105041","crutj101","CAG","1","1","lower","","1","1","1","","","","1","","","","","","","","","","","","","","","19410504","1","DAL01","SNO","w","exhibition",""
"CAG194105181","crutj101","CAG","1","1","value","4","4","0","2","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19410518","1","CHI10","KCM","l","regular","y"
"CAG194105251","crutj101","CAG","1","1","value","5","5","2","4","0","1","0","","0","","0","0","0","","1","","","0","","","","","19410525","1","CHI10","SNO","w","regular","y"
"CAG194105252","crutj101","CAG","1","1","value","5","4","1","0","0","0","0","","0","","0","1","","","0","","","0","","","","","19410525","2","CHI10","SNO","l","regular","y"
