"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MLS193510121","thomw103","NNS","7","1","value","4","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19351012","1","PHI11","MLS","w","exhibition","y"
"MLS193510122","thomw103","NNS","6","1","value","2","2","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19351012","2","PHI11","MLS","t","exhibition","y"
"NNS193510131","thomw103","NNS","6","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","","","","","","19351013","1","NYC16","ASD","l","exhibition","y"
"CAG193709140","thomw103","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19370914","0","MIL03","KCM","l","lcs",""
"HOM194406251","thomw103","KCM","3","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440625","1","WAS09","HOM","l","exhibition","y"
"PH5194406270","thomw103","KCM","3","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19440627","0","PHI11","PH5","l","exhibition","y"
"HOM194406290","thomw103","KCM","3","1","value","","","","","","","","","","","","","","1","","","","","","","","","19440629","0","NOR02","HOM","l","exhibition",""
"HOM194406290","thomw103","KCM","3","1","lower","","1","","","","","","","","","","","","1","","","","","","","","","19440629","0","NOR02","HOM","l","exhibition",""
"BLG194406300","thomw103","KCM","3","1","value","5","5","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440630","0","BAL14","BLG","w","exhibition","y"
"NY6194407022","thomw103","KCM","7","1","value","5","5","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19440702","2","NYC15","NY6","l","exhibition","y"
"BIR194407161","thomw103","KCM","6","1","value","4","3","1","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19440716","1","BIR01","BIR","w","regular","y"
"KCM194407180","thomw103","KCM","5","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440718","0","KAN05","BIR","l","regular","y"
"KCM194407190","thomw103","KCM","5","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440719","0","STJ01","BIR","l","regular","y"
"KCM194407200","thomw103","KCM","8","2","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440720","0","KAN05","BIR","l","regular","y"
"KCM194407231","thomw103","KCM","7","1","value","3","3","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440723","1","KAN05","CVB","l","regular","y"
"KCM194407240","thomw103","KCM","5","2","value","5","5","2","3","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440724","0","KAN05","CVB","l","regular","y"
"KCM194407301","thomw103","KCM","7","1","value","4","3","1","2","1","0","0","","0","","0","1","","","0","","","0","","","","","19440730","1","CHI11","MEM","l","regular","y"
"KCM194407302","thomw103","KCM","5","1","value","3","2","0","0","0","0","0","0","1","","0","0","0","","0","","","0","","","","","19440730","2","CHI11","MEM","l","regular","y"
"CAG194408061","thomw103","KCM","2","1","value","4","2","0","1","0","0","0","0","1","","0","1","","","0","","","0","","","","","19440806","1","DET04","CAG","w","regular","y"
"CVB194408080","thomw103","KCM","2","1","value","5","5","2","2","1","1","0","","0","","0","0","0","","1","","","0","","","","","19440808","0","CLE06","CVB","w","regular","y"
"KCM194408131","thomw103","KCM","5","1","value","5","5","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440813","1","KAN05","CIA","w","exhibition","y"
"KCM194408132","thomw103","KCM","5","1","value","3","2","1","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19440813","2","KAN05","CIA","l","exhibition","y"
"KCM194408140","thomw103","KCM","9","3","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440814","0","KAN05","CIA","l","exhibition","y"
"MEM194504150","thomw103","KCM","2","1","value","5","4","2","2","1","0","0","0","1","","0","0","0","","0","","","0","","","","","19450415","0","MEM02","MEM","l","exhibition","y"
"KCM194504220","thomw103","KCM","2","1","value","4","4","1","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450422","0","NOL01","CIA","w","exhibition","y"
"KCM194504250","thomw103","KCM","","","value","","","","1","","","","1","","","","","","","","","","","","","","","19450425","0","HOU04","CIA","w","exhibition",""
"KCM194504250","thomw103","KCM","","","lower","","1","","1","","","","1","","","","","","","","","","","","","","","19450425","0","HOU04","CIA","w","exhibition",""
"KCM194505040","thomw103","KCM","2","1","value","5","3","1","1","0","0","0","0","0","","0","2","","","0","","","0","","","","","19450504","0","OKC02","CIA","w","exhibition","y"
"KCM194505060","thomw103","KCM","2","1","value","5","3","1","1","1","0","0","0","1","","1","0","0","","0","","","0","","","","","19450506","0","KAN05","CAG","w","regular","y"
"KCM194505090","thomw103","KCM","2","1","value","4","4","1","2","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19450509","0","OKC02","CAG","l","regular","y"
"KCM194505131","thomw103","KCM","2","1","value","4","3","1","0","0","0","0","0","0","","0","1","","0","0","","","0","","","","","19450513","1","KAN05","BIR","w","regular","y"
"KCM194505132","thomw103","KCM","2","1","value","4","4","1","2","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19450513","2","KAN05","BIR","w","regular","y"
"CAG194505201","thomw103","KCM","2","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450520","1","COL05","CAG","w","regular","y"
"CAG194505250","thomw103","KCM","2","1","value","4","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450525","0","SPR03","CAG","w","regular","y"
"CAG194505270","thomw103","KCM","2","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450527","0","CHI10","CAG","l","regular","y"
"CAG194505280","thomw103","KCM","2","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450528","0","MIL03","CAG","l","regular","y"
"CAG194505290","thomw103","KCM","6","1","value","5","4","0","1","1","0","0","1","0","","0","1","","","0","","","0","","","","","19450529","0","RAC01","CAG","w","regular","y"
"CAG194505310","thomw103","KCM","6","1","value","4","3","2","2","0","0","0","","0","","0","1","","","0","","","0","","","","","19450531","0","SPR03","CAG","w","regular","y"
"BIR194506031","thomw103","KCM","6","1","value","5","4","0","1","0","0","0","","0","","0","1","","","0","","","0","","","","","19450603","1","BIR01","BIR","w","regular","y"
"KCM194506101","thomw103","KCM","6","1","value","4","4","0","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450610","1","KAN05","CIA","w","regular","y"
"KCM194506102","thomw103","KCM","6","1","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450610","2","KAN05","CIA","l","regular","y"
"KCM194506110","thomw103","KCM","6","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450611","0","KAN05","CIA","w","regular","y"
"CIA194506130","thomw103","KCM","","","value","","","","1","1","","","1","","","","","","","","","","","","","","","19450613","0","CIN07","CIA","t","regular",""
"CIA194506130","thomw103","KCM","","","lower","","1","","1","1","","","1","","","","","","","","","","","","","","","19450613","0","CIN07","CIA","t","regular",""
"PH5194506172","thomw103","KCM","","","value","","","1","1","","","","","","","","","","","","","","","","","","","19450617","2","NYC16","PH5","w","exhibition",""
"PH5194506172","thomw103","KCM","","","lower","","1","1","1","","","","","","","","","","","","","","","","","","","19450617","2","NYC16","PH5","w","exhibition",""
"PH5194506180","thomw103","KCM","6","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450618","0","PHI11","PH5","l","exhibition","y"
"HOM194506230","thomw103","KCM","6","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450623","0","WIL04","HOM","l","exhibition","y"
"HOM194506241","thomw103","KCM","7","1","value","4","3","0","1","0","1","0","0","1","","0","0","0","","0","","","0","","","","","19450624","1","WAS09","HOM","l","exhibition","y"
"PHB194506251","thomw103","KCM","7","1","value","4","4","1","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","","","","19450625","1","PHI11","PHB","l","exhibition","y"
"HOM194506260","thomw103","KCM","7","1","value","5","5","1","4","0","0","0","","0","","0","","","","0","","","0","","","","","19450626","0","PIT06","HOM","w","exhibition","y"
"KCM194507011","thomw103","KCM","7","1","value","4","4","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19450701","1","KAN05","CVB","l","regular","y"
"KCM194507012","thomw103","KCM","6","1","value","4","4","0","1","0","0","0","1","0","","0","0","0","","0","","","0","","","","","19450701","2","KAN05","CVB","l","regular","y"
"KCM194507041","thomw103","KCM","6","1","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450704","1","KAN05","CVB","l","regular","y"
"KCM194507042","thomw103","KCM","5","1","value","4","4","1","2","0","1","0","0","0","","0","0","0","","1","","","0","","","","","19450704","2","KAN05","CVB","l","regular","y"
"KCM194507080","thomw103","KCM","7","1","value","4","3","1","2","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450708","0","KAN05","BIR","w","regular","y"
"MEM194507221","thomw103","KCM","6","1","value","3","3","1","1","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19450722","1","DET04","MEM","w","regular","y"
"MEM194507222","thomw103","KCM","6","1","value","3","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450722","2","DET04","MEM","w","regular","y"
"MEM194507230","thomw103","KCM","6","1","value","5","4","0","0","0","0","0","0","0","","0","1","","0","0","","","0","","","","","19450723","0","FLI01","MEM","w","regular","y"
"CVB194507240","thomw103","KCM","8","1","value","3","2","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450724","0","CLE07","CVB","l","regular","y"
"KCM194507260","thomw103","KCM","","","value","","","","2","","1","","","","","","","","","","","","","","","","","19450726","0","DAY03","BIR","w","regular",""
"CAG194507270","thomw103","KCM","7","1","value","4","4","2","2","0","1","0","","0","","0","0","0","","0","","","0","","","","","19450727","0","SPR03","CAG","w","regular","y"
"KCM194507291","thomw103","KCM","5","1","value","4","3","0","0","0","0","0","0","0","","0","1","","","0","","","0","","","","","19450729","1","KAN05","CAG","w","exhibition","y"
"KCM194507292","thomw103","KCM","5","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450729","2","KAN05","CAG","l","exhibition","y"
"KCM194507300","thomw103","KCM","6","1","value","4","4","1","2","0","0","0","1","0","","0","0","0","","1","","","0","","","","","19450730","0","KAN05","CAG","w","regular","y"
"HOM194508071","thomw103","KCM","7","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450807","1","PHI11","HOM","l","exhibition","y"
