"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM192610030","quinj102","ALS","1","value","27","","44","15","","","0","6","","0","","5","0","0","0","1","","","","","1","","","19261003","0","YOU01","HOM","W","exhibition","y"
"HOM192610030","quinj102","ALS","1","lower","27","","44","15","","","0","6","","0","","5","0","0","0","1","","","","","","","","19261003","0","YOU01","HOM","W","exhibition","y"
"HOM192610030","quinj102","ALS","1","upper","27","","44","15","","","0","6","","0","","5","0","0","0","1","","","","","","","","19261003","0","YOU01","HOM","W","exhibition","y"
"ALS192610080","quinj102","ALS","1","value","27","","36","8","","","0","4","","1","","7","0","0","0","0","","","1","","1","","1","19261008","0","BLO01","HIL","L","exhibition","y"
"ALS192610080","quinj102","ALS","1","lower","27","","36","8","","","0","4","","1","","7","0","0","0","0","","","","","","","","19261008","0","BLO01","HIL","L","exhibition","y"
"ALS192610080","quinj102","ALS","1","upper","27","","36","8","","","0","4","","1","","7","0","0","0","0","","","","","","","","19261008","0","BLO01","HIL","L","exhibition","y"
"HOM192710070","quinj102","ALS","1","value","18","","23","5","","","0","2","","0","","1","0","0","0","0","","1","","","1","","","19271007","0","UNI01","HOM","W","exhibition","y"
"HOM192710070","quinj102","ALS","1","lower","18","","23","5","","","0","2","","0","","1","0","0","0","0","","","","","","","","19271007","0","UNI01","HOM","W","exhibition","y"
"HOM192710070","quinj102","ALS","1","upper","18","","23","5","","","0","2","","0","","1","0","0","0","0","","","","","","","","19271007","0","UNI01","HOM","W","exhibition","y"
"ACY192710210","quinj102","ALS","1","value","27","","28","2","","","0","0","0","","","","0","0","0","0","","1","","","1","","1","19271021","0","ACY01","ACY","W","exhibition","y"
"ACY192710210","quinj102","ALS","1","lower","27","","28","2","","","0","0","0","","","","0","0","0","0","","","","","","","","19271021","0","ACY01","ACY","W","exhibition","y"
"ACY192710210","quinj102","ALS","1","upper","27","","28","2","","","0","0","0","","","","0","0","0","0","","","","","","","","19271021","0","ACY01","ACY","W","exhibition","y"
"HOM192810090","quinj102","ALS","1","value","6","","10","4","","","1","1","","0","","0","0","0","0","0","","","","","1","","","19281009","0","PPB01","HOM","W","exhibition","y"
"HOM192810090","quinj102","ALS","1","lower","6","","10","4","","","1","1","","0","","0","0","0","0","0","","","","","","","","19281009","0","PPB01","HOM","W","exhibition","y"
"HOM192810090","quinj102","ALS","1","upper","6","","10","4","","","1","1","","0","","0","0","0","0","0","","","","","","","","19281009","0","PPB01","HOM","W","exhibition","y"
"HOM192810100","quinj102","ALS","1","value","24","","33","8","","","0","5","","2","","2","0","0","0","0","","","1","","1","","1","19281010","0","PIT06","HOM","L","exhibition","y"
"HOM192810100","quinj102","ALS","1","lower","24","","33","8","","","0","5","","2","","2","0","0","0","0","","","","","","","","19281010","0","PIT06","HOM","L","exhibition","y"
"HOM192810100","quinj102","ALS","1","upper","24","","33","8","","","0","5","","2","","2","0","0","0","0","","","","","","","","19281010","0","PIT06","HOM","L","exhibition","y"
"HOM192810130","quinj102","ALS","1","value","27","","32","6","3","0","0","2","","1","","4","0","0","0","0","1","1","","","1","","1","19281013","0","COL04","HOM","W","exhibition","y"
"HOM192810130","quinj102","ALS","1","lower","27","","31","6","3","0","0","2","","1","","4","0","0","0","0","1","","","","","","","19281013","0","COL04","HOM","W","exhibition","y"
"HOM192810130","quinj102","ALS","1","upper","27","","32","6","3","0","0","2","","1","","4","0","0","0","0","1","","","","","","","19281013","0","COL04","HOM","W","exhibition","y"
