"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194609220","ramsl101","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19460922","0","MEM03","MEM","L","exhibition",""
"MEM194609220","ramsl101","CVB","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19460922","0","MEM03","MEM","L","exhibition",""
"MEM194609220","ramsl101","CVB","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19460922","0","MEM03","MEM","L","exhibition",""
"MEM194706200","ramsl101","MEM","1","value","27","","38","8","2","0","0","2","","2","","5","0","0","0","0","","1","","","1","","1","19470620","0","KNO01","KCM","W","regular","y"
"MEM194706200","ramsl101","MEM","1","lower","27","","36","8","2","0","0","2","","2","","5","0","0","0","0","","","","","","","","19470620","0","KNO01","KCM","W","regular","y"
"MEM194706200","ramsl101","MEM","1","upper","27","","38","8","2","0","0","2","","2","","5","0","0","0","0","","","","","","","","19470620","0","KNO01","KCM","W","regular","y"
"MEM194707061","ramsl101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19470706","1","MEM02","NY5","W","exhibition",""
"MEM194707061","ramsl101","MEM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19470706","1","MEM02","NY5","W","exhibition",""
"MEM194707061","ramsl101","MEM","3","upper","","","","","","","","","","","","","","","","","","1","","","","","","19470706","1","MEM02","NY5","W","exhibition",""
"MEM194707080","ramsl101","MEM","1","value","7","","17","8","","","0","7","","1","","1","0","0","0","","","","1","","1","","","19470708","0","OKC02","NY5","L","exhibition","y"
"MEM194707080","ramsl101","MEM","1","lower","7","","","8","","","0","7","","1","","1","0","0","0","","","","","","","","","19470708","0","OKC02","NY5","L","exhibition","y"
"MEM194707080","ramsl101","MEM","1","upper","7","","","8","","","0","7","","1","","1","0","0","0","","","","","","","","","19470708","0","OKC02","NY5","L","exhibition","y"
"NY6194707132","ramsl101","MEM","1","value","3","","","","","","","4","","","","","","","","","","","1","","1","","","19470713","2","NYC16","NY6","L","exhibition",""
"NY6194707132","ramsl101","MEM","1","lower","3","","","","","","","4","","","","","","","","","","","","","","","","19470713","2","NYC16","NY6","L","exhibition",""
"NY6194707132","ramsl101","MEM","1","upper","6","","","","","","","8","","","","","","","","","","","","","","","","19470713","2","NYC16","NY6","L","exhibition",""
"IN9194707260","ramsl101","MEM","1","value","24","","","12","","","","11","","","","","","","","","","","1","","1","","1","19470726","0","IND10","IN9","L","regular",""
"IN9194707260","ramsl101","MEM","1","lower","24","","","12","","","","11","","","","","","","","","","","","","","","","19470726","0","IND10","IN9","L","regular",""
"IN9194707260","ramsl101","MEM","1","upper","24","","","12","","","","11","","","","","","","","","","","","","","","","19470726","0","IND10","IN9","L","regular",""
"MEM194707290","ramsl101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19470729","0","MEM02","IN9","W","regular",""
"MEM194707290","ramsl101","MEM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19470729","0","MEM02","IN9","W","regular",""
"MEM194707290","ramsl101","MEM","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19470729","0","MEM02","IN9","W","regular",""
"MEM194707300","ramsl101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19470730","0","GRE01","IN9","L","regular",""
"MEM194707300","ramsl101","MEM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19470730","0","GRE01","IN9","L","regular",""
"MEM194707300","ramsl101","MEM","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19470730","0","GRE01","IN9","L","regular",""
"CVB194708032","ramsl101","MEM","1","value","7","","","9","","","","7","6","3","","","","","","","","","1","","1","","","19470803","2","CLE06","CVB","L","regular",""
"CVB194708032","ramsl101","MEM","1","lower","7","","","9","","","","7","6","3","","","","","","","","","","","","","","19470803","2","CLE06","CVB","L","regular",""
"CVB194708032","ramsl101","MEM","1","upper","7","","","9","","","","7","6","3","","","","","","","","","","","","","","19470803","2","CLE06","CVB","L","regular",""
"CVB194708080","ramsl101","MEM","1","value","24","","","15","","","","11","11","","","","","","","","","","1","","1","","1","19470808","0","BUF06","CVB","L","regular",""
"CVB194708080","ramsl101","MEM","1","lower","24","","","15","","","","11","11","","","","","","","","","","","","","","","19470808","0","BUF06","CVB","L","regular",""
"CVB194708080","ramsl101","MEM","1","upper","24","","","15","","","","11","11","","","","","","","","","","","","","","","19470808","0","BUF06","CVB","L","regular",""
"BIR194708180","ramsl101","MEM","1","value","","","","","","","","","","","","","","","","","","","1","","1","","","19470818","0","BIR01","BIR","L","regular",""
"BIR194708180","ramsl101","MEM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19470818","0","BIR01","BIR","L","regular",""
"BIR194708180","ramsl101","MEM","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19470818","0","BIR01","BIR","L","regular",""
"MEM194708200","ramsl101","MEM","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19470820","0","MEM02","BIR","L","regular",""
"MEM194708200","ramsl101","MEM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19470820","0","MEM02","BIR","L","regular",""
"MEM194708200","ramsl101","MEM","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19470820","0","MEM02","BIR","L","regular",""
"IN9194708230","ramsl101","MEM","1","value","24","","","11","","","","7","7","","","","","","","","","","1","","1","","1","19470823","0","IND10","IN9","L","regular",""
"IN9194708230","ramsl101","MEM","1","lower","24","","","11","","","","7","7","","","","","","","","","","","","","","","19470823","0","IND10","IN9","L","regular",""
"IN9194708230","ramsl101","MEM","1","upper","24","","","11","","","","7","7","","","","","","","","","","","","","","","19470823","0","IND10","IN9","L","regular",""
"MEM194709040","ramsl101","MEM","2","value","6","","","4","","","","3","","","","","","","","","","","","","","1","","19470904","0","MEM02","BIR","L","regular",""
"MEM194709040","ramsl101","MEM","2","lower","6","","","4","","","","3","","","","","","","","","","","","","","","","19470904","0","MEM02","BIR","L","regular",""
"MEM194709040","ramsl101","MEM","2","upper","9","","","4","","","","3","","","","","","","","","","","","","","","","19470904","0","MEM02","BIR","L","regular",""
"MEM194709100","ramsl101","MEM","2","value","12","","","","","","","0","","","","","","","","","","","","","","1","","19470910","0","LRK02","IN9","T","regular",""
"MEM194709100","ramsl101","MEM","2","lower","12","","","","","","","0","","","","","","","","","","","","","","","","19470910","0","LRK02","IN9","T","regular",""
"MEM194709100","ramsl101","MEM","2","upper","12","","","","","","","0","","","","","","","","","","","","","","","","19470910","0","LRK02","IN9","T","regular",""
"MEM194709110","ramsl101","MEM","1","value","18","","","","","","","4","","","","","","","","","","","","","1","","","19470911","0","LRK02","IN9","L","regular",""
"MEM194709110","ramsl101","MEM","1","lower","18","","","","","","","4","","","","","","","","","","","","","","","","19470911","0","LRK02","IN9","L","regular",""
"MEM194709110","ramsl101","MEM","1","upper","18","","","","","","","4","","","","","","","","","","","","","","","","19470911","0","LRK02","IN9","L","regular",""
"KCM194709142","ramsl101","MEM","1","value","15","","22","3","0","1","0","1","1","4","","2","0","0","0","0","","1","","","1","","1","19470914","2","KAN05","KCM","W","regular","y"
"KCM194709142","ramsl101","MEM","1","lower","15","","18","3","0","1","0","1","1","4","","2","0","0","0","0","","","","","","","","19470914","2","KAN05","KCM","W","regular","y"
"KCM194709142","ramsl101","MEM","1","upper","15","","22","3","0","1","0","1","1","4","","2","0","0","0","0","","","","","","","","19470914","2","KAN05","KCM","W","regular","y"
