"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLG193805150","brutj101","PH5","3","1","value","","","","","0","0","","","0","","","19380515","0","BAL14","BLG","l","regular","y"
"PH5193805222","brutj101","PH5","1","1","value","","0","0","0","","","","","","","1","19380522","2","PHI17","HOM","l","regular","y"
"PH5193806010","brutj101","PH5","4","1","value","","0","0","0","","","","","","","","19380601","0","CHE02","PTC","l","regular","y"
"NNL193809250","brutj101","NAL","1","1","value","2","0","0","0","0","0","","","","","0","19380925","0","NYC14","NNL","l","allstar","y"
"MEM193907030","brutj101","CV9","1","1","value","","","","0","","0","0","","","","","19390703","0","LRK02","MEM","l","regular",""
"CAG193908140","brutj101","CV9","1","1","value","","","","0","","0","0","","","","","19390814","0","CHI09","CAG","w","regular",""
"CV9193908202","brutj101","CV9","1","7","value","21","1","0","0","0","0","","","","","1","19390820","2","CLE06","TLC","w","regular","y"
"CV9193908210","brutj101","CV9","1","7","value","","0","0","0","0","0","","","","","","19390821","0","AKR01","TLC","w","regular","y"
"MEM194006250","brutj101","SNO","1","1","value","","","","0","","0","0","","","","","19400625","0","MEM02","MEM","l","regular",""
"KCM194006302","brutj101","SNO","1","1","value","1","0","1","1","0","0","","","","","","19400630","2","KAN05","KCM","l","regular","y"
"PH5194008032","brutj101","SNO","1","3","value","18","9","0","0","0","0","","","","","1","19400803","2","PHI17","PH5","l","exhibition","y"
"SNO194008180","brutj101","SNO","1","3","value","27","13","0","1","0","0","","","","","1","19400818","0","NOL01","MEM","w","exhibition","y"
"MEM194009290","brutj101","SNO","1","9","value","","5","0","0","0","0","","","","","1","19400929","0","MEM02","MEM","l","exhibition","y"
"MEM194009290","brutj101","SNO","2","3","value","","","","0","0","0","","","","","1","19400929","0","MEM02","MEM","l","exhibition","y"
"SAS194010010","brutj101","SAS","1","7","value","","0","0","0","0","0","","","","","","19401001","0","NOL01","NAS","l","allstar","y"
"SNO194105111","brutj101","SNO","1","9","value","27","1","0","0","0","0","","","","","1","19410511","1","NOL01","JAX","l","regular","y"
"SNO194105112","brutj101","SNO","1","9","value","21","2","0","0","0","0","","","","","1","19410511","2","NOL01","JAX","l","regular","y"
"SNO194105130","brutj101","SNO","1","9","value","27","0","0","0","0","0","","","","","1","19410513","0","NOL01","JAX","l","regular","y"
"CAG194105251","brutj101","SNO","1","9","value","24","1","0","0","0","0","","","","","1","19410525","1","CHI10","CAG","l","regular","y"
"CAG194105252","brutj101","SNO","1","9","value","27","4","0","0","0","0","","","","","1","19410525","2","CHI10","CAG","w","regular","y"
"BIR194107061","brutj101","SNO","1","9","value","27","2","0","0","0","0","","","","","1","19410706","1","BIR01","BIR","w","regular","y"
"SNO194107201","brutj101","SNO","1","9","value","","1","0","0","0","0","","","","","1","19410720","1","CIN07","CAG","w","regular","y"
"SNO194107202","brutj101","SNO","1","3","value","27","9","0","0","0","0","","","","","1","19410720","2","CIN07","MEM","l","regular","y"
"NW2194107271","brutj101","SNO","1","9","value","24","","","1","0","0","","","","","1","19410727","1","NWK04","NW2","l","exhibition","y"
"NW2194107272","brutj101","SNO","1","9","value","18","","","0","0","0","","","","","1","19410727","2","NWK04","NW2","l","exhibition","y"
"SNO194108031","brutj101","SNO","1","9","value","21","2","0","0","0","0","","","","","1","19410803","1","CLE06","KCM","l","regular","y"
"SNO194108032","brutj101","SNO","1","9","value","21","0","0","0","0","0","","","","","1","19410803","2","CLE06","KCM","l","regular","y"
"KCM194108070","brutj101","SNO","1","9","value","26","2","0","0","0","0","","","","","1","19410807","0","DCT02","KCM","l","regular","y"
"SNO194108080","brutj101","SNO","1","9","value","27","","","0","0","0","","","","","1","19410808","0","DAN01","KCM","l","regular","y"
"SNO194108110","brutj101","SNO","1","6","value","","0","0","0","0","0","","","","","","19410811","0","BEL01","KCM","l","regular","y"
"KCM194108120","brutj101","SNO","1","3","value","27","10","0","0","0","0","","","","","1","19410812","0","DAV01","KCM","w","regular","y"
"SNO194108130","brutj101","SNO","1","3","value","27","","","0","0","0","","","","","1","19410813","0","HAM01","BLG","l","exhibition","y"
"BIR194108242","brutj101","SNO","1","3","value","18","","","0","0","0","0","","","","1","19410824","2","BIR01","BIR","l","regular",""
"MEM194504170","brutj101","MEM","1","1","value","","","","0","","0","0","","","","","19450417","0","MEM03","KCM","l","exhibition",""
"KCM194808290","brutj101","CVB","1","7","value","27","0","0","0","0","0","","","","","1","19480829","0","KAN05","KCM","w","regular","y"
"CVB194809010","brutj101","CVB","1","7","value","27","1","0","1","0","0","0","","","","1","19480901","0","YOU01","KCM","l","regular","y"
"CVB194809070","brutj101","CVB","","1","value","","","","","","","","","","","","19480907","0","STC02","CAG","l","exhibition",""
