"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG194107040","shiec102","CAG","4","value","3","","3","0","0","0","0","0","","0","0","0","0","0","0","","0","","","","","","","","1","","19410704","0","STL07","KCM","l","regular","y"
"KCM194107070","shiec102","CAG","3","value","9","","17","7","0","0","0","5","","1","0","0","0","1","0","0","0","","","","","","","","1","","19410707","0","KAN05","KCM","l","regular","y"
"CAG194108032","shiec102","CAG","1","value","15","","","","","","","","","","","","","","","","","","","","","1","","1","","","19410803","2","TER01","JAX","l","regular",""
"BLG194108250","shiec102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19410825","0","BAL14","BLG","w","exhibition",""
"CAG194108310","shiec102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19410831","0","CHI10","KCM","l","regular",""
"KCM194109020","shiec102","CAG","1","value","12","","21","6","0","0","0","4","","4","0","","0","0","0","","0","","","","","1","","1","","","19410902","0","BEL01","KCM","l","regular","y"
"CAG194206280","shiec102","CAG","1","value","10","","22","10","0","0","0","5","","1","0","4","0","0","0","0","0","","","","","","","1","","","19420628","0","MIL03","KCM","l","regular","y"
"KCM194206300","shiec102","CAG","2","value","4","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19420630","0","BEL01","KCM","l","regular",""
"KCM194207021","shiec102","CAG","2","value","14","","21","4","0","0","0","3","","3","0","6","0","0","0","1","0","","","","","1","","","1","","19420702","1","KAN05","KCM","l","regular","y"
"CCB194207052","shiec102","CAG","1","value","18","","30","5","0","0","0","5","","6","","2","2","0","0","2","","","","","","1","","1","","1","19420705","2","CLE06","CCB","l","regular","y"
"CCB194207090","shiec102","CAG","1","value","27","","30","4","0","0","0","1","","1","","7","0","0","0","0","","","","","1","","","1","","1","19420709","0","CAN03","CCB","w","regular","y"
"CAG194207192","shiec102","CAG","1","value","27","","","7","","1","1","5","","1","","","","","","","","","","","","1","","1","","1","19420719","2","CHI10","KCM","l","regular",""
"HOM194208170","shiec102","CAG","1","value","24","","","3","1","","","1","0","","","","","","","","","","","","","1","","1","","1","19420817","0","BUT01","HOM","l","exhibition",""
"HOM194208190","shiec102","CAG","2","value","14","","29","14","1","3","0","10","","2","0","4","0","0","0","","0","","","","","","","","1","","19420819","0","OIL01","HOM","l","exhibition","y"
"CAG194208302","shiec102","CAG","1","value","21","0","30","6","2","1","0","3","1","3","0","4","0","0","0","0","0","2","1","0","","1","","1","","1","19420830","2","CHI10","HOM","l","regular","y"
"HOM194304252","shiec102","HOM","1","value","21","","25","1","0","0","0","1","","5","","5","0","0","0","0","","","","","1","","","1","","1","19430425","2","WAS09","NW2","w","exhibition","y"
"HOM194305100","shiec102","HOM","1","value","16","","29","9","0","0","1","8","","6","0","6","0","0","0","2","0","","","","","","","1","","","19430510","0","RIC04","NW2","w","exhibition","y"
"NW2194305120","shiec102","HOM","1","value","12","","","3","","","1","4","4","1","","","","","","","","","","","","1","","1","","","19430512","0","NOR02","NW2","l","exhibition",""
"NW2194305120","shiec102","HOM","1","upper","12","","","5","","","1","4","4","1","","","","","","","","","","","","","","","","","19430512","0","NOR02","NW2","l","exhibition",""
"HOM194305180","shiec102","HOM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19430518","0","NPN01","BLG","w","regular",""
"PH5194305220","shiec102","HOM","1","value","27","","34","4","1","0","0","1","1","3","","2","0","0","0","0","","","","","1","","","1","","1","19430522","0","PHI17","PH5","w","regular","y"
"NY6194306010","shiec102","HOM","1","value","24","","","","","","","3","2","5","","2","","","","","","","","","1","","","1","","","19430601","0","NOR02","NY6","w","regular",""
"PH5194306050","shiec102","HOM","2","value","4","","6","2","0","1","0","1","","0","0","","0","0","0","0","0","","","","","","","","","","19430605","0","PHI17","PH5","l","regular","y"
"HOM194306080","shiec102","HOM","1","value","3","","","","","","","4","","","","","","","","","","","","","","1","","1","","","19430608","0","COL05","NY6","l","regular",""
"HOM194306080","shiec102","HOM","1","upper","5","","","","","","","10","","","","","","","","","","","","","","","","","","","19430608","0","COL05","NY6","l","regular",""
"HOM194306132","shiec102","HOM","1","value","12","","19","4","0","0","0","2","","2","0","2","0","0","0","","0","","","","1","","","1","","","19430613","2","WAS09","NY6","w","regular","y"
"CAG194306270","shiec102","CAG","1","value","27","","36","8","1","1","0","5","3","3","0","3","0","0","0","2","0","","","","","","","1","","","19430627","0","CHI10","CVB","w","regular","y"
"BIR194307042","shiec102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19430704","2","BIR01","BIR","w","regular",""
"CI2194307112","shiec102","CAG","1","value","10","","","","","","","3","","2","","","","","","","","","","","","","","1","","","19430711","2","CIN07","CI2","l","regular",""
"KCM194307210","shiec102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19430721","0","DAL01","KCM","l","regular",""
"CAG194308081","shiec102","CAG","2","value","19","","28","6","0","0","0","3","","3","0","3","0","0","0","0","0","","","","","","","","1","","19430808","1","CHI10","BLG","l","exhibition","y"
"CAG194308130","shiec102","CAG","1","value","24","","","","","","","","","","","","","","","","","","","","1","","","1","","","19430813","0","DAY03","BLG","w","exhibition",""
"MEM194308260","shiec102","CAG","1","value","26","","42","11","0","0","0","6","3","4","0","6","0","0","0","","0","","","","1","","","1","","","19430826","0","OKC02","MEM","w","regular","y"
"CAG194308300","shiec102","CAG","1","value","","","","","","","","7","","2","","","","","","","","","","","","","","1","","","19430830","0","BEL01","MEM","l","regular",""
"CAG194309070","shiec102","CAG","1","value","27","","","7","1","","","4","","1","","","","","","","","","","","","1","","1","","1","19430907","0","GRA02","HSL","l","exhibition",""
"CVB194504170","shiec102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450417","0","SAT01","CVB","l","exhibition",""
"CAG194504180","shiec102","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450418","0","SAT01","CVB","l","exhibition",""
"CVB194504222","shiec102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19450422","2","DAL01","CVB","l","exhibition",""
"CAG194504300","shiec102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450430","0","NOL01","CVB","l","exhibition",""
"CVB194505010","shiec102","CAG","1","value","24","","","","","","","7","","","","","","","","","","","","","","1","","1","","1","19450501","0","MTG01","CVB","l","exhibition",""
"CVB194505131","shiec102","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19450513","1","DAY03","CVB","l","regular",""
