"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CVB194506050","garca101","CIA","1","value","24","","","10","","","","6","","","","","","","","","","","","","","1","","1","","1","19450605","0","DAY03","CVB","l","regular",""
"KCM194506101","garca101","CIA","2","value","12","","14","3","0","0","0","0","0","1","0","","0","0","0","","0","","","","","","","","1","","19450610","1","KAN05","KCM","l","regular","y"
"CIA194506130","garca101","CIA","1","value","39","","","9","1","","","1","","","","","","","","","","","","","","","","1","","1","19450613","0","CIN07","KCM","t","regular",""
"CIA194506190","garca101","CIA","1","value","18","","","","","","","1","","","","","","","","","","","","","1","","","1","","1","19450619","0","TOL05","MEM","w","regular",""
"CIA194506220","garca101","CIA","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19450622","0","DAY03","MEM","l","regular",""
"CIA194506242","garca101","CIA","1","value","21","","","6","","","","0","0","","","","","","","","","","","","1","","","1","","1","19450624","2","IND10","MEM","w","regular",""
"CIA194506280","garca101","CIA","1","value","27","","","4","","","","3","","","","7","","","","","","","","","","1","","1","","1","19450628","0","CIN07","BIR","l","regular",""
"CIA194507012","garca101","CIA","1","value","6","","","","","","","1","","","","","","","","","","","","","","1","","1","","","19450701","2","COL05","CAG","l","regular",""
"CIA194507012","garca101","CIA","1","upper","9","","","","","","","6","","","","","","","","","","","","","","","","","","","19450701","2","COL05","CAG","l","regular",""
"CIA194507020","garca101","CIA","1","value","33","","","","","","","4","","","","7","","","","","","","","","","1","","1","","","19450702","0","DAY03","CAG","l","regular",""
"CIA194507020","garca101","CIA","1","upper","33","","","","","","","7","","","","7","","","","","","","","","","","","","","","19450702","0","DAY03","CAG","l","regular",""
"PH5194507112","garca101","CIA","1","value","23","","34","8","0","0","0","7","","4","0","4","1","0","0","","0","","","","","1","","1","","","19450711","2","PHI11","PH5","l","exhibition","y"
"CIA194507190","garca101","CIA","1","value","27","","","3","1","","2","9","","","","","","","","","","","","","1","","","1","","1","19450719","0","GRA02","BIR","w","regular",""
"CVB194507222","garca101","CIA","1","value","18","","","7","","1","","4","","","","","","","","","","","","","","1","","1","","1","19450722","2","CLE06","CVB","l","regular",""
"CIA194507270","garca101","CIA","1","value","27","","","3","","","","0","0","","","","","","","","","","","","1","","","1","","1","19450727","0","CIN07","MEM","w","regular",""
"MEM194508010","garca101","CIA","1","value","27","","","6","","","","3","","","","","","","","","","","","","1","","","1","","1","19450801","0","HOU04","MEM","w","regular",""
"BIR194508051","garca101","CIA","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19450805","1","BIR01","BIR","l","regular",""
"CIA194508120","garca101","CIA","1","value","20","","","2","","","","4","0","","","","","","","","","","","","","1","","1","","","19450812","0","CIN07","NY6","l","exhibition",""
"CIA194508191","garca101","CIA","1","value","33","","","6","","","","5","","","","6","","","","","","","","","1","","","1","","1","19450819","1","CIN07","KCM","w","regular",""
"CIA194508270","garca101","CIA","1","value","27","","","7","","","","2","","","","","","","","","","","","","1","","","1","","1","19450827","0","CIN07","BIR","w","regular",""
"BIR194509031","garca101","CIA","1","value","27","","","5","","","","0","0","2","","","","","","","","","","","1","","","1","","1","19450903","1","NYC16","BIR","w","exhibition",""
"CAG194509091","garca101","CIA","1","value","24","","","15","","","","10","","","","","","","","","","","","","","1","","1","","1","19450909","1","CHI10","CAG","l","regular",""
"CIA194509162","garca101","CIA","1","value","21","","","7","","","","0","0","","","","","","","","","","","","1","","","1","","1","19450916","2","IND10","KCM","w","exhibition",""
"KCM194509200","garca101","CIA","1","value","27","","34","3","0","0","0","3","","2","","7","0","0","0","1","","","","","1","","","1","","1","19450920","0","OKC02","KCM","w","exhibition","y"
