"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM194004160","keyer101","IN8","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19400416","0","FTW01","KCM","w","exhibition",""
"KCM194004290","keyer101","IN8","1","value","27","","","6","","","","1","","","","","","","","","","","","","1","","","1","","1","19400429","0","HOU04","KCM","w","exhibition",""
"BLG194005052","keyer101","IN8","1","value","18","","","","","","","5","","","","","","","","","","","","","","","","1","","1","19400505","2","NSH02","BLG","l","exhibition",""
"MEM194104120","keyer101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19410412","0","MEM02","BLG","w","exhibition",""
"MEM194104202","keyer101","MEM","1","value","12","","","","","","","4","","","","","","","","","","","","","","","","1","","","19410420","2","MEM02","NY6","t","exhibition",""
"MEM194104202","keyer101","MEM","1","upper","15","","","","","","","4","","","","","","","","","","","","","","","","","","","19410420","2","MEM02","NY6","t","exhibition",""
"MEM194104272","keyer101","MEM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19410427","2","LRK02","NY6","l","exhibition",""
"MEM194105042","keyer101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19410504","2","MEM02","KCM","l","exhibition",""
"MEM194105182","keyer101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19410518","2","MEM02","SNO","l","regular",""
"KCM194105220","keyer101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","1","","","","1","","19410522","0","OKC02","KCM","w","regular",""
"MEM194106060","keyer101","MEM","1","value","27","","","","","","","5","","","","","","","","","","","","","","1","","1","","1","19410606","0","MEM02","BIR","l","regular",""
"MEM194107062","keyer101","MEM","2","value","","","","","","","","0","","","","","","","","","","","","","","","","","1","","19410706","2","MEM02","JAX","l","regular",""
"PH5194107121","keyer101","MEM","1","value","27","","35","8","0","0","0","0","0","0","","","0","0","0","0","","","","","1","","","1","","1","19410712","1","PHI17","PH5","w","exhibition","y"
