"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"NW2194805090","goldc101","NW2","1","1","value","2","","","0","0","0","0","19480509","0","NWK04","HOM","L","regular","y"
"NW2194805090","goldc101","NW2","1","1","lower","2","","","0","0","0","0","19480509","0","NWK04","HOM","L","regular","y"
"NW2194805090","goldc101","NW2","1","1","upper","2","","","0","0","0","0","19480509","0","NWK04","HOM","L","regular","y"
"NW2194805110","goldc101","NW2","1","1","value","6","0","0","0","0","0","0","19480511","0","TRE01","PH5","L","regular","y"
"NW2194805110","goldc101","NW2","1","1","lower","","0","0","0","","0","0","19480511","0","TRE01","PH5","L","regular","y"
"NW2194805110","goldc101","NW2","1","1","upper","","0","0","0","","0","0","19480511","0","TRE01","PH5","L","regular","y"
"NY5194805220","goldc101","NW2","1","1","value","27","0","0","0","0","0","0","19480522","0","ALB02","NY5","W","regular",""
"NY5194805220","goldc101","NW2","1","1","lower","27","0","0","0","0","0","0","19480522","0","ALB02","NY5","W","regular",""
"NY5194805220","goldc101","NW2","1","1","upper","27","0","0","0","0","0","0","19480522","0","ALB02","NY5","W","regular",""
"NW2194805260","goldc101","NW2","1","1","value","9","","","0","0","0","0","19480526","0","NWK04","NY5","W","regular","y"
"NW2194805260","goldc101","NW2","1","1","lower","9","","","0","","0","0","19480526","0","NWK04","NY5","W","regular","y"
"NW2194805260","goldc101","NW2","1","1","upper","9","","","0","","0","0","19480526","0","NWK04","NY5","W","regular","y"
"NW2194805312","goldc101","NW2","1","1","value","6","","","0","0","0","0","19480531","2","NWK04","PH5","L","regular","y"
"NW2194805312","goldc101","NW2","1","1","lower","","","","0","","0","0","19480531","2","NWK04","PH5","L","regular","y"
"NW2194805312","goldc101","NW2","1","1","upper","","","","0","","0","0","19480531","2","NWK04","PH5","L","regular","y"
"NW2194806141","goldc101","NW2","1","1","value","22","0","1","0","0","0","0","19480614","1","PHI11","NY6","L","regular","y"
"NW2194806141","goldc101","NW2","1","1","lower","22","0","1","0","","0","0","19480614","1","PHI11","NY6","L","regular","y"
"NW2194806141","goldc101","NW2","1","1","upper","22","0","1","0","","0","0","19480614","1","PHI11","NY6","L","regular","y"
"NW2194806201","goldc101","NW2","1","1","value","7","","","0","0","0","0","19480620","1","NWK04","BLG","W","regular","y"
"NW2194806201","goldc101","NW2","1","1","lower","6","","","0","","0","0","19480620","1","NWK04","BLG","W","regular","y"
"NW2194806201","goldc101","NW2","1","1","upper","7","","","0","","0","0","19480620","1","NWK04","BLG","W","regular","y"
"HOM194807010","goldc101","NW2","1","1","value","13","","","0","0","0","0","19480701","0","WAS09","HOM","L","regular","y"
"HOM194807010","goldc101","NW2","1","1","lower","13","","","0","0","0","0","19480701","0","WAS09","HOM","L","regular","y"
"HOM194807010","goldc101","NW2","1","1","upper","13","","","0","0","0","0","19480701","0","WAS09","HOM","L","regular","y"
"NY6194807051","goldc101","NW2","1","1","value","21","0","1","0","0","0","0","19480705","1","NYC16","NY6","L","regular","y"
"NY6194807051","goldc101","NW2","1","1","lower","21","0","1","0","","0","0","19480705","1","NYC16","NY6","L","regular","y"
"NY6194807051","goldc101","NW2","1","1","upper","24","0","1","0","","0","0","19480705","1","NYC16","NY6","L","regular","y"
"NW2194807111","goldc101","NW2","1","1","value","6","","","0","0","0","0","19480711","1","NWK04","IN9","W","exhibition","y"
"NW2194807111","goldc101","NW2","1","1","lower","","","","0","","0","0","19480711","1","NWK04","IN9","W","exhibition","y"
"NW2194807111","goldc101","NW2","1","1","upper","","","","0","","0","0","19480711","1","NWK04","IN9","W","exhibition","y"
"NW2194807182","goldc101","NW2","1","1","value","21","","","0","0","0","0","19480718","2","NWK04","PH5","W","regular","y"
"NW2194807182","goldc101","NW2","1","1","lower","21","","","0","","0","0","19480718","2","NWK04","PH5","W","regular","y"
"NW2194807182","goldc101","NW2","1","1","upper","21","","","0","","0","0","19480718","2","NWK04","PH5","W","regular","y"
"BIR194807251","goldc101","NW2","1","1","value","24","0","1","0","0","0","0","19480725","1","BIR01","BIR","L","exhibition","y"
"BIR194807251","goldc101","NW2","1","1","lower","24","0","1","0","0","0","0","19480725","1","BIR01","BIR","L","exhibition","y"
"BIR194807251","goldc101","NW2","1","1","upper","24","0","1","0","0","0","0","19480725","1","BIR01","BIR","L","exhibition","y"
"BIR194807280","goldc101","NW2","1","1","value","0","0","0","0","0","0","0","19480728","0","BIR01","BIR","L","exhibition","y"
"BIR194807280","goldc101","NW2","1","1","lower","0","0","0","0","0","0","0","19480728","0","BIR01","BIR","L","exhibition","y"
"BIR194807280","goldc101","NW2","1","1","upper","0","0","0","0","0","0","0","19480728","0","BIR01","BIR","L","exhibition","y"
"NW2194808082","goldc101","NW2","1","1","value","24","","","0","","0","0","19480808","2","NWK04","CAG","T","exhibition",""
"NW2194808082","goldc101","NW2","1","1","lower","24","","","0","","0","0","19480808","2","NWK04","CAG","T","exhibition",""
"NW2194808082","goldc101","NW2","1","1","upper","24","","","0","","0","0","19480808","2","NWK04","CAG","T","exhibition",""
"BLG194808140","goldc101","NW2","1","1","value","6","0","0","0","0","0","0","19480814","0","WIL04","BLG","W","regular","y"
"BLG194808140","goldc101","NW2","1","1","lower","6","0","0","0","0","0","0","19480814","0","WIL04","BLG","W","regular","y"
"BLG194808140","goldc101","NW2","1","1","upper","6","0","0","0","0","0","0","19480814","0","WIL04","BLG","W","regular","y"
"NW2194808190","goldc101","NW2","1","1","value","12","","","0","0","0","0","19480819","0","NWK04","BLG","L","regular","y"
"NW2194808190","goldc101","NW2","1","1","lower","","","","0","","0","0","19480819","0","NWK04","BLG","L","regular","y"
"NW2194808190","goldc101","NW2","1","1","upper","","","","0","","0","0","19480819","0","NWK04","BLG","L","regular","y"
"BLG194808231","goldc101","NW2","1","1","value","9","0","0","0","0","0","0","19480823","1","PHI11","BLG","L","regular","y"
"BLG194808231","goldc101","NW2","1","1","lower","","0","0","0","","0","0","19480823","1","PHI11","BLG","L","regular","y"
"BLG194808231","goldc101","NW2","1","1","upper","","0","0","0","","0","0","19480823","1","PHI11","BLG","L","regular","y"
"NW2194809062","goldc101","NW2","1","1","value","3","","","0","","0","0","19480906","2","NWK04","IN9","L","exhibition",""
"NW2194809062","goldc101","NW2","1","1","lower","3","","","0","","0","0","19480906","2","NWK04","IN9","L","exhibition",""
"NW2194809062","goldc101","NW2","1","1","upper","3","","","0","","0","0","19480906","2","NWK04","IN9","L","exhibition",""
