"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194004050","hickj108","HOM","2","value","1","","5","0","0","0","0","4","","4","0","0","0","0","0","0","0","","","","","","","","","","19400405","0","ORL01","CV9","w","exhibition","y"
"CV9194004150","hickj108","HOM","1","value","6","","","","","","","7","","","","","","","","","","","","","","","","1","","","19400415","0","JKV01","CV9","w","exhibition",""
"CV9194004160","hickj108","HOM","1","value","15","","","","","","","","","","","","","","","","","","","","","","","1","","","19400416","0","JKV01","CV9","w","exhibition",""
"HOM194005122","hickj108","HOM","1","value","3","","9","2","0","0","0","3","","4","0","0","0","0","0","0","0","","","","","","","1","","","19400512","2","WAS09","NY6","w","regular","y"
"HOM194005180","hickj108","HOM","2","value","3","","6","2","0","0","0","3","","1","0","0","0","0","0","0","0","","","","","","","","","","19400518","0","HRB01","BLG","l","regular","y"
"HOM194007020","hickj108","HOM","2","value","18","","32","10","0","0","0","9","","6","0","3","0","1","0","","0","","","","","","","","","","19400702","0","BUF06","BLG","l","regular","y"
"HOM194007120","hickj108","HOM","1","value","21","","36","8","0","0","1","11","","6","0","5","1","0","0","","0","","","","","1","","1","","","19400712","0","HRB01","BLG","l","regular","y"
"MEM194104202","hickj108","NY6","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19410420","2","MEM02","MEM","t","exhibition",""
"HOM194105242","hickj108","NY6","1","value","12","","21","5","0","0","0","6","6","4","0","3","0","0","0","","0","","","","","","","1","","","19410524","2","PIT06","HOM","l","regular","y"
"NY6194106250","hickj108","NY6","2","value","7","","18","8","0","0","0","8","","0","0","1","0","0","0","0","0","","","","","","","","","","19410625","0","HRB01","NW2","l","regular","y"
"NY6194107110","hickj108","NY6","1","value","12","","24","6","0","0","1","6","6","5","0","0","0","1","0","1","0","","","","","1","","1","","","19410711","0","YOR03","HOM","l","regular","y"
"HOM194107160","hickj108","NY6","2","value","18","","","1","","","","0","","","","","","","","","","","","","","","","","1","","19410716","0","COL05","HOM","l","regular",""
"HOM194108050","hickj108","NY6","1","value","24","","","9","1","","1","7","","4","1","5","","","","","","","","","","1","","1","","1","19410805","0","POR01","HOM","l","exhibition",""
"NW2194108080","hickj108","NY6","1","value","16","","23","2","0","0","0","2","","7","0","3","0","2","0","1","0","","","","1","","","1","","","19410808","0","RED01","NW2","w","regular","y"
"HOM194109020","hickj108","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19410902","0","WAP01","HOM","l","exhibition",""
