"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CV9193904230","smitf107","SSA","3","value","12","0","14","2","0","0","0","0","0","1","0","2","0","0","0","0","0","0","1","1","1","","","","1","","19390423","0","JKV01","CV9","w","exhibition","y"
"KCM194107062","smitf107","KCM","2","value","18","","21","5","0","0","0","0","0","1","0","5","0","0","0","","0","","","","1","","","","1","","19410706","2","KAN05","CAG","w","regular","y"
"KCM194107100","smitf107","KCM","2","value","15","","","","","","","0","0","","","","","","","","","","","","","","","","1","","19410710","0","OKC02","BIR","w","regular",""
"PH5194107191","smitf107","KCM","2","value","24","","34","7","0","0","0","3","","4","0","","0","0","0","2","0","","","","1","","","","1","","19410719","1","PHI17","PH5","w","exhibition","y"
"KCM194107272","smitf107","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19410727","2","LOU05","JAX","l","exhibition",""
"JAX194107280","smitf107","KCM","1","value","24","","","7","","","","6","","","","","","","","","","","","","","1","","1","","1","19410728","0","IND10","JAX","l","exhibition",""
"SNO194108031","smitf107","KCM","2","value","18","","24","4","0","0","0","2","1","1","0","4","0","0","0","0","0","","","","1","","","","1","","19410803","1","CLE06","SNO","w","regular","y"
"SNO194108080","smitf107","KCM","1","value","19","","27","8","0","0","0","3","","1","0","3","0","0","0","0","0","","","","","","","1","","","19410808","0","DAN01","SNO","w","regular","y"
"KCM194604030","smitf107","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460403","0","HOU04","CCR","w","exhibition",""
"KCM194604070","smitf107","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19460407","0","WAC01","CCR","w","exhibition",""
"CAG194605051","smitf107","KCM","2","value","9","","18","8","0","0","0","5","","0","0","2","1","0","0","","0","","","","","","","","1","","19460505","1","CHI10","CAG","l","regular","y"
"IN9194605302","smitf107","KCM","1","value","27","","","5","","","","4","","","","","","","","","","","","","1","","","1","","1","19460530","2","IND10","IN9","w","regular",""
"MEM194606060","smitf107","KCM","2","value","12","","","","","","","","","","","","","","","","","","","","","","","","1","","19460606","0","LRK02","MEM","l","regular",""
"KCM194607010","smitf107","KCM","1","value","27","","36","7","0","0","1","1","","4","","","0","0","0","0","","","","","1","","","1","","1","19460701","0","KAN05","BIR","w","regular","y"
"IN9194607270","smitf107","KCM","1","value","27","","","7","","","","3","","","","","","","","","","","","","1","","","1","","1","19460727","0","IND10","IN9","w","regular",""
"KCM194608111","smitf107","KCM","3","value","4","","4","0","0","0","0","0","","0","0","1","0","0","0","0","0","","","","","","","","1","","19460811","1","KAN05","CAG","w","regular","y"
"KCM194608112","smitf107","KCM","2","value","18","","22","3","0","0","0","1","","2","0","5","0","0","0","0","0","","","","","","","","1","","19460811","2","KAN05","CAG","l","regular","y"
"KCM194608160","smitf107","KCM","2","value","15","","19","4","0","0","0","0","0","2","0","4","0","0","0","","0","","","","","","1","","1","","19460816","0","KAN05","CCR","w","exhibition","y"
"KCM194608210","smitf107","KCM","1","value","27","","","9","","","","5","","","","","","","","","","","","","1","","","1","","1","19460821","0","MUS01","MEM","w","regular",""
"KCM194609011","smitf107","KCM","1","value","27","","36","8","0","0","0","4","","2","","5","0","0","0","2","","","","","","1","","1","","1","19460901","1","KAN05","IN9","l","regular","y"
"IN9194609081","smitf107","KCM","1","value","27","","","11","","","","5","","","","","","","","","","","","","1","","","1","","1","19460908","1","CIN07","IN9","w","regular",""
"IN9194609140","smitf107","KCM","3","value","3","","5","1","0","0","0","0","0","1","0","0","0","0","0","","0","","","","","","1","","1","","19460914","0","WIL04","IN9","w","regular","y"
"NY5194609152","smitf107","KCM","2","value","9","","9","0","","","","0","0","0","","","","","","","","","","","","","","","","","19460915","2","NYC16","NY5","l","exhibition",""
"NW2194609190","smitf107","KCM","1","value","19","0","31","8","2","0","1","4","4","5","0","1","0","0","0","2","0","0","0","0","","","","1","","","19460919","0","NWK04","NW2","l","championship","y"
"NW2194609290","smitf107","KCM","1","value","24","0","33","3","1","0","0","3","2","7","0","2","0","0","0","0","0","0","1","0","","1","","1","","1","19460929","0","NWK04","NW2","l","championship","y"
"KCM194705260","smitf107","KCM","3","value","7","","14","4","0","","0","3","","2","","2","0","0","0","1","","","","","","","","","1","","19470526","0","WIC01","MEM","l","regular","y"
"KCM194706030","smitf107","KCM","1","value","27","","40","7","2","0","1","4","2","6","","4","0","0","0","0","","","","","","1","","1","","1","19470603","0","OKC02","CVB","l","regular","y"
"KCM194706060","smitf107","KCM","3","value","8","","","","","","","","","","","","","","","","","","","","1","","","","1","","19470606","0","STJ01","CVB","w","regular",""
"KCM194706060","smitf107","KCM","3","lower","7","","","","","","","","","","","","","","","","","","","","","","","","","","19470606","0","STJ01","CVB","w","regular",""
"KCM194706060","smitf107","KCM","3","upper","9","","","","","","","","","","","","","","","","","","","","","","","","","","19470606","0","STJ01","CVB","w","regular",""
