"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM193007191","markj101","KCM","2","value","12","","17","4","","","0","1","","1","","2","0","0","0","","","","","","","1","","19300719","1","PIT06","HOM","L","exhibition","y"
"HOM193007191","markj101","KCM","2","lower","","","","","","","","","","1","","2","0","0","0","","","","","","","","","19300719","1","PIT06","HOM","L","exhibition","y"
"HOM193007191","markj101","KCM","2","upper","","","","","","","","","","1","","2","0","0","0","","","","","","","","","19300719","1","PIT06","HOM","L","exhibition","y"
"CAG193709150","markj101","KCM","2","value","6","","","0","","","","0","","","","","","","","","","1","","","","1","","19370915","0","IND10","CAG","W","lcs",""
"CAG193709150","markj101","KCM","2","lower","6","","","0","","","","0","","","","","","","","","","","","","","","","19370915","0","IND10","CAG","W","lcs",""
"CAG193709150","markj101","KCM","2","upper","9","","","0","","","","0","","","","","","","","","","","","","","","","19370915","0","IND10","CAG","W","lcs",""
"BIR194104131","markj101","BIR","2","value","12","","17","6","0","","0","2","","1","","8","0","0","0","","","1","","","","1","","19410413","1","PBL01","NY5","W","exhibition","y"
"BIR194104131","markj101","BIR","2","lower","12","","","6","0","","","2","","1","","8","0","0","0","","","","","","","","","19410413","1","PBL01","NY5","W","exhibition","y"
"BIR194104131","markj101","BIR","2","upper","12","","","6","0","","","2","","1","","8","0","0","0","","","","","","","","","19410413","1","PBL01","NY5","W","exhibition","y"
"BIR194104160","markj101","BIR","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19410416","0","SHR01","CAG","W","exhibition",""
"BIR194104160","markj101","BIR","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19410416","0","SHR01","CAG","W","exhibition",""
"BIR194104160","markj101","BIR","3","upper","","","","","","","","","","","","","","","","","","","","","","","","19410416","0","SHR01","CAG","W","exhibition",""
"BIR194104202","markj101","BIR","1","value","21","","27","6","","","","0","0","0","","","","","","","","1","","","1","","1","19410420","2","BIR01","NY5","W","exhibition","y"
"BIR194104202","markj101","BIR","1","lower","21","","27","6","","","","0","0","","","","","","","","","","","","","","","19410420","2","BIR01","NY5","W","exhibition","y"
"BIR194104202","markj101","BIR","1","upper","21","","27","6","","","","0","0","","","","","","","","","","","","","","","19410420","2","BIR01","NY5","W","exhibition","y"
"BIR194105041","markj101","BIR","2","value","8","","9","1","","0","0","0","0","0","","2","0","0","0","","","","","","","1","","19410504","1","BIR01","NW2","L","exhibition","y"
