"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BLS192909291","loepg101","ASB","1","8","value","27","1","1","0","0","0","0","19290929","1","BAL13","BLS","W","exhibition","y"
"BLS192909291","loepg101","ASB","1","8","lower","27","1","1","0","0","0","0","19290929","1","BAL13","BLS","W","exhibition","y"
"BLS192909291","loepg101","ASB","1","8","upper","27","1","1","0","0","0","0","19290929","1","BAL13","BLS","W","exhibition","y"
"BLS192909292","loepg101","ASB","1","8","value","20","1","0","0","0","0","0","19290929","2","BAL13","BLS","L","exhibition","y"
"BLS192909292","loepg101","ASB","1","8","lower","20","1","0","0","0","0","0","19290929","2","BAL13","BLS","L","exhibition","y"
"BLS192909292","loepg101","ASB","1","8","upper","20","1","0","0","0","0","0","19290929","2","BAL13","BLS","L","exhibition","y"
"BLS192910061","loepg101","ASB","1","8","value","24","3","0","0","0","0","0","19291006","1","BAL13","BLS","L","exhibition","y"
"BLS192910061","loepg101","ASB","1","8","lower","24","3","0","0","0","0","0","19291006","1","BAL13","BLS","L","exhibition","y"
"BLS192910061","loepg101","ASB","1","8","upper","24","3","0","0","0","0","0","19291006","1","BAL13","BLS","L","exhibition","y"
"BLS192910062","loepg101","ASB","1","8","value","21","1","0","0","0","0","0","19291006","2","BAL13","BLS","W","exhibition","y"
"BLS192910062","loepg101","ASB","1","8","lower","21","1","0","0","0","0","0","19291006","2","BAL13","BLS","W","exhibition","y"
"BLS192910062","loepg101","ASB","1","8","upper","21","1","0","0","0","0","0","19291006","2","BAL13","BLS","W","exhibition","y"
"BLS192910131","loepg101","ASB","1","8","value","24","2","0","0","0","0","0","19291013","1","BAL13","BLS","L","exhibition","y"
"BLS192910131","loepg101","ASB","1","8","lower","24","2","0","0","0","0","0","19291013","1","BAL13","BLS","L","exhibition","y"
