"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM194708031","collg101","KCM","1","value","3","4","12","5","0","0","0","4","","4","0","0","1","0","0","","0","","","","","1","","1","","","19470803","1","KAN05","HOM","l","exhibition","y"
"KCM194708032","collg101","KCM","2","value","12","3","26","6","0","0","0","9","","8","0","5","0","0","0","1","0","","","","","","","","","","19470803","2","KAN05","HOM","l","exhibition","y"
"NY6194708080","collg101","KCM","2","value","12","","","","","","","4","","","","","","","","","","","","","","1","","","","","19470808","0","NYC16","NY6","l","exhibition",""
"NY6194708080","collg101","KCM","2","upper","15","","","","","","","7","","","","","","","","","","","","","","","","","","","19470808","0","NYC16","NY6","l","exhibition",""
"KCM194708180","collg101","KCM","1","value","27","","","5","","","","1","1","3","","11","","","","","","","","","1","","","1","","1","19470818","0","SCI01","IN9","w","regular",""
"KCM194709141","collg101","KCM","1","value","18","","36","6","0","0","0","5","","9","0","5","1","0","0","","0","","","","","","","1","","","19470914","1","KAN05","MEM","l","regular","y"
"IN9194709220","collg101","KCM","1","value","27","","40","7","1","0","1","4","1","4","","13","0","1","0","0","","","","","1","","","1","","1","19470922","0","NFN01","IN9","w","exhibition","y"
"IN9194709290","collg101","KCM","1","value","27","","","5","","","","3","","","","","","","","","","","","","1","","","1","","1","19470929","0","AUS01","IN9","w","exhibition",""
"KCM194804240","collg101","KCM","1","value","27","","","9","","","","8","","","","","","","","","","","","","","1","","1","","1","19480424","0","HOU04","IN9","l","exhibition",""
"CAG194805130","collg101","KCM","1","value","27","","","3","","","","0","0","","","13","","","","","","","","","1","","","1","","1","19480513","0","MUS01","CAG","w","regular",""
"KCM194805200","collg101","KCM","1","value","12","","","","","","","3","","","","","","","","","","","","","","","","1","","","19480520","0","OKC02","CVB","w","regular",""
"KCM194805200","collg101","KCM","1","upper","15","","","","","","","4","","","","","","","","","","","","","","","","","","","19480520","0","OKC02","CVB","w","regular",""
"KCM194805232","collg101","KCM","2","value","5","","6","0","","","0","0","0","0","","2","0","0","0","1","","","","","","","","","1","","19480523","2","KAN05","IN9","t","regular","y"
"KCM194805240","collg101","KCM","1","value","27","0","39","5","2","1","0","2","2","7","0","11","0","0","0","0","0","0","0","0","1","","","1","","1","19480524","0","KAN05","IN9","w","regular","y"
