"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"PRG193110150","gibss101","PIR","1","1","value","24","0","1","0","0","0","","","","","","19311015","0","LOS05","PRG","l","exhibition","y"
"AGS194410150","gibss101","AGS","1","1","value","1","0","1","0","0","0","","","","","1","19441015","0","SFO01","BIR","l","exhibition","y"
