"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG194804110","vargr101","CAG","2","value","0","3","3","1","","","","1","","1","","","1","","","","","","","","","1","","","1","","19480411","0","NSH02","BLG","l","exhibition",""
"MEM194805210","vargr101","CAG","1","value","24","","","","","","","6","","","","","","","","","","","","","","1","","1","","1","19480521","0","JAC01","MEM","l","regular",""
"BIR194805250","vargr101","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19480525","0","CHT01","BIR","w","regular",""
"CAG194805311","vargr101","CAG","2","value","18","","","","","","","3","","","","","","","","","","","","","","1","","","1","","19480531","1","CHI10","CVB","l","regular",""
"CAG194805311","vargr101","CAG","2","upper","18","","","","","","","4","","","","","","","","","","","","","","","","","","","19480531","1","CHI10","CVB","l","regular",""
"CAG194806062","vargr101","CAG","1","value","21","","2","6","","","1","4","","0","","6","","","","","","","","","1","","","1","","1","19480606","2","CHI10","IN9","w","regular",""
"CAG194806131","vargr101","CAG","1","value","27","","","11","","","","3","","","","8","","","","","","","","","1","","","1","","1","19480613","1","CHI10","BIR","w","regular",""
"BIR194806200","vargr101","CAG","1","value","15","2","26","10","2","1","0","6","6","1","0","3","2","0","0","1","0","0","0","0","","","","1","","","19480620","0","BIR01","BIR","l","regular","y"
"MEM194806270","vargr101","CAG","1","value","24","","","","","","","2","","","","","","","","","","","","","","1","","1","","1","19480627","0","MEM02","MEM","l","regular",""
"MEM194807020","vargr101","CAG","1","value","27","","","","","","","4","","","","","","","","","","","","","1","","","1","","1","19480702","0","MEM02","MEM","w","regular",""
"KCM194807070","vargr101","CAG","1","value","27","","","7","","","","5","","","","","","","","","","","","","1","","","1","","1","19480707","0","CBI01","KCM","w","regular",""
"CAG194807160","vargr101","CAG","1","value","27","0","33","6","1","0","0","2","1","0","0","2","0","0","0","0","0","0","0","0","","1","","1","","1","19480716","0","CHI10","KCM","l","regular","y"
"CAG194807252","vargr101","CAG","1","value","21","","","9","","","","5","","","","","","","","","","","","","1","","","1","","1","19480725","2","CHI10","MEM","w","regular",""
"PH5194808021","vargr101","CAG","1","value","21","0","29","7","3","0","0","3","3","2","0","3","0","0","0","0","0","0","0","0","","1","","1","","","19480802","1","PHI11","PH5","l","exhibition","y"
"NW2194808081","vargr101","CAG","1","value","14","0","25","7","2","0","0","3","3","4","0","0","0","0","0","0","0","0","0","0","","","","1","","","19480808","1","NWK04","NW2","l","exhibition","y"
"NW2194808082","vargr101","CAG","3","value","3","0","6","1","0","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","","","","","1","","19480808","2","NWK04","NW2","t","exhibition","y"
"MEM194808152","vargr101","CAG","1","value","21","","","3","","","","0","0","","","","","","","","","","","","1","","","1","","1","19480815","2","MEM02","MEM","w","regular",""
"IN9194808190","vargr101","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19480819","0","IND10","IN9","l","regular",""
"ASE194808240","vargr101","ASW","3","value","6","0","7","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","1","1","","","","","","","19480824","0","NYC16","ASE","l","allstar","y"
"CAG194808292","vargr101","CAG","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","1","","19480829","2","CHI10","BIR","l","regular",""
"CAG194808292","vargr101","CAG","2","upper","6","","","","","","","","","","","","","","","","","","","","","","","","","","19480829","2","CHI10","BIR","l","regular",""
"CAG194808300","vargr101","CAG","1","value","24","","","","","","","2","","","","","","","","","","","","","","1","","1","","","19480830","0","IND10","BIR","l","regular",""
"CAG194809020","vargr101","CAG","4","value","3","","","1","","","","1","","2","","1","","","","","","","","","","1","","","1","","19480902","0","CHI10","BIR","l","regular",""
"CAG194809020","vargr101","CAG","4","upper","3","","","14","","","","1","","2","","1","","","","","","","","","","","","","","","19480902","0","CHI10","BIR","l","regular",""
