"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"PRG192511280","hawkc101","PIR","1","7","value","24","1","0","0","0","0","","","","","1","19251128","0","LOS05","PRG","l","exhibition","y"
"PRG192511290","hawkc101","PIR","1","7","value","27","0","0","0","0","0","","","","","1","19251129","0","LOS05","PRG","w","exhibition","y"
"PRG192512120","hawkc101","PIR","1","7","value","24","2","0","0","0","0","","","","","1","19251212","0","LOS05","PRG","l","exhibition","y"
"PRG192512130","hawkc101","PIR","1","7","value","24","1","0","0","0","0","","","","","1","19251213","0","LOS05","PRG","l","exhibition","y"
"PRG192512250","hawkc101","PIR","1","7","value","33","5","0","0","0","0","","","","","1","19251225","0","LOS05","PRG","t","exhibition","y"
"PRG192512260","hawkc101","PIR","1","7","value","24","1","0","0","0","0","","","","","1","19251226","0","LOS05","PRG","l","exhibition","y"
"PRG192512270","hawkc101","PIR","1","7","value","24","3","0","0","0","0","","","","","1","19251227","0","LOS05","PRG","l","exhibition","y"
"PRG192601160","hawkc101","PIR","1","3","value","24","6","0","0","0","0","","","","","1","19260116","0","LOS05","PRG","l","exhibition","y"
"PRG192601170","hawkc101","PIR","1","3","value","34","12","1","1","2","0","","","","","1","19260117","0","LOS05","PRG","l","exhibition","y"
"PRG192610240","hawkc101","PIR","1","8","value","24","1","0","0","0","0","","","","","","19261024","0","LOS05","PRG","l","exhibition","y"
"PRG192611130","hawkc101","PIR","1","3","value","24","15","0","0","0","0","","","","","","19261113","0","LOS05","PRG","l","exhibition","y"
"PRG192611140","hawkc101","PIR","1","3","value","24","13","1","1","1","0","","","","","","19261114","0","LOS05","PRG","l","exhibition","y"
"PRG192612051","hawkc101","PIR","1","3","value","24","13","0","1","0","0","","","","","","19261205","1","LOS05","PRG","l","exhibition","y"
"PRG192612052","hawkc101","PIR","1","3","value","21","6","1","0","1","0","","","","","","19261205","2","LOS05","PRG","w","exhibition","y"
"PRG192612190","hawkc101","PIR","1","3","value","32","10","1","0","0","0","","","","","","19261219","0","LOS05","PRG","l","exhibition","y"
"PRG192612250","hawkc101","PIR","1","3","value","36","7","1","0","0","0","","","","","","19261225","0","LOS05","PRG","t","exhibition","y"
"PRG192612260","hawkc101","PIR","1","3","value","24","9","0","0","0","0","","","","","","19261226","0","LOS05","PRG","l","exhibition","y"
