"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PHG190309120","monrb102","PHG","4","1","value","4","0","2","0","1","0","0","0","","0","0","0","","0","","","0","","","","19030912","0","PHI10","CUX","L","championship","y"
"PHG190309120","monrb102","PHG","4","1","lower","","0","2","0","1","0","0","0","","0","","","","0","","","0","","","","19030912","0","PHI10","CUX","L","championship","y"
"PHG190309120","monrb102","PHG","4","1","upper","","0","2","0","1","0","0","0","","0","","","","0","","","0","","","","19030912","0","PHI10","CUX","L","championship","y"
"PHG190309132","monrb102","PHG","4","1","value","4","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","19030913","2","NYC18","CUX","W","championship","y"
"PHG190309132","monrb102","PHG","4","1","lower","","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19030913","2","NYC18","CUX","W","championship","y"
"PHG190309132","monrb102","PHG","4","1","upper","","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19030913","2","NYC18","CUX","W","championship","y"
"CUX190309140","monrb102","PHG","4","1","value","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19030914","0","TRE02","CUX","L","championship","y"
"CUX190309140","monrb102","PHG","4","1","lower","","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19030914","0","TRE02","CUX","L","championship","y"
"CUX190309140","monrb102","PHG","4","1","upper","","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19030914","0","TRE02","CUX","L","championship","y"
"CUX190409010","monrb102","PHG","2","1","value","4","1","0","0","0","0","","0","","0","1","","","0","","","","","","","19040901","0","ACY01","CUX","W","championship","y"
"CUX190409010","monrb102","PHG","2","1","lower","","1","0","0","0","0","","0","","0","","","","0","","","","","","","19040901","0","ACY01","CUX","W","championship","y"
"CUX190409010","monrb102","PHG","2","1","upper","","1","0","0","0","0","","0","","0","","","","0","","","","","","","19040901","0","ACY01","CUX","W","championship","y"
"CUX190409020","monrb102","PHG","2","1","value","3","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19040902","0","ACY01","CUX","L","championship","y"
"CUX190409020","monrb102","PHG","2","1","lower","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19040902","0","ACY01","CUX","L","championship","y"
"CUX190409020","monrb102","PHG","2","1","upper","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19040902","0","ACY01","CUX","L","championship","y"
"CUX190409030","monrb102","PHG","3","1","value","2","0","0","0","0","0","","0","","2","0","","","0","","","","","","","19040903","0","ACY01","CUX","W","championship","y"
"CUX190409030","monrb102","PHG","3","1","lower","","0","0","0","0","0","","0","","2","","","","0","","","","","","","19040903","0","ACY01","CUX","W","championship","y"
"CUX190409030","monrb102","PHG","3","1","upper","","0","0","0","0","0","","0","","2","","","","0","","","","","","","19040903","0","ACY01","CUX","W","championship","y"
"NYL191307201","monrb102","CAG","5","1","value","3","1","2","0","0","0","","1","","0","0","","","1","","","","","","","19130720","1","NYC22","NYL","L","championship","y"
"NYL191307201","monrb102","CAG","5","1","lower","3","1","2","0","0","0","","1","","0","","","","1","","","","","","","19130720","1","NYC22","NYL","L","championship","y"
"NYL191307201","monrb102","CAG","5","1","upper","3","1","2","0","0","0","","1","","0","","","","1","","","","","","","19130720","1","NYC22","NYL","L","championship","y"
"NYL191307202","monrb102","CAG","5","1","value","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","19130720","2","NYC22","NYL","W","championship","y"
"NYL191307202","monrb102","CAG","5","1","lower","4","0","1","0","0","0","","0","","0","","","","0","","","","","","","19130720","2","NYC22","NYL","W","championship","y"
"NYL191307202","monrb102","CAG","5","1","upper","5","0","1","0","0","0","","0","","0","","","","0","","","","","","","19130720","2","NYC22","NYL","W","championship","y"
"CAG191307270","monrb102","CAG","6","1","value","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19130727","0","CHI09","NYL","L","championship","y"
"CAG191307270","monrb102","CAG","6","1","lower","","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19130727","0","CHI09","NYL","L","championship","y"
"CAG191307270","monrb102","CAG","6","1","upper","","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19130727","0","CHI09","NYL","L","championship","y"
"CAG191307280","monrb102","CAG","8","1","value","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19130728","0","CHI09","NYL","L","championship","y"
"CAG191307280","monrb102","CAG","8","1","lower","3","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19130728","0","CHI09","NYL","L","championship","y"
"CAG191307280","monrb102","CAG","8","1","upper","3","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19130728","0","CHI09","NYL","L","championship","y"
"CAG191308022","monrb102","CAG","4","2","value","1","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19130802","2","CHI09","NYL","L","championship","y"
"CAG191308022","monrb102","CAG","4","2","lower","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19130802","2","CHI09","NYL","L","championship","y"
"CAG191308022","monrb102","CAG","4","2","upper","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19130802","2","CHI09","NYL","L","championship","y"
"CAG191308090","monrb102","CAG","8","1","value","3","0","0","0","0","0","","0","","0","1","","","0","","","","","","","19130809","0","CHI09","NYL","L","championship","y"
"CAG191308090","monrb102","CAG","8","1","lower","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19130809","0","CHI09","NYL","L","championship","y"
"CAG191308090","monrb102","CAG","8","1","upper","","0","0","0","0","0","","0","","0","","","","0","","","","","","","19130809","0","CHI09","NYL","L","championship","y"
