"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"AST194010041","mckig101","AST","3","value","3","","3","0","","","0","0","0","0","","0","0","0","0","0","","","","","","","","","1","","19401004","1","NOL01","NAS","l","allstar","y"
"BIR194105251","mckig101","BIR","1","value","27","","41","5","0","0","0","2","0","5","","7","1","0","0","1","","","","","1","","","1","","1","19410525","1","BIR01","JAX","w","regular","y"
"BIR194106100","mckig101","BIR","1","value","27","","31","7","2","0","1","1","1","2","","5","1","0","0","0","","","","","1","","","1","","1","19410610","0","GAD01","MEM","w","regular","y"
"BIR194106291","mckig101","BIR","1","value","27","","","6","","","","3","","","","","","","","","","","","","1","","","1","","1","19410629","1","BIR01","CAG","w","regular",""
"BIR194107061","mckig101","BIR","1","value","21","","28","4","0","0","0","2","","2","0","2","0","0","0","2","0","","","","","","","1","","","19410706","1","BIR01","SNO","l","regular","y"
"KCM194107100","mckig101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19410710","0","OKC02","KCM","l","regular",""
"MEM194108031","mckig101","BIR","2","value","0","","2","1","0","0","0","2","","0","0","0","0","0","0","0","0","","","","","","","","","","19410803","1","MEM02","MEM","l","regular","y"
"MEM194108032","mckig101","BIR","1","value","12","","","","","","","0","0","","","","","","","","","","","","","","","1","","","19410803","2","MEM02","MEM","w","regular",""
"PH5194108090","mckig101","BIR","2","value","12","","20","6","0","0","0","5","","","0","","0","0","0","","0","","","","","","","","1","","19410809","0","PHI17","PH5","l","exhibition","y"
"BIR194108242","mckig101","BIR","1","value","21","","","4","0","0","0","0","0","","","2","0","0","0","0","","","","","1","","","1","","1","19410824","2","BIR01","SNO","w","regular",""
"KCM194109110","mckig101","BIR","1","value","27","","33","4","2","0","0","0","0","3","","5","0","1","0","0","","","","","1","","","1","","1","19410911","0","OSH01","KCM","w","regular","y"
"BIR194109282","mckig101","BIR","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19410928","2","BIR01","NY5","l","exhibition",""
"BIR194204260","mckig101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19420426","0","OKC01","CCB","l","exhibition",""
"BIR194205030","mckig101","BIR","1","value","33","","","9","","","","3","","","","","","","","","","","","","","1","","1","","1","19420503","0","LRK02","CCB","l","exhibition",""
"BIR194205102","mckig101","BIR","1","value","12","","18","3","0","0","0","3","","3","0","3","0","1","0","","0","","","","","1","","1","","","19420510","2","BIR01","JAX","l","regular","y"
"KCM194205311","mckig101","BIR","1","value","21","","28","6","0","0","0","2","","2","0","2","0","0","0","","0","","","","","1","","1","","","19420531","1","KAN05","KCM","l","regular","y"
"KCM194206030","mckig101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420603","0","DAL01","KCM","w","regular",""
"BIR194206072","mckig101","BIR","1","value","16","","25","9","0","0","1","4","4","0","0","4","0","0","0","0","0","","","","","","","1","","","19420607","2","BIR01","KCM","l","regular","y"
"CCB194206211","mckig101","BIR","2","value","14","","16","2","0","0","0","0","","1","0","","0","0","0","","0","","","","","","","","1","","19420621","1","CIN07","CCB","l","regular","y"
"KCM194206250","mckig101","BIR","1","value","24","","","8","","","3","5","","","","","","","","","","","","","","1","","1","","1","19420625","0","BUF06","KCM","l","regular",""
"BIR194206281","mckig101","BIR","1","value","27","","31","4","0","0","0","1","1","0","","4","0","0","0","1","","","","","1","","","1","","1","19420628","1","BIR01","MEM","w","regular","y"
"BIR194207051","mckig101","BIR","1","value","0","4","4","4","0","0","0","4","","0","0","0","0","0","1","","0","","","","","1","","1","","","19420705","1","BIR01","KCM","l","regular","y"
"BIR194207052","mckig101","BIR","1","value","21","","26","4","1","0","0","1","","2","","4","1","0","0","0","","","","","1","","","1","","1","19420705","2","BIR01","KCM","w","regular","y"
"BIR194207191","mckig101","BIR","1","value","7","","16","7","0","0","0","5","","1","0","2","0","0","0","","0","","","","","1","","1","","","19420719","1","BIR01","MEM","l","regular","y"
"HOM194208021","mckig101","BIR","1","value","15","1","21","2","0","0","1","3","","4","0","5","1","0","0","","0","","","","","","","1","","","19420802","1","WAS09","HOM","w","exhibition","y"
"HOM194208022","mckig101","BIR","1","value","18","","27","4","1","1","0","5","","3","","6","0","0","0","0","","","","","","1","","1","","1","19420802","2","WAS09","HOM","l","exhibition","y"
"CI2194208050","mckig101","BIR","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420805","0","IND10","CI2","l","exhibition",""
