"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NW2194108020","mcbrc101","NY5","5","2","value","2","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19410802","0","PAT01","NW2","W","regular","y"
"NW2194108020","mcbrc101","NY5","5","2","lower","2","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19410802","0","PAT01","NW2","W","regular","y"
"NW2194108020","mcbrc101","NY5","5","2","upper","2","1","1","0","0","0","","0","","0","","","","0","","","0","","","","19410802","0","PAT01","NW2","W","regular","y"
"NW2194108050","mcbrc101","NW2","7","1","value","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19410805","0","RED01","PH5","L","exhibition","y"
"NW2194108050","mcbrc101","NW2","7","1","lower","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19410805","0","RED01","PH5","L","exhibition","y"
"NW2194108050","mcbrc101","NW2","7","1","upper","3","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19410805","0","RED01","PH5","L","exhibition","y"
"NW2194108080","mcbrc101","NW2","7","1","value","1","1","2","0","0","0","","0","","0","3","","","0","","","0","","","","19410808","0","RED01","NY6","L","regular","y"
"NW2194108080","mcbrc101","NW2","7","1","lower","1","1","2","0","0","0","","0","","0","","","","0","","","0","","","","19410808","0","RED01","NY6","L","regular","y"
"NW2194108080","mcbrc101","NW2","7","1","upper","1","1","2","0","0","0","","0","","0","","","","0","","","0","","","","19410808","0","RED01","NY6","L","regular","y"
"NW2194108090","mcbrc101","NW2","7","3","value","2","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19410809","0","PAT01","NY6","L","regular","y"
"NW2194108090","mcbrc101","NW2","7","3","lower","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19410809","0","PAT01","NY6","L","regular","y"
"NW2194108090","mcbrc101","NW2","7","3","upper","2","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19410809","0","PAT01","NY6","L","regular","y"
