"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SAS193509290","smitt105","SAS","3","value","4","","8","1","0","0","0","1","","2","0","2","0","0","0","0","0","","","","","","","","","","19350929","0","MEM03","NAS","l","allstar","y"
"PTC193609122","smitt105","PTC","1","value","21","","30","8","","","1","4","","2","","3","0","0","0","0","","","","","","","","1","","1","19360912","2","PIT09","NW2","t","championship","y"
"PTC193609131","smitt105","PTC","2","value","2","","4","2","","","0","1","","0","","0","0","0","0","0","","","","","","","1","","1","","19360913","1","TOL05","NW2","w","championship","y"
"PTC193805080","smitt105","PTC","1","value","24","","","4","","","","1","","","","2","","","","","","","","","1","","","1","","1","19380508","0","LOU05","BLG","w","exibition",""
"PH5193806010","smitt105","PTC","2","value","8","","10","3","","","0","1","","0","","11","0","","","","","","","","","","1","","1","","19380601","0","CHE02","PH5","w","regular","y"
"PTC193807021","smitt105","PTC","1","value","27","","","14","","","","11","","","","","","","","","","","","","","1","","1","","1","19380702","1","MSN01","HOM","l","regular",""
"PTC193809042","smitt105","PTC","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19380904","2","COL05","HOM","w","regular",""
"CV9193904230","smitt105","SSA","1","value","14","0","24","4","1","0","0","4","1","4","0","2","1","1","0","0","0","1","0","1","","","","1","","","19390423","0","JKV01","CV9","w","exhibition","y"
"MEM193904301","smitt105","SSA","1","value","31","","43","12","0","0","0","5","","1","","2","0","0","0","2","","","","","","1","","1","","1","19390430","1","MEM02","MEM","l","exhibition","y"
"MEM193905010","smitt105","SSA","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390501","0","MEM02","MEM","l","exhibition",""
"SSA193905120","smitt105","SSA","1","value","10","0","21","6","0","0","0","7","7","3","0","2","1","0","0","0","0","0","0","0","","1","","1","","","19390512","0","MOU01","ATN","l","exhibition","y"
"SSA193905140","smitt105","SSA","1","value","9","4","16","5","1","0","0","6","4","3","0","1","1","0","0","0","0","0","0","0","","1","","1","","","19390514","0","STL13","ATN","l","regular","y"
"MEM193905220","smitt105","SSA","2","value","13","","","0","","","","0","","2","","","","","","","","","","","","","","","1","","19390522","0","MEM02","MEM","l","regular",""
"KCM193906041","smitt105","SSA","1","value","24","0","34","7","1","1","0","4","3","4","0","5","0","0","0","1","0","3","2","0","","1","","1","","1","19390604","1","KAN05","KCM","l","regular","y"
"CAG193906181","smitt105","SSA","1","value","24","0","31","6","0","1","0","3","1","4","0","5","0","0","0","0","1","0","2","0","","1","","1","","1","19390618","1","CHI09","CAG","l","regular","y"
"SSA193906251","smitt105","SSA","1","value","27","","35","7","0","1","0","0","0","1","","5","0","0","0","0","","","","","1","","","1","","1","19390625","1","CLE06","KCM","w","regular","y"
"KCM193907092","smitt105","SSA","1","value","21","0","28","8","1","0","0","4","4","0","0","2","1","0","0","1","0","1","1","0","1","","","1","","1","19390709","2","KAN05","KCM","w","regular","y"
"MEM193907162","smitt105","SSA","2","value","21","","","8","","","","6","","","","","","","","","","","","","1","","","1","","1","19390716","2","MEM02","MEM","w","regular",""
"MEM193907170","smitt105","SSA","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19390717","0","MEM02","MEM","l","regular",""
"SSA193907301","smitt105","SSA","1","value","27","","","3","","","","2","","","","","","","","","","","","","1","","","1","","1","19390730","1","GRE01","MEM","w","regular",""
"MEM193908010","smitt105","SSA","1","value","27","0","38","7","2","0","0","1","1","3","0","5","0","0","0","1","0","2","0","0","1","","","1","","1","19390801","0","NOL01","MEM","w","regular","y"
"ASW193908060","smitt105","ASW","1","value","9","0","13","4","0","0","0","2","2","1","1","1","0","0","0","0","0","1","0","0","","","","1","","","19390806","0","CHI10","ASE","w","allstar","y"
"SSA193908131","smitt105","SSA","1","value","","","","","","","","","","","","","","","","","","","","","1","","","1","","","19390813","1","MOU01","TLC","w","regular",""
"CAG193908201","smitt105","SSA","1","value","24","0","41","14","3","0","1","6","4","1","1","8","0","0","0","0","1","1","0","0","","1","","1","","1","19390820","1","CHI09","CAG","l","regular","y"
"KCM193909031","smitt105","SSA","1","value","24","0","37","10","3","1","0","6","5","1","0","3","0","0","1","1","0","0","0","0","","1","","1","","1","19390903","1","KAN05","KCM","l","lcs","y"
"CVB194304250","smitt105","CVB","3","value","3","","","0","","","","0","","","","","","","","","","","","","","","","","1","","19430425","0","DAY03","NY5","w","exhibition",""
"CVB194305020","smitt105","CVB","1","value","15","","19","5","0","0","0","1","0","0","0","4","0","0","0","0","0","","","","","","","1","","","19430502","0","CLE06","HSL","t","exhibition","y"
"MEM194305140","smitt105","CVB","2","value","9","","","2","","","","1","","","","","","","","","","","","","1","","","","1","","19430514","0","CLA01","MEM","w","exhibition",""
"MEM194305161","smitt105","CVB","1","value","24","","","7","","","","2","","","","","","","","","","","","","","1","","1","","1","19430516","1","MEM03","MEM","l","regular",""
