"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"PH5193906031","babbu101","NY6","8","1","value","4","4","0","0","","","","","","","","","","","","","","","","","","","19390603","1","PHI17","PH5","l","regular","y"
