"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLG194505290","morgs101","BLG","1","1","value","1","","","0","0","0","","","","","","19450529","0","BAL14","NY5","w","regular","y"
"PH5194506120","morgs101","BLG","1","1","value","19","1","2","1","1","0","","","","","1","19450612","0","WIL04","PH5","w","regular","y"
"PH5194506230","morgs101","BLG","1","1","value","3","0","0","1","0","0","","","","","","19450623","0","PHI17","PH5","l","regular","y"
"BLG194507070","morgs101","BLG","1","1","value","26","0","3","0","0","0","","","","","1","19450707","0","HRB01","NW2","w","regular","y"
"HOM194507210","morgs101","BLG","1","1","value","9","0","2","1","0","0","","","","","1","19450721","0","HRB01","HOM","l","regular","y"
"BLG194508040","morgs101","BLG","1","1","value","26","0","1","0","0","0","","","","","","19450804","0","HRB01","NW2","l","regular","y"
"BLG194508070","morgs101","BLG","1","1","value","2","","","0","0","0","","","","","","19450807","0","BAL14","NY5","w","regular","y"
"BLG194508130","morgs101","BLG","1","1","value","27","0","2","0","0","0","","","","","1","19450813","0","YOR03","CVB","l","exhibition","y"
"BLG194508310","morgs101","BLG","1","1","value","1","","","0","0","0","","","","","","19450831","0","BAL14","NY5","l","regular","y"
"IN9194806170","morgs101","MEM","1","1","value","12","","","0","","0","0","","","","","19480617","0","IND10","IN9","l","regular",""
"KCM194806250","morgs101","MEM","1","1","value","15","0","2","1","0","0","","","","","0","19480625","0","KAN05","KCM","l","regular","y"
"BIR194807041","morgs101","MEM","1","1","value","14","0","0","1","0","0","0","","","","1","19480704","1","BIR01","BIR","l","regular","y"
"MEM194807130","morgs101","MEM","1","1","value","","","","0","","0","0","","","","1","19480713","0","GRE01","CVB","l","regular",""
"MEM194807200","morgs101","MEM","1","1","value","18","","","0","","0","0","","","","1","19480720","0","CHT01","KCM","l","regular",""
"MEM194808060","morgs101","MEM","1","1","value","","","","0","","0","0","","","","","19480806","0","MEM02","CVB","l","regular",""
"KCM194808240","morgs101","MEM","","1","value","","","","","","","","","","","","19480824","0","DEN03","KCM","l","exhibition",""
"MEM194808292","morgs101","MEM","1","1","value","3","","","0","","0","0","","","","1","19480829","2","MEM02","IN9","t","regular",""
"MEM194809121","morgs101","MEM","1","1","value","","","","0","","0","0","","","","","19480912","1","MEM02","NY5","w","exhibition",""
"MEM194809122","morgs101","MEM","1","1","value","15","","","0","","0","0","","","","1","19480912","2","MEM02","NY5","l","exhibition",""
