"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CAG194504160","smitr110","CAG","1","1","value","6","","","0","","0","0","","","","1","19450416","0","FTW01","CVB","l","exhibition",""
"HOM194508130","smitr110","CAG","1","1","value","15","0","1","0","0","0","","","","","","19450813","0","ALT01","HOM","l","exhibition","y"
"MEM194604260","smitr110","CAG","1","1","value","","","","0","","0","0","","","","","19460426","0","FTW01","MEM","l","exhibition",""
