"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194704131","cohej101","IN9","1","value","24","","","4","","","1","3","3","","","","","","","","","","","","","1","","1","","1","19470413","1","MEM02","MEM","l","exhibition",""
"IN9194804250","cohej101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19480425","0","HOU04","KCM","l","exhibition",""
"KCM194804300","cohej101","IN9","3","value","","","","","","","","","","","","","","","","","","","","","","1","","","1","","19480430","0","DAL01","KCM","l","exhibition",""
"IN9194805070","cohej101","IN9","1","value","27","","","","","","","3","","","","","","","","","","","","","1","","","1","","1","19480507","0","IND10","CAG","w","regular",""
"MEM194805092","cohej101","IN9","1","value","21","","","5","","","","2","","","","","","","","","","","","","1","","","1","","1","19480509","2","MEM02","MEM","w","regular",""
"BIR194805180","cohej101","IN9","1","value","13","0","23","9","3","1","0","7","6","1","0","2","0","0","0","0","0","0","1","0","","1","","1","","","19480518","0","BIR01","BIR","l","regular","y"
"KCM194805240","cohej101","IN9","1","value","24","0","35","7","0","1","0","4","2","3","0","2","0","0","0","0","0","2","0","0","","1","","1","","1","19480524","0","KAN05","KCM","l","regular","y"
"KCM194805300","cohej101","IN9","1","value","27","0","37","12","2","1","0","7","7","1","0","0","0","0","0","0","0","0","0","0","1","","","1","","1","19480530","0","DAV01","KCM","w","regular","y"
"IN9194806132","cohej101","IN9","1","value","21","","","3","","","","0","","","","","","","","","","","","","1","","","1","","1","19480613","2","IND10","MEM","w","regular",""
"IN9194806201","cohej101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19480620","1","LOU05","CVB","l","regular",""
"BIR194806272","cohej101","IN9","2","value","14","0","22","6","2","0","0","2","2","3","0","0","0","1","0","0","0","0","0","0","","","","","1","","19480627","2","BIR01","BIR","l","regular","y"
"CVB194807030","cohej101","IN9","1","value","24","","","9","","","1","5","","","","","","","","","","","","","","1","","1","","1","19480703","0","COL05","CVB","l","regular",""
"HOM194807070","cohej101","IN9","1","value","24","0","31","3","0","1","0","2","2","4","0","4","0","0","0","0","0","0","1","0","","1","","1","","1","19480707","0","PIT06","HOM","l","exhibition","y"
"NW2194807112","cohej101","IN9","1","value","21","0","27","3","0","0","0","2","2","3","0","0","0","0","0","1","0","0","0","0","","","","1","","1","19480711","2","NWK04","NW2","t","exhibition","y"
"NY6194807150","cohej101","IN9","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","1","","19480715","0","NYC14","NY6","l","exhibition",""
"CAG194807181","cohej101","IN9","1","value","35","","","6","","","","1","1","1","","","","","","","","","","","","1","","1","","1","19480718","1","CHI10","CAG","l","regular",""
"IN9194807220","cohej101","IN9","1","value","1","","","","","","","","","","","","","","","","","","","","","1","","1","","","19480722","0","IND10","KCM","l","regular",""
"IN9194807220","cohej101","IN9","1","upper","3","","","","","","","","","","","","","","","","","","","","","","","","","","19480722","0","IND10","KCM","l","regular",""
"CAG194807230","cohej101","IN9","1","value","24","","","10","2","1","","4","4","1","","2","","","","","","","","","","1","","1","","1","19480723","0","CHI10","CAG","l","regular",""
"KCM194807270","cohej101","IN9","1","value","24","","32","8","1","1","0","5","","0","","3","0","0","0","0","","","","","","1","","1","","1","19480727","0","KAN05","KCM","l","regular","y"
"BLG194808082","cohej101","IN9","1","value","18","","28","7","","","0","4","","1","","0","0","0","0","0","","","","","","1","","1","","","19480808","2","BAL14","BLG","l","exhibition","y"
"IN9194808151","cohej101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19480815","1","LOU05","KCM","l","regular",""
"IN9194808170","cohej101","IN9","1","value","3","","","","","","","","","","","","","","","","","","","","","1","","1","","","19480817","0","COL05","HOM","l","exhibition",""
"IN9194808190","cohej101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19480819","0","IND10","CAG","w","regular",""
"ASE194808240","cohej101","ASW","2","value","6","0","9","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19480824","0","NYC16","ASE","l","allstar","y"
"IN9194808270","cohej101","IN9","1","value","27","","","12","","","","3","3","","","","","","","","","","","","","1","","1","","1","19480827","0","IND10","CVB","l","regular",""
"MEM194809020","cohej101","IN9","1","value","24","","","9","","","","3","","","","","","","","","","","","","","1","","1","","1","19480902","0","MEM02","MEM","l","regular",""
"NY6194809061","cohej101","IN9","1","value","24","","","9","","","2","6","","","","","","","","","","","","","","1","","1","","1","19480906","1","NYC14","NY6","l","exhibition",""
"CAG194809121","cohej101","IN9","1","value","27","","","12","","","","10","","","","","","","","","","","","","","1","","1","","1","19480912","1","CHI10","CAG","l","exhibition",""
"IN9194905160","cohej101","IN9","1","value","27","","","9","","","","3","","","","","","","","","","","","","1","","","1","","1","19490516","0","COL05","BIR","w","regular",""
"KCM194905291","cohej101","IN9","1","value","24","0","36","11","1","1","1","7","7","2","0","1","0","0","0","0","0","2","0","0","","1","","1","","1","19490529","1","KAN05","KCM","l","regular","y"
"IN9194906120","cohej101","IN9","1","value","17","","","","","","1","5","","","","","","","","","","","","","","","","1","","","19490612","0","CHA01","PH5","l","regular",""
"IN9194906120","cohej101","IN9","1","lower","15","","","","","","1","2","","","","","","","","","","","","","","","","","","","19490612","0","CHA01","PH5","l","regular",""
"BIR194906191","cohej101","IN9","1","value","7","0","13","5","2","0","1","6","6","1","0","0","0","0","0","0","0","0","0","0","","1","","1","","","19490619","1","BIR01","BIR","l","regular","y"
"BIR194906200","cohej101","IN9","3","value","11","","17","4","","0","0","3","","1","","2","0","","","","","","","","","","","","1","","19490620","0","BIR01","BIR","l","regular","y"
"HOE194907090","cohej101","IN9","1","value","27","","","8","","","","3","","","","","","","","","","","","","1","","","1","","1","19490709","0","HOU04","HOE","w","regular",""
"HOE194907150","cohej101","IN9","1","value","27","","","4","","","","0","0","","","","","","","","","","","","1","","","1","","1","19490715","0","NSH02","HOE","w","regular",""
"BLG194907242","cohej101","IN9","1","value","33","0","39","8","1","0","0","2","2","1","0","3","0","0","0","1","0","0","0","0","1","","","1","","1","19490724","2","BAL14","BLG","w","regular","y"
"IN9194907270","cohej101","IN9","3","value","12","","","","","","","0","","","","","","","","","","","","","","","1","","1","","19490727","0","IND10","PH5","w","regular",""
"LCB194908010","cohej101","IN9","1","value","27","","","7","","","","3","","","","","","","","","","","","","1","","","1","","1","19490801","0","NIA01","LCB","w","regular",""
"NY6194908071","cohej101","IN9","1","value","24","0","33","9","0","1","0","4","3","1","0","2","0","0","0","0","0","1","0","0","","1","","1","","1","19490807","1","NYC14","NY6","l","regular","y"
"IN9194908130","cohej101","IN9","1","value","27","","","","","","","2","","","","","","","","","","","","","1","","","1","","1","19490813","0","PET01","PH5","w","regular",""
"BIR194908290","cohej101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19490829","0","BIR01","BIR","w","regular",""
"KCM194909111","cohej101","IN9","1","value","21","0","26","4","0","0","0","0","0","2","0","2","0","0","0","0","0","0","0","0","1","","","1","","1","19490911","1","OMA02","KCM","w","exhibition","y"
"KCM194909150","cohej101","IN9","1","value","18","0","30","11","5","0","1","8","6","1","0","3","0","0","0","0","0","0","0","1","1","","","1","","","19490915","0","KEA01","KCM","w","exhibition","y"
"KCM194909260","cohej101","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19490926","0","SAT01","KCM","l","exhibition",""
