"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"SAS193509290","adame101","SAS","1","1","value","6","0","0","0","0","0","","","","","","19350929","0","MEM03","NAS","l","allstar","y"
"BLG193905142","adame101","BLG","1","1","value","9","","","0","0","0","","","","","","19390514","2","BAL10","HOM","l","regular","y"
"NW2193905212","adame101","BLG","1","1","value","13","0","0","0","0","0","","","","","0","19390521","2","NWK04","NW2","l","regular","y"
"BLG193905282","adame101","BLG","1","1","value","15","0","0","0","0","0","","","","","1","19390528","2","BAL10","NY5","l","regular","y"
"NY5193905302","adame101","BLG","1","1","value","6","0","1","0","0","0","","","","","","19390530","2","NYC23","NY5","l","regular","y"
"PH5193906080","adame101","BLG","1","1","value","8","0","2","0","0","0","","","","","1","19390608","0","PHI17","PH5","w","regular","y"
"HOM193906120","adame101","BLG","1","1","value","27","","","0","","0","0","","","","1","19390612","0","IND10","HOM","w","regular",""
"PH5193907041","adame101","BLG","1","1","value","24","","","0","","0","0","","","","1","19390704","1","PHI17","PH5","l","regular",""
"BLG193907092","adame101","BLG","1","1","value","12","","","0","","0","0","","","","","19390709","2","BAL10","PH5","w","regular",""
"BLG193907161","adame101","BLG","1","1","value","3","0","0","0","0","0","","","","","0","19390716","1","BAL10","NY6","l","regular","y"
"BLG193907162","adame101","BLG","1","9","value","3","1","0","0","0","0","","","","","0","19390716","2","BAL10","NY6","w","regular","y"
"BLG193907302","adame101","BLG","1","1","value","","","","0","","0","0","","","","1","19390730","2","IND10","NY5","l","regular",""
"NY5193908030","adame101","BLG","1","1","value","24","","","0","","0","0","","","","1","19390803","0","MTG01","NY5","l","exhibition",""
"BLG193908061","adame101","BLG","1","9","value","27","0","0","0","0","0","","","","","1","19390806","1","BIR01","MEM","l","exhibition","y"
"BLG193908062","adame101","BLG","1","9","value","21","2","0","0","0","0","","","","","1","19390806","2","BIR01","MEM","w","exhibition","y"
"BLG193908271","adame101","BLG","1","9","value","21","0","0","0","0","0","","","","","1","19390827","1","BAL10","NY6","l","exhibition","y"
"BLG193908272","adame101","BLG","1","1","value","21","0","0","0","0","0","","","","","1","19390827","2","BAL10","NY6","w","exhibition","y"
"NW2193909060","adame101","BLG","1","1","value","21","0","0","0","0","0","","","","","1","19390906","0","NWK04","NW2","l","divisionseries","y"
"BLG194004071","adame101","BLG","1","1","value","12","0","0","0","0","0","","","","","","19400407","1","NOL01","MEM","w","exhibition","y"
"MEM194004140","adame101","BLG","1","1","value","","","","0","","0","0","","","","1","19400414","0","MEM02","MEM","w","exhibition",""
"BIR194004211","adame101","BLG","1","1","value","9","0","0","0","0","0","","","","","","19400421","1","BIR01","BIR","w","exhibition","y"
