"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194206300","burnw102","NW2","1","value","24","","","6","","","","6","3","9","","","","","","","","","","","","1","","1","","1","19420630","0","NOR02","HOM","l","exhibition",""
"NY6194208040","burnw102","CAG","2","value","18","","","","","","","2","","","","","","","","","","","","","","","","","1","","19420804","0","POR01","NY6","l","exhibition",""
"BLG194208100","burnw102","CAG","2","value","12","","16","3","1","0","0","1","","1","0","4","0","0","0","","0","","","","","1","","","1","","19420810","0","YOR03","BLG","l","exhibition","y"
"PH5194208150","burnw102","CAG","2","value","9","","12","2","0","0","0","1","","","0","","0","0","0","","0","","","","","","","","1","","19420815","0","PHI17","PH5","l","exhibition","y"
"HOM194208190","burnw102","CAG","1","value","10","","23","7","2","0","0","7","","6","0","0","0","0","0","","0","","","","","1","","1","","","19420819","0","OIL01","HOM","l","exhibition","y"
"NW2194208200","burnw102","NW2","1","value","27","","","13","3","3","1","8","","4","","3","1","","","","","","","","","1","","1","","1","19420820","0","POR01","BLG","l","exhibition",""
"CAG194208202","burnw102","CAG","1","value","24","","","11","","","","6","","","","","","","","","","","","","","1","","1","","","19420820","2","MUN02","CCB","l","regular",""
"CAG194209040","burnw102","CAG","2","value","14","","24","8","0","0","0","5","","1","0","2","0","0","0","1","0","","","","","","","","","","19420904","0","DAV01","NY6","l","exhibition","y"
"CAG194209071","burnw102","CAG","2","value","1","","3","2","0","0","0","2","","0","0","7","0","0","0","","0","","","","","","","","","","19420907","1","KAN05","BIR","l","regular","y"
"NW2194209071","burnw102","NW2","1","value","12","","17","2","0","0","0","3","","5","0","1","1","0","0","","0","","","","","","","1","","","19420907","1","NWK04","HOM","l","regular","y"
"CAG194209100","burnw102","CAG","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19420910","0","DAL01","BIR","w","exhibition",""
"NW2194209141","burnw102","NW2","1","value","21","","27","4","0","0","1","1","","3","","2","0","0","0","0","","","","","1","","","1","","1","19420914","1","HAR02","HOM","w","exhibition","y"
"NAL194210120","burnw102","NAL","1","value","27","","","4","","","","2","","","","","","","","","","","","","1","","","1","","1","19421012","0","MEM03","NY5","w","exhibition",""
"HOM194305161","burnw102","BLG","2","value","3","","6","2","0","0","0","0","","1","0","0","0","0","0","0","0","","","","","","","","1","","19430516","1","WAS09","HOM","l","regular","y"
"BLG194305190","burnw102","BLG","1","value","27","","","12","","1","","4","3","4","","3","","","","1","","","","","","","","1","","1","19430519","0","POR01","HOM","t","regular",""
"BLG194305301","burnw102","BLG","2","value","7","","12","7","0","0","0","3","3","0","0","0","0","0","0","","0","","","","","","","","","","19430530","1","BAL14","HOM","w","regular","y"
"HOM194305310","burnw102","BLG","3","value","3","","7","4","0","0","0","2","","0","0","0","0","0","0","","0","","","","","","","","1","","19430531","0","WAS09","HOM","l","regular","y"
"BLG194306050","burnw102","BLG","2","value","14","","25","6","0","0","0","7","","2","0","1","0","0","0","0","0","","","","","","","","1","","19430605","0","BAL14","NY6","l","regular","y"
"BLG194306202","burnw102","BLG","1","value","11","","20","6","0","0","0","8","","3","0","","1","0","0","1","0","","","","","1","","1","","","19430620","2","BAL14","NY5","l","regular","y"
"PH5194307010","burnw102","BLG","2","value","6","","9","2","0","0","0","1","","1","0","","0","0","0","","0","","","","","","","","1","","19430701","0","PHI17","PH5","w","regular","y"
"PH5194307030","burnw102","BLG","1","value","14","","28","9","0","0","0","8","8","3","0","0","1","0","0","","0","","","","","1","","1","","","19430703","0","PHI17","PH5","l","regular","y"
"PH5194307100","burnw102","BLG","3","value","5","","10","2","0","0","0","2","","3","0","1","0","0","0","0","0","","","","","1","","","1","","19430710","0","PHI17","PH5","l","regular","y"
"NW2194307200","burnw102","BLG","1","value","3","","","","","","","8","","","","","","","","","","","","","","","","1","","","19430720","0","POR01","NW2","w","exhibition",""
"NW2194307200","burnw102","BLG","1","upper","6","","","","","","","8","","","","","","","","","","","","","","","","","","","19430720","0","POR01","NW2","w","exhibition",""
"BLG194307310","burnw102","BLG","1","value","27","","37","9","2","0","0","2","","2","","3","2","0","0","0","","","","","1","","","1","","1","19430731","0","BAL14","NY5","w","exhibition","y"
"BIR194308190","burnw102","BLG","1","value","24","","","3","","","","5","","","","","","","","","","","","","","1","","1","","1","19430819","0","COL05","BIR","l","exhibition",""
"HOM194308221","burnw102","BLG","3","value","11","","23","11","0","0","0","8","8","2","0","1","0","0","0","","0","","","","","","","","1","","19430822","1","WAS09","HOM","l","regular","y"
"BLG194309051","burnw102","BLG","3","value","2","","3","1","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","","","19430905","1","BAL14","BIR","w","exhibition","y"
"BLG194309052","burnw102","BLG","3","value","6","","8","2","0","0","0","0","0","0","0","0","0","0","0","","0","","","","","","","","1","","19430905","2","BAL14","BIR","l","exhibition","y"
"CIA194405180","burnw102","CIA","1","value","27","","","9","","1","","8","","","","","","","","","","","","","","1","","1","","1","19440518","0","DAY03","BIR","l","regular",""
"CIA194406051","burnw102","CIA","1","value","21","","31","8","2","0","0","5","","3","0","1","1","1","0","2","0","","","","","","","1","","","19440605","1","PHI11","BIR","w","regular","y"
"KCM194406160","burnw102","CIA","1","value","27","","","4","","","","1","","","","","","","","","","","","","1","","","1","","1","19440616","0","BEL01","KCM","w","regular",""
"CIA194407250","burnw102","CIA","1","value","1","","","","","","","","","","","","","","","","","","","","","1","","1","","","19440725","0","TOL05","BIR","l","regular",""
"CIA194407250","burnw102","CIA","1","upper","0","","","","","","","","","","","","","","","","","","","","","","","","","","19440725","0","TOL05","BIR","l","regular",""
"CIA194407310","burnw102","CIA","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19440731","0","DAY03","CVB","l","regular",""
"CIA194408010","burnw102","CIA","1","value","27","","35","7","3","0","0","2","","4","","1","0","2","0","2","","","","","1","","","1","","1","19440801","0","SPR04","CVB","w","regular","y"
"CIA194409050","burnw102","CIA","4","value","6","","","","","","","","","","","","","","","","","","","","","","","","1","","19440905","0","COL05","BIR","l","exhibition",""
"KCM194409172","burnw102","CIA","1","value","18","","","5","","","","5","","","","","","","","","","","","","","1","","1","","1","19440917","2","NOL01","KCM","l","exhibition",""
"PH5194505240","burnw102","NY5","2","value","3","","9","1","0","0","0","3","","4","0","","1","0","0","1","0","","","","","","","","1","","19450524","0","PHI17","PH5","l","regular","y"
"BLG194509080","burnw102","NY6","1","value","6","","11","3","0","0","0","4","","2","0","1","0","0","0","1","0","","","","","1","","1","","","19450908","0","WIL04","BLG","l","regular","y"
