"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NY6194707220","hartu102","PH5","9","5","value","0","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","1","19470722","0","HRB01","NY6","W","regular","y"
"NY6194707220","hartu102","PH5","9","5","lower","0","1","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470722","0","HRB01","NY6","W","regular","y"
"NY6194707220","hartu102","PH5","9","5","upper","0","1","0","0","0","0","0","0","","0","","","","0","","","0","","","","19470722","0","HRB01","NY6","W","regular","y"
