"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BLS192909291","burbb102","BLS","1","7","value","27","0","0","0","0","0","","","","","","19290929","1","BAL13","ASB","l","exhibition","y"
"BLS192909292","burbb102","BLS","1","7","value","21","2","0","0","0","0","","","","","","19290929","2","BAL13","ASB","w","exhibition","y"
"BLS192910270","burbb102","BLS","1","7","value","27","1","0","0","0","0","","","","","","19291027","0","BAL13","ASB","w","exhibition","y"
"BLS193210230","burbb102","BLS","1","9","value","27","1","1","0","0","0","","","","","1","19321023","0","BAL14","ASB","w","exhibition","y"
"ASD193510140","burbb102","NNS","1","7","value","27","1","0","0","0","0","","","","","1","19351014","0","YOR01","ASD","w","exhibition","y"
"WBS193805220","burbb102","WBS","1","8","value","27","4","1","1","0","0","0","0","0","","","19380522","0","WAS09","NY5","l","regular","y"
"HOM193805291","burbb102","WBS","1","8","value","24","","","0","","","","","","","1","19380529","1","CLE07","HOM","l","regular","y"
"HOM193805301","burbb102","WBS","1","8","value","24","3","0","","","","","","","","1","19380530","1","PIT09","HOM","l","regular","y"
"PH5193806041","burbb102","WBS","1","9","value","24","3","0","1","","","","","","","","19380604","1","PHI17","PH5","l","regular","y"
"PH5193806060","burbb102","WBS","1","8","value","21","1","1","0","","","","","","","1","19380606","0","CHE02","PH5","l","regular","y"
"WBS193806191","burbb102","WBS","1","8","value","27","4","","1","","","","","0","","","19380619","1","WAS09","PTC","l","regular","y"
"WBS193806192","burbb102","WBS","1","8","value","21","","","0","0","","","","","","","19380619","2","WAS09","PTC","w","regular","y"
"WBS193807020","burbb102","WBS","1","8","value","27","3","0","0","","","","","","","","19380702","0","WAS09","NW2","l","regular","y"
"WBS193807031","burbb102","WBS","1","8","value","27","3","0","","","","","","","","","19380703","1","WAS09","PH5","l","regular","y"
"BLG193807160","burbb102","WBS","1","8","value","23","1","","","","","","","","","","19380716","0","BAL14","BLG","w","regular","y"
"MLS193910080","burbb102","NNS","1","8","value","24","0","0","0","0","0","","","","","1","19391008","0","BAL09","MLS","l","exhibition","y"
"PH5194009151","burbb102","PH5","1","7","value","27","0","0","0","0","0","","","","","1","19400915","1","HRB01","NY5","w","exhibition","y"
"PH5194009152","burbb102","PH5","1","7","value","21","1","0","0","0","0","","","","","1","19400915","2","HRB01","NY5","w","exhibition","y"
"PH5194108160","burbb102","NY5","1","9","value","24","0","0","0","0","0","","","","","1","19410816","0","PHI17","PH5","l","regular","y"
"HOM194305232","burbb102","PH5","1","2","value","18","0","0","0","0","0","0","","","","1","19430523","2","WAS09","HOM","l","regular","y"
"PH5194305290","burbb102","PH5","1","7","value","27","1","0","0","0","0","","","","","1","19430529","0","PHI17","NY6","l","regular","y"
"PH5194305312","burbb102","PH5","1","2","value","","2","0","0","0","0","0","","","","","19430531","2","PHI17","NY6","l","regular","y"
"HSL194306062","burbb102","PH5","1","2","value","12","2","1","0","0","0","1","","","","1","19430606","2","HRB01","HSL","l","regular","y"
"PH5194306120","burbb102","PH5","1","9","value","27","2","1","0","0","0","","","","","1","19430612","0","PHI17","NY5","l","regular","y"
"PH5194306240","burbb102","PH5","1","7","value","","2","0","0","0","0","","","","","1","19430624","0","PHI17","NY5","w","regular","y"
"PH5194306260","burbb102","PH5","1","7","value","27","1","0","1","0","0","","","","","1","19430626","0","PHI17","HOM","l","regular","y"
"BLG194306272","burbb102","PH5","1","2","value","24","5","1","1","0","0","0","","","","1","19430627","2","BAL14","BLG","l","regular","y"
"PH5194307030","burbb102","PH5","1","7","value","27","0","0","0","0","0","","","","","1","19430703","0","PHI17","BLG","w","regular","y"
