"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM194204140","lamaj102","KCM","1","1","value","12","","","0","0","0","0","","","","1","19420414","0","PTA01","JAX","w","exhibition",""
"MEM194205060","lamaj102","KCM","1","1","value","18","","","0","0","0","","","","","1","19420506","0","GRE01","MEM","w","exhibition","y"
"KCM194205312","lamaj102","KCM","1","1","value","21","0","4","0","0","0","","","","","1","19420531","2","KAN05","BIR","w","regular","y"
"KCM194206030","lamaj102","KCM","1","1","value","","","","0","","0","0","","","","","19420603","0","DAL01","BIR","l","regular",""
"BIR194206072","lamaj102","KCM","1","9","value","3","0","0","0","0","0","","","","","","19420607","2","BIR01","BIR","w","regular","y"
"CCB194206150","lamaj102","KCM","1","1","value","24","0","7","0","0","0","","","","","1","19420615","0","YOU01","CCB","w","regular","y"
"KCM194206300","lamaj102","KCM","1","1","value","21","","","0","","0","0","","","","1","19420630","0","BEL01","CAG","w","regular",""
"KCM194207022","lamaj102","KCM","1","1","value","0","0","0","0","0","0","","","","","","19420702","2","KAN05","CAG","w","regular","y"
"KCM194207100","lamaj102","KCM","1","1","value","27","","","0","","0","0","","","","1","19420710","0","WFL01","MEM","w","regular",""
"KCM194207160","lamaj102","KCM","1","1","value","22","0","6","0","0","0","","","","","1","19420716","0","STJ01","MEM","w","regular","y"
"CAG194207192","lamaj102","KCM","1","1","value","","","","0","","0","0","","","","","19420719","2","CHI10","CAG","w","regular",""
"KCM194208232","lamaj102","KCM","1","7","value","","0","0","0","0","0","","","","","","19420823","2","KAN05","CAG","w","regular","y"
"KCM194208270","lamaj102","KCM","1","1","value","21","","","0","","0","0","","","","","19420827","0","TOL05","CI2","w","exhibition",""
"CI2194209010","lamaj102","KCM","1","1","value","12","","","0","","0","0","","","","","19420901","0","CIN07","CI2","w","exhibition",""
"HOM194210020","lamaj102","KCM","1","1","value","15","","","0","","0","0","","","","","19421002","0","NOR02","HOM","l","exhibition",""
"KCM194405220","lamaj102","KCM","1","9","value","","0","0","0","0","0","","","","","","19440522","0","KAN05","MEM","w","regular","y"
"KCM194406010","lamaj102","KCM","1","1","value","27","","","0","0","0","","","","","1","19440601","0","DAV01","CAG","w","regular","y"
"KCM194406060","lamaj102","KCM","1","1","value","","","","0","","0","0","","","","","19440606","0","COL05","NY6","t","exhibition",""
"HOM194406251","lamaj102","KCM","1","1","value","15","1","","0","0","0","","","","","","19440625","1","WAS09","HOM","l","exhibition","y"
"HOM194406252","lamaj102","KCM","1","1","value","1","","","0","","0","0","","","","","19440625","2","WAS09","HOM","w","exhibition",""
"CAG194407070","lamaj102","KCM","1","1","value","24","","","0","","0","0","","","","1","19440707","0","SBD01","CAG","l","regular",""
"BIR194407162","lamaj102","KCM","1","1","value","9","","","0","","0","0","","","","","19440716","2","BIR01","BIR","l","regular",""
"KCM194407180","lamaj102","KCM","1","7","value","6","1","0","0","0","0","","","","","","19440718","0","KAN05","BIR","l","regular","y"
"KCM194407190","lamaj102","KCM","1","1","value","21","0","5","0","0","0","","","","","","19440719","0","STJ01","BIR","l","regular","y"
"KCM194407200","lamaj102","KCM","1","3","value","","7","0","0","0","0","","","","","","19440720","0","KAN05","BIR","l","regular","y"
"KCM194407240","lamaj102","KCM","1","1","value","15","0","1","0","0","0","","","","","","19440724","0","KAN05","CVB","l","regular","y"
