"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM194204140","lamaj102","KCM","1","value","12","","","2","0","0","0","0","0","4","","5","0","0","0","","","1","","","1","","","19420414","0","PTA01","JAX","W","exhibition",""
"KCM194204140","lamaj102","KCM","1","lower","12","","","2","0","0","0","0","0","4","","5","0","0","0","","","","","","","","","19420414","0","PTA01","JAX","W","exhibition",""
"KCM194204140","lamaj102","KCM","1","upper","12","","","2","0","0","0","0","0","4","","5","0","0","0","","","","","","","","","19420414","0","PTA01","JAX","W","exhibition",""
"MEM194205060","lamaj102","KCM","1","value","18","","28","7","","0","0","6","","3","","2","1","0","0","","","1","","","1","","","19420506","0","GRE01","MEM","W","exhibition","y"
"MEM194205060","lamaj102","KCM","1","lower","18","","","7","","0","0","6","","3","","2","0","0","0","","","","","","","","","19420506","0","GRE01","MEM","W","exhibition","y"
"MEM194205060","lamaj102","KCM","1","upper","18","","","7","","0","0","6","","3","","2","1","0","0","","","","","","","","","19420506","0","GRE01","MEM","W","exhibition","y"
"KCM194205312","lamaj102","KCM","1","value","21","","26","2","0","0","0","0","0","1","","8","0","0","0","0","","1","","","1","","1","19420531","2","KAN05","BIR","W","regular","y"
"KCM194205312","lamaj102","KCM","1","lower","21","","24","2","0","0","0","0","0","1","","8","0","0","0","0","","","","","","","","19420531","2","KAN05","BIR","W","regular","y"
"KCM194205312","lamaj102","KCM","1","upper","21","","26","2","0","0","0","0","0","1","","8","0","0","0","0","","","","","","","","19420531","2","KAN05","BIR","W","regular","y"
"KCM194206030","lamaj102","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19420603","0","DAL01","BIR","L","regular",""
"KCM194206030","lamaj102","KCM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19420603","0","DAL01","BIR","L","regular",""
"KCM194206030","lamaj102","KCM","2","upper","","","","","","","","","","","","","","","","","","","1","","","","","19420603","0","DAL01","BIR","L","regular",""
"CCB194206150","lamaj102","KCM","1","value","24","2","32","5","","0","0","4","","3","","5","1","0","0","1","","","","","1","","","19420615","0","YOU01","CCB","W","regular","y"
"CCB194206150","lamaj102","KCM","1","lower","24","","","5","","0","0","2","","3","","5","0","0","0","","","","","","","","","19420615","0","YOU01","CCB","W","regular","y"
"CCB194206150","lamaj102","KCM","1","upper","24","","","5","","0","0","4","","3","","5","1","0","0","","","","","","","","","19420615","0","YOU01","CCB","W","regular","y"
"KCM194206300","lamaj102","KCM","1","value","21","","","","","","","2","","","","","","","","","","1","","","1","","","19420630","0","BEL01","CAG","W","regular",""
"KCM194206300","lamaj102","KCM","1","lower","21","","","","","","","2","","","","","","","","","","","","","","","","19420630","0","BEL01","CAG","W","regular",""
"KCM194206300","lamaj102","KCM","1","upper","27","","","","","","","3","","","","","","","","","","","","","","","","19420630","0","BEL01","CAG","W","regular",""
"KCM194207022","lamaj102","KCM","2","value","0","","3","0","","","0","1","1","2","","0","0","0","0","","","","","","","","","19420702","2","KAN05","CAG","W","regular","y"
"KCM194207022","lamaj102","KCM","2","lower","0","","3","0","","","0","1","1","2","","0","0","0","0","","","","","","","","","19420702","2","KAN05","CAG","W","regular","y"
"KCM194207022","lamaj102","KCM","2","upper","0","","3","0","","","0","1","1","2","","0","0","0","0","","","","","","","","","19420702","2","KAN05","CAG","W","regular","y"
"KCM194207100","lamaj102","KCM","1","value","27","","","","","","","5","","","","","","","","","","1","","","1","","1","19420710","0","WFL01","MEM","W","regular",""
"KCM194207100","lamaj102","KCM","1","lower","27","","","","","","","5","","","","","","","","","","","","","","","","19420710","0","WFL01","MEM","W","regular",""
"KCM194207100","lamaj102","KCM","1","upper","27","","","","","","","5","","","","","","","","","","","","","","","","19420710","0","WFL01","MEM","W","regular",""
"KCM194207160","lamaj102","KCM","1","value","22","","32","4","","","0","3","3","4","","5","1","0","0","","","","","","1","","","19420716","0","STJ01","MEM","W","regular","y"
"KCM194207160","lamaj102","KCM","1","lower","22","","32","4","","","0","3","3","4","","5","1","0","0","","","","","","","","","19420716","0","STJ01","MEM","W","regular","y"
"KCM194207160","lamaj102","KCM","1","upper","22","","32","4","","","0","3","3","4","","5","1","0","0","","","","","","","","","19420716","0","STJ01","MEM","W","regular","y"
"CAG194207192","lamaj102","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","","19420719","2","CHI10","CAG","W","regular",""
"CAG194207192","lamaj102","KCM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19420719","2","CHI10","CAG","W","regular",""
"CAG194207192","lamaj102","KCM","3","upper","","","","","","","","","","","","","","","","","","1","","","","","","19420719","2","CHI10","CAG","W","regular",""
"KCM194208270","lamaj102","KCM","2","value","21","","","4","","","","0","0","","","","","","","","","1","","","","1","","19420827","0","TOL05","CI2","W","exhibition",""
"KCM194208270","lamaj102","KCM","2","lower","21","","","4","","","","0","0","","","","","","","","","","","","","","","19420827","0","TOL05","CI2","W","exhibition",""
"KCM194208270","lamaj102","KCM","2","upper","21","","","4","","","","0","0","","","","","","","","","","","","","","","19420827","0","TOL05","CI2","W","exhibition",""
"CI2194209010","lamaj102","KCM","2","value","12","","","4","","","","2","","","","","","","","","","","","","","1","","19420901","0","CIN07","CI2","W","exhibition",""
"CI2194209010","lamaj102","KCM","2","lower","12","","","4","","","","2","","","","","","","","","","","","","","","","19420901","0","CIN07","CI2","W","exhibition",""
"CI2194209010","lamaj102","KCM","2","upper","12","","","4","","","","2","","","","","","","","","","","","","","","","19420901","0","CIN07","CI2","W","exhibition",""
"HOM194210020","lamaj102","KCM","3","value","15","","","","","","","3","","","","","","","","","","","","","","1","","19421002","0","NOR02","HOM","L","exhibition",""
"HOM194210020","lamaj102","KCM","3","lower","15","","","","","","","3","","","","","","","","","","","","","","","","19421002","0","NOR02","HOM","L","exhibition",""
"HOM194210020","lamaj102","KCM","3","upper","15","","","","","","","3","","","","","","","","","","","","","","","","19421002","0","NOR02","HOM","L","exhibition",""
"KCM194406010","lamaj102","KCM","1","value","27","","33","5","1","1","0","0","0","3","","1","0","0","0","0","","1","","","1","","1","19440601","0","DAV01","CAG","W","regular","y"
"KCM194406010","lamaj102","KCM","1","lower","27","","30","5","1","1","0","0","0","3","","1","0","0","0","0","","","","","","","","19440601","0","DAV01","CAG","W","regular","y"
"KCM194406010","lamaj102","KCM","1","upper","27","","33","5","1","1","0","0","0","3","","1","0","0","0","0","","","","","","","","19440601","0","DAV01","CAG","W","regular","y"
"KCM194406060","lamaj102","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19440606","0","COL05","NY6","T","exhibition",""
"KCM194406060","lamaj102","KCM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19440606","0","COL05","NY6","T","exhibition",""
"KCM194406060","lamaj102","KCM","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19440606","0","COL05","NY6","T","exhibition",""
"HOM194406251","lamaj102","KCM","2","value","15","","23","6","","0","0","1","1","0","","0","1","0","0","","","","","","","1","","19440625","1","WAS09","HOM","L","exhibition","y"
"HOM194406251","lamaj102","KCM","2","lower","15","","","6","","0","0","1","1","0","","0","1","0","0","","","","","","","","","19440625","1","WAS09","HOM","L","exhibition","y"
"HOM194406251","lamaj102","KCM","2","upper","15","","","6","","0","0","1","1","0","","0","1","0","0","","","","","","","","","19440625","1","WAS09","HOM","L","exhibition","y"
"HOM194406252","lamaj102","KCM","5","value","1","","1","0","","","","0","","0","","0","","","","","","","","1","","1","","19440625","2","WAS09","HOM","W","exhibition",""
"HOM194406252","lamaj102","KCM","5","lower","1","","1","0","","","","0","","0","","0","","","","","","","","","","","","19440625","2","WAS09","HOM","W","exhibition",""
"HOM194406252","lamaj102","KCM","5","upper","1","","1","0","","","","0","","0","","0","","","","","","","","","","","","19440625","2","WAS09","HOM","W","exhibition",""
"CAG194407070","lamaj102","KCM","1","value","24","","","7","","","","9","","3","","8","","","","","","","1","","1","","1","19440707","0","SBD01","CAG","L","regular",""
"CAG194407070","lamaj102","KCM","1","lower","24","","","7","","","","9","","3","","8","","","","","","","","","","","","19440707","0","SBD01","CAG","L","regular",""
"CAG194407070","lamaj102","KCM","1","upper","24","","","7","","","","9","","3","","8","","","","","","","","","","","","19440707","0","SBD01","CAG","L","regular",""
"BIR194407162","lamaj102","KCM","2","value","9","","","","","","","7","","","","","","","","","","","","","","1","","19440716","2","BIR01","BIR","L","regular",""
"BIR194407162","lamaj102","KCM","2","lower","9","","","","","","","7","","","","","","","","","","","","","","","","19440716","2","BIR01","BIR","L","regular",""
"BIR194407162","lamaj102","KCM","2","upper","9","","","","","","","7","","","","","","","","","","","","","","","","19440716","2","BIR01","BIR","L","regular",""
"KCM194407190","lamaj102","KCM","2","value","21","","32","6","1","1","0","4","","1","","","2","0","0","1","","","1","","","1","","19440719","0","STJ01","BIR","L","regular","y"
"KCM194407190","lamaj102","KCM","2","lower","21","","","","1","1","0","4","","","","","2","0","0","","","","","","","","","19440719","0","STJ01","BIR","L","regular","y"
"KCM194407190","lamaj102","KCM","2","upper","21","","","","1","1","0","4","","","","","2","0","0","","","","","","","","","19440719","0","STJ01","BIR","L","regular","y"
"KCM194407240","lamaj102","KCM","2","value","15","","28","12","0","0","0","10","","3","","","0","0","0","","","","1","","","1","","19440724","0","KAN05","CVB","L","regular","y"
"KCM194407240","lamaj102","KCM","2","lower","15","","","12","0","0","0","10","","","","","0","0","0","","","","","","","","","19440724","0","KAN05","CVB","L","regular","y"
"KCM194407240","lamaj102","KCM","2","upper","15","","","12","0","0","0","10","","","","","0","0","0","","","","","","","","","19440724","0","KAN05","CVB","L","regular","y"
"CAG194408062","lamaj102","KCM","3","value","","","","","","","","","","","","","","","","","","","","","","","","19440806","2","DET04","CAG","L","regular",""
"CAG194408062","lamaj102","KCM","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19440806","2","DET04","CAG","L","regular",""
"CAG194408062","lamaj102","KCM","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19440806","2","DET04","CAG","L","regular",""
"KCM194408160","lamaj102","KCM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19440816","0","FTW01","BIR","W","regular",""
"KCM194408160","lamaj102","KCM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19440816","0","FTW01","BIR","W","regular",""
"KCM194408160","lamaj102","KCM","1","upper","","","","","","","","","","","","","","","","","","1","","","","","","19440816","0","FTW01","BIR","W","regular",""
"KCM194408220","lamaj102","KCM","1","value","27","","45","12","1","3","0","10","","4","","6","2","2","0","0","","","1","","1","","1","19440822","0","DAV01","MEM","L","regular","y"
"KCM194408220","lamaj102","KCM","1","lower","27","","39","12","1","3","0","10","","4","","6","2","2","0","0","","","","","","","","19440822","0","DAV01","MEM","L","regular","y"
"KCM194408220","lamaj102","KCM","1","upper","27","","45","12","1","3","0","10","","4","","6","2","2","0","0","","","","","","","","19440822","0","DAV01","MEM","L","regular","y"
"KCM194409130","lamaj102","KCM","1","value","27","","","7","","","","7","","","","","","","","","","","1","","1","","1","19440913","0","FTW01","CIA","L","exhibition",""
"KCM194409130","lamaj102","KCM","1","lower","27","","","7","","","","7","","","","","","","","","","","","","","","","19440913","0","FTW01","CIA","L","exhibition",""
"KCM194409130","lamaj102","KCM","1","upper","27","","","7","","","","7","","","","","","","","","","","","","","","","19440913","0","FTW01","CIA","L","exhibition",""
"MEM194504150","lamaj102","KCM","3","value","6","","8","4","","","0","1","","0","","1","0","0","0","0","","","1","","","1","","19450415","0","MEM02","MEM","L","exhibition","y"
"MEM194504150","lamaj102","KCM","3","lower","6","","","4","","","","1","","0","","1","0","0","0","","","","","","","","","19450415","0","MEM02","MEM","L","exhibition","y"
"MEM194504150","lamaj102","KCM","3","upper","6","","","4","","","","1","","0","","1","0","0","0","","","","","","","","","19450415","0","MEM02","MEM","L","exhibition","y"
"CIA194504300","lamaj102","KCM","1","value","1","","","4","","","","4","","1","","","","","","","","","","","1","","","19450430","0","HOU04","CIA","L","exhibition",""
"CIA194504300","lamaj102","KCM","1","lower","1","","","4","","","","4","","1","","","","","","","","","","","","","","19450430","0","HOU04","CIA","L","exhibition",""
"CIA194504300","lamaj102","KCM","1","upper","","","","4","","","","4","","1","","","","","","","","","","","","","","19450430","0","HOU04","CIA","L","exhibition",""
"KCM194505030","lamaj102","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19450503","0","DAL01","CIA","W","exhibition",""
"KCM194505030","lamaj102","KCM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19450503","0","DAL01","CIA","W","exhibition",""
"KCM194505030","lamaj102","KCM","2","upper","","","","","","","","","","","","","","","","","","1","","","","","","19450503","0","DAL01","CIA","W","exhibition",""
"CAG194505201","lamaj102","KCM","1","value","24","","34","9","","","0","4","","2","","7","0","0","0","","","1","","","1","","","19450520","1","COL05","CAG","W","regular","y"
"CAG194505201","lamaj102","KCM","1","lower","24","","","","","","0","4","","2","","7","0","0","0","","","","","","","","","19450520","1","COL05","CAG","W","regular","y"
"CAG194505201","lamaj102","KCM","1","upper","24","","","","","","0","4","","2","","7","0","0","0","","","","","","","","","19450520","1","COL05","CAG","W","regular","y"
"CAG194505240","lamaj102","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19450524","0","IND10","CAG","W","regular",""
"CAG194505240","lamaj102","KCM","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19450524","0","IND10","CAG","W","regular",""
"CAG194505240","lamaj102","KCM","2","upper","","","","","","","","","","","","","","","","","","1","","","","","","19450524","0","IND10","CAG","W","regular",""
"CAG194505290","lamaj102","KCM","2","value","24","","31","5","","","0","5","","1","","9","0","0","0","","","1","","","","1","","19450529","0","RAC01","CAG","W","regular","y"
"CAG194505290","lamaj102","KCM","2","lower","24","","","","","","0","","","1","","9","0","0","0","","","","","","","","","19450529","0","RAC01","CAG","W","regular","y"
"CAG194505290","lamaj102","KCM","2","upper","24","","","","","","0","","","1","","9","0","0","0","","","","","","","","","19450529","0","RAC01","CAG","W","regular","y"
"BIR194506031","lamaj102","KCM","1","value","21","","31","10","","","","5","","1","","","","","","","","1","","","1","","","19450603","1","BIR01","BIR","W","regular","y"
"BIR194506031","lamaj102","KCM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19450603","1","BIR01","BIR","W","regular","y"
"BIR194506031","lamaj102","KCM","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19450603","1","BIR01","BIR","W","regular","y"
