"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CI2194306131","kingr101","CI2","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430613","1","CIN07","MEM","l","regular","y"
"CI2194307051","kingr101","CI2","4","4","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430705","1","CIN07","CVB","w","regular","y"
"CI2194307230","kingr101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430723","0","BEL01","MEM","l","regular",""
"KCM194308230","kingr101","CI2","8","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430823","0","OKC02","KCM","l","regular","y"
"CI2194309150","kingr101","CI2","2","2","value","","","","","","","","","","","","","","","","","","","","","","","19430915","0","BEL01","KCM","l","exhibition",""
"KCM194309240","kingr101","CI2","","","value","","","","","","","","","","","","","","","","","","","","","","","19430924","0","HOU04","KCM","l","exhibition",""
"KCM194509200","kingr101","CIA","8","1","value","4","4","2","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19450920","0","OKC02","KCM","w","exhibition","y"
"KCM194805260","kingr101","IN9","9","2","value","1","1","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","1","","19480526","0","WIC01","KCM","l","regular","y"
"KCM194909200","kingr101","IN9","","1","value","5","5","1","3","","","1","1","","","","","","","","","","","","","","","19490920","0","ATC01","KCM","w","exhibition",""
"KCM194909220","kingr101","IN9","","","value","","","","1","","","","","","","","","","","","","","","","","","","19490922","0","MUS01","KCM","w","exhibition",""
"KCM194909220","kingr101","IN9","","","lower","1","1","","1","","","","","","","","","","","","","","","","","","","19490922","0","MUS01","KCM","w","exhibition",""
