"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BLG194307300","stewo101","BLG","9","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307300","stewo101","BLG","9","2","lower","1","","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194307300","stewo101","BLG","9","2","upper","1","","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430730","0","BAL14","NY5","T","exhibition","y"
"BLG194308011","stewo101","BLG","9","3","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308011","stewo101","BLG","9","3","lower","1","","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430801","1","BAL14","NY5","L","exhibition","y"
"BLG194308011","stewo101","BLG","9","3","upper","1","","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430801","1","BAL14","NY5","L","exhibition","y"
"HOM194308221","stewo101","BLG","9","1","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430822","1","WAS09","HOM","L","regular","y"
"HOM194308221","stewo101","BLG","9","1","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430822","1","WAS09","HOM","L","regular","y"
"HOM194308221","stewo101","BLG","9","1","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19430822","1","WAS09","HOM","L","regular","y"
"BLG194308291","stewo101","BLG","","","value","","","","","","","","","","","","","","","","","","","","","19430829","1","BAL14","PH5","W","regular",""
"BLG194308291","stewo101","BLG","","","lower","","","","","","","","","","","","","","","","","","","","","19430829","1","BAL14","PH5","W","regular",""
"BLG194308291","stewo101","BLG","","","upper","","","","","","","","","","","","","","","","","","","","","19430829","1","BAL14","PH5","W","regular",""
"BLG194309052","stewo101","BLG","9","1","value","1","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19430905","2","BAL14","BIR","L","exhibition","y"
"BLG194309052","stewo101","BLG","9","1","lower","1","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19430905","2","BAL14","BIR","L","exhibition","y"
"BLG194309052","stewo101","BLG","9","1","upper","1","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19430905","2","BAL14","BIR","L","exhibition","y"
