"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"HOM193906041","napie101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19390604","1","BUF06","NW2","l","regular",""
"HOM193906042","napie101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19390604","2","BUF06","NW2","l","regular",""
"HOM194105241","napie101","HOM","8","1","value","3","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19410524","1","PIT06","NY6","w","regular","y"
"HOM194105242","napie101","HOM","8","1","value","3","3","2","2","1","0","0","","0","","0","0","0","","0","","","0","","","","","19410524","2","PIT06","NY6","w","regular","y"
"HOM194105251","napie101","HOM","8","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410525","1","WAS09","NY6","l","regular","y"
"HOM194105252","napie101","HOM","8","1","value","3","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19410525","2","WAS09","NY6","l","regular","y"
"HOM194108031","napie101","HOM","8","3","value","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19410803","1","DET04","BLG","l","regular","y"
"HOM194108032","napie101","HOM","8","1","value","3","3","0","1","1","0","0","3","0","0","0","0","0","1","0","0","0","0","0","","","","19410803","2","DET04","BLG","w","regular","y"
"NY6194604020","napie101","HOM","7","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19460402","0","NOL01","NY6","w","exhibition","y"
"NY6194604050","napie101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19460405","0","NOL01","NY6","l","exhibition",""
"NY6194604070","napie101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19460407","0","COR01","NY6","l","exhibition",""
"NY5194604282","napie101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19460428","2","NYC16","NY5","w","exhibition",""
"HOM194605200","napie101","HOM","6","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","1","","","0","","","","","19460520","0","HRB01","NY5","w","regular","y"
"HOM194606161","napie101","HOM","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","1","0","","","0","","","","","19460616","1","WAS09","NY6","l","regular","y"
"NW2194606280","napie101","HOM","8","1","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460628","0","NWK04","NW2","l","regular","y"
"HOM194606290","napie101","HOM","7","1","value","4","3","1","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19460629","0","WIL04","NY5","l","regular","y"
"HOM194606301","napie101","HOM","5","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","","19460630","1","WAS09","NY5","w","regular","y"
"HOM194606302","napie101","HOM","4","2","value","2","0","1","0","0","0","0","0","0","","0","2","","","0","","","0","","","","","19460630","2","WAS09","NY5","w","regular","y"
"IN9194607110","napie101","HOM","","","value","","","","3","","","","3","","","","","","","","","","","","","","","19460711","0","IND10","IN9","t","exhibition",""
"IN9194607110","napie101","HOM","","","lower","","3","","3","","","","3","","","","","","","","","","","","","","","19460711","0","IND10","IN9","t","exhibition",""
"NY6194607141","napie101","HOM","7","1","value","4","4","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460714","1","NYC14","NY6","l","regular","y"
"CAG194607212","napie101","HOM","","","value","","","","","","","","","","","","","","","","","","","","","","","19460721","2","CHI10","CAG","w","exhibition",""
"HOM194608041","napie101","HOM","8","1","value","4","3","0","1","0","0","0","0","0","","0","1","","","0","","","0","","","","","19460804","1","WAS09","KCM","w","exhibition","y"
"HOM194608042","napie101","HOM","7","1","value","3","2","0","0","0","0","0","0","0","","0","1","","","1","","","0","","","","","19460804","2","WAS09","KCM","l","exhibition","y"
