"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM193708290","johnm103","KCM","1","6","value","6","1","0","0","0","0","0","","","","","19370829","0","KAN05","SDO","l","exhibition","y"
"CAG193709120","johnm103","KCM","1","6","value","51","3","5","0","1","0","","","","","1","19370912","0","CHI09","CAG","t","lcs","y"
"CAG193709130","johnm103","KCM","1","6","value","21","0","0","0","0","0","","","","","1","19370913","0","MIL03","CAG","w","lcs","y"
"KCM193709170","johnm103","KCM","1","6","value","27","0","2","1","0","0","","","","","1","19370917","0","KAN05","CAG","w","lcs","y"
"KCM193710050","johnm103","KCM","1","6","value","27","0","2","0","0","0","","","","","1","19371005","0","DAV01","MLS","l","exhibition","y"
"KCM193710101","johnm103","KCM","1","6","value","27","0","4","0","0","0","","","","","1","19371010","1","KAN05","MLS","l","exhibition","y"
"MLS193710110","johnm103","KCM","1","6","value","27","2","0","0","1","0","","","","","1","19371011","0","OKC01","MLS","w","exhibition","y"
"KCM193804102","johnm103","KCM","8","6","value","27","1","1","0","","","","","","","1","19380410","2","HOU01","PH5","w","exhibition","y"
"KCM193804140","johnm103","KCM","1","6","value","27","2","4","","","","","","","","1","19380414","0","HOU04","HOM","l","exhibition","y"
"CAG193806280","johnm103","KCM","1","6","value","27","","","","","","","","","","1","19380628","0","MIL03","CAG","w","regular","y"
"KCM193807150","johnm103","KCM","1","6","value","","","","","","","","","","","1","19380715","0","WIN01","CAG","l","regular",""
"KCM193808030","johnm103","KCM","1","6","value","27","0","","0","0","","","","","","1","19380803","0","WIC01","MEM","w","regular","y"
"ASW193808210","johnm103","ASW","1","6","value","27","2","3","0","0","0","","","","","1","19380821","0","CHI10","ASE","w","allstar","y"
