"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"NY6194604212","jonep102","PH5","","","value","","","","","","","","","","","","","","","","","","","","","19460421","2","NYC14","NY6","W","exhibition",""
"NY6194604212","jonep102","PH5","","","lower","","","","","","","","","","","","","","","","","","","","","19460421","2","NYC14","NY6","W","exhibition",""
"NY6194604212","jonep102","PH5","","","upper","","","","","","","","","","","","","","","","","","","","","19460421","2","NYC14","NY6","W","exhibition",""
"NW2194605050","jonep102","PH5","8","2","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460505","0","NWK04","NW2","L","regular","y"
"NW2194605050","jonep102","PH5","8","2","lower","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460505","0","NWK04","NW2","L","regular","y"
"NW2194605050","jonep102","PH5","8","2","upper","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460505","0","NWK04","NW2","L","regular","y"
"PH5194605060","jonep102","PH5","8","1","value","3","0","1","0","0","0","","1","","0","0","0","","0","","","0","","","","19460506","0","WIL04","NW2","L","regular","y"
"PH5194605060","jonep102","PH5","8","1","lower","3","0","1","","","","","","","","","","","","","","","","","","19460506","0","WIL04","NW2","L","regular","y"
"PH5194605060","jonep102","PH5","8","1","upper","3","0","1","","","","","","","","","","","","","","","","","","19460506","0","WIL04","NW2","L","regular","y"
"PH5194605110","jonep102","PH5","8","1","value","4","0","1","","","","","","","","","","","","","","","","","","19460511","0","PHI17","NY6","W","regular","y"
"PH5194605110","jonep102","PH5","8","1","lower","","0","1","","","","","","","","","","","","","","","","","","19460511","0","PHI17","NY6","W","regular","y"
"PH5194605110","jonep102","PH5","8","1","upper","","0","1","","","","","","","","","","","","","","","","","","19460511","0","PHI17","NY6","W","regular","y"
"PH5194605130","jonep102","PH5","8","1","value","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19460513","0","PHI17","HOM","L","regular","y"
"PH5194605130","jonep102","PH5","8","1","lower","3","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19460513","0","PHI17","HOM","L","regular","y"
"PH5194605130","jonep102","PH5","8","1","upper","3","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19460513","0","PHI17","HOM","L","regular","y"
"NW2194605301","jonep102","PH5","7","3","value","0","0","0","","","","","","","","0","0","","","","","","","","","19460530","1","NWK04","NW2","W","regular","y"
"NW2194605301","jonep102","PH5","7","3","lower","0","0","0","","","","","","","","","","","","","","","","","","19460530","1","NWK04","NW2","W","regular","y"
"NW2194605301","jonep102","PH5","7","3","upper","0","0","0","","","","","","","","","","","","","","","","","","19460530","1","NWK04","NW2","W","regular","y"
"HOM194606231","jonep102","PH5","7","3","value","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","1","","19460623","1","WAS09","HOM","L","regular","y"
"HOM194606231","jonep102","PH5","7","3","lower","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460623","1","WAS09","HOM","L","regular","y"
"HOM194606231","jonep102","PH5","7","3","upper","1","0","0","0","0","0","0","0","","0","","","","0","","","0","","","","19460623","1","WAS09","HOM","L","regular","y"
"PH5194607130","jonep102","PH5","8","2","value","1","0","0","","","","","","","","","","","","","","","","","","19460713","0","PHI17","BLG","L","regular","y"
"PH5194607130","jonep102","PH5","8","2","lower","","0","0","","","","","","","","","","","","","","","","","","19460713","0","PHI17","BLG","L","regular","y"
"PH5194607130","jonep102","PH5","8","2","upper","","0","0","","","","","","","","","","","","","","","","","","19460713","0","PHI17","BLG","L","regular","y"
