"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CAG192105070","browd104","CAG","1","1","value","27","","","0","0","0","0","19210507","0","CHI09","KCM","W","regular","y"
"CAG192105070","browd104","CAG","1","1","lower","27","","","0","","0","0","19210507","0","CHI09","KCM","W","regular","y"
"CAG192105070","browd104","CAG","1","1","upper","27","","","0","","0","0","19210507","0","CHI09","KCM","W","regular","y"
"CAG192107102","browd104","CAG","1","1","value","21","0","0","0","0","0","0","19210710","2","CHI09","SLG","W","regular","y"
"CAG192107102","browd104","CAG","1","1","lower","21","0","0","0","0","0","0","19210710","2","CHI09","SLG","W","regular","y"
"CAG192107102","browd104","CAG","1","1","upper","21","0","0","0","0","0","0","19210710","2","CHI09","SLG","W","regular","y"
"STA192107160","browd104","CAG","1","1","value","27","0","0","0","0","0","0","19210716","0","DCT01","STA","W","exhibition","y"
"STA192107160","browd104","CAG","1","1","lower","27","0","0","0","0","0","0","19210716","0","DCT01","STA","W","exhibition","y"
"STA192107160","browd104","CAG","1","1","upper","27","0","0","0","0","0","0","19210716","0","DCT01","STA","W","exhibition","y"
"HIL192110120","browd104","CAG","1","1","value","24","0","2","0","0","0","0","19211012","0","CAM01","HIL","T","championship","y"
"HIL192110120","browd104","CAG","1","1","lower","24","0","2","0","0","0","0","19211012","0","CAM01","HIL","T","championship","y"
"HIL192110120","browd104","CAG","1","1","upper","24","0","2","0","0","0","0","19211012","0","CAM01","HIL","T","championship","y"
"CAG192208160","browd104","CAG","1","1","value","48","0","3","0","0","0","0","19220816","0","CHI09","ACY","W","exhibition","y"
"CAG192208160","browd104","CAG","1","1","lower","48","0","3","0","0","0","0","19220816","0","CHI09","ACY","W","exhibition","y"
"CAG192208160","browd104","CAG","1","1","upper","48","0","4","0","0","0","0","19220816","0","CHI09","ACY","W","exhibition","y"
