"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"MEM194404070","jeffg102","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440407","0","MEM02","MEM","l","exhibition",""
"CVB194404302","jeffg102","CVB","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19440430","2","IND10","BLG","w","exhibition",""
"CIA194405090","jeffg102","CVB","1","value","27","","","7","","","","3","","","","","","","","","","","","","1","","","1","","1","19440509","0","IND10","CIA","w","regular",""
"CVB194405230","jeffg102","CVB","1","value","27","","","4","","","","5","","","","","","","","","","","","","","1","","1","","1","19440523","0","BUF06","BIR","l","regular",""
"CVB194405260","jeffg102","CVB","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19440526","0","DAY03","BIR","l","regular",""
"MEM194406060","jeffg102","CVB","1","value","27","","","","","","","1","","","","","","","","","","","","","1","","","1","","1","19440606","0","HOU04","MEM","w","regular",""
"CVB194406111","jeffg102","CVB","1","value","34","","41","5","0","0","0","5","","2","0","","0","0","0","1","0","","","","","1","","1","","","19440611","1","CLE06","KCM","l","regular","y"
"CVB194406251","jeffg102","CVB","2","value","15","","22","7","0","0","0","1","1","3","0","2","0","0","0","1","0","","","","","","","","","","19440625","1","CLE06","CAG","w","regular","y"
"CVB194407021","jeffg102","CVB","1","value","27","","","","","","","9","","","","","","","","","","","","","","1","","1","","1","19440702","1","CLE06","BIR","l","regular",""
"CVB194407091","jeffg102","CVB","1","value","12","3","","4","","","","4","","","","","","","","","","","","","","","","1","","","19440709","1","CLE06","MEM","l","regular",""
"CVB194407091","jeffg102","CVB","1","upper","12","3","","-2","","","","4","","","","","","","","","","","","","","","","","","","19440709","1","CLE06","MEM","l","regular",""
"CVB194407120","jeffg102","CVB","1","value","27","","","5","","","","1","","","","","","","","","","","","","1","","","1","","1","19440712","0","BUF06","MEM","w","regular",""
"MEM194407161","jeffg102","CVB","1","value","24","","31","5","0","0","0","2","1","2","","4","0","0","0","1","","","","","","1","","1","","1","19440716","1","MEM03","MEM","l","regular","y"
