"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CCR194607072","godim101","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460707","2","CIN07","CCR","l","exhibition",""
"IN9194607080","godim101","IN9","3","value","3","","","","","","","0","0","","","","","","","","","","","","1","","","","1","","19460708","0","COL05","CCR","w","exhibition",""
"IN9194607160","godim101","IN9","2","value","9","","12","3","0","0","0","1","","0","0","0","0","0","0","0","0","","","","","","","","1","","19460716","0","ZAN02","CVB","l","regular","y"
"KCM194607212","godim101","IN9","2","value","15","","17","2","0","0","0","0","0","1","0","4","0","0","0","0","0","","","","1","","","","1","","19460721","2","KAN05","KCM","w","regular","y"
"KCM194607230","godim101","IN9","2","value","9","","13","2","0","0","0","1","","2","0","4","0","0","0","0","0","","","","","","","","1","","19460723","0","CBI01","KCM","w","regular","y"
"IN9194608042","godim101","IN9","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460804","2","CIN07","CCR","l","exhibition",""
"BIR194608111","godim101","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460811","1","BIR01","BIR","l","regular",""
"NY6194608140","godim101","IN9","1","value","27","","","7","","","","2","","","","","","","","","","","","","1","","","1","","1","19460814","0","NYC14","NY6","w","exhibition",""
"NY5194608182","godim101","IN9","1","value","24","","29","6","1","0","0","3","","1","","4","0","0","0","0","","","","","","1","","1","","1","19460818","2","NYC16","NY5","l","exhibition","y"
"CAG194608280","godim101","IN9","1","value","24","","","6","","","","3","1","1","","1","","","","","","","","","","1","","1","","1","19460828","0","CHI10","CAG","l","regular",""
"KCM194609012","godim101","IN9","3","value","12","","18","5","0","0","0","1","","1","0","3","0","0","0","0","0","","","","","1","","","1","","19460901","2","KAN05","KCM","l","regular","y"
"IN9194609081","godim101","IN9","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19460908","1","CIN07","KCM","l","regular",""
"IN9194609140","godim101","IN9","1","value","27","","39","7","0","1","1","7","","1","","5","0","1","0","0","","","","","","1","","1","","1","19460914","0","WIL04","KCM","l","regular","y"
"NY5194609171","godim101","IN9","3","value","0","","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1","","19460917","1","PHI11","NY5","l","exhibition","y"
"PH5194609172","godim101","IN9","1","value","16","","27","10","0","0","0","4","","0","0","4","0","0","0","1","0","","","","","","","1","","","19460917","2","PHI11","PH5","w","exhibition","y"
