"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"NW2194605140","lewir101","NW2","1","1","value","12","","","1","0","0","0","19460514","0","NWK04","HOM","T","regular","y"
"NW2194605140","lewir101","NW2","1","1","lower","9","","","1","0","0","0","19460514","0","NWK04","HOM","T","regular","y"
"NW2194605140","lewir101","NW2","1","1","upper","12","","","1","0","0","0","19460514","0","NWK04","HOM","T","regular","y"
"NW2194605301","lewir101","NW2","1","1","value","24","","","0","","0","0","19460530","1","NWK04","PH5","L","regular","y"
"NW2194605301","lewir101","NW2","1","1","lower","24","","","0","","0","0","19460530","1","NWK04","PH5","L","regular","y"
"NW2194605301","lewir101","NW2","1","1","upper","24","","","0","","0","0","19460530","1","NWK04","PH5","L","regular","y"
"NW2194606030","lewir101","NW2","1","1","value","24","","","1","0","0","0","19460603","0","NOR02","BLG","W","regular","y"
"NW2194606030","lewir101","NW2","1","1","lower","24","","","1","0","0","0","19460603","0","NOR02","BLG","W","regular","y"
"NW2194606030","lewir101","NW2","1","1","upper","24","","","1","0","0","0","19460603","0","NOR02","BLG","W","regular","y"
"NY6194606092","lewir101","NW2","1","1","value","27","","","0","","0","0","19460609","2","NYC14","NY6","W","regular",""
"NY6194606092","lewir101","NW2","1","1","lower","27","","","0","","0","0","19460609","2","NYC14","NY6","W","regular",""
"NY6194606092","lewir101","NW2","1","1","upper","27","","","0","","0","0","19460609","2","NYC14","NY6","W","regular",""
"NW2194606161","lewir101","NW2","1","1","value","27","","","0","0","0","0","19460616","1","NWK04","BLG","W","regular","y"
"NW2194606161","lewir101","NW2","1","1","lower","27","","","0","0","0","0","19460616","1","NWK04","BLG","W","regular","y"
"NW2194606161","lewir101","NW2","1","1","upper","27","","","0","0","0","0","19460616","1","NWK04","BLG","W","regular","y"
"NW2194606231","lewir101","NW2","1","1","value","27","","","0","0","0","0","19460623","1","NWK04","NY6","W","regular","y"
"NW2194606231","lewir101","NW2","1","1","lower","27","","","0","0","0","0","19460623","1","NWK04","NY6","W","regular","y"
"NW2194606231","lewir101","NW2","1","1","upper","27","","","0","0","0","0","19460623","1","NWK04","NY6","W","regular","y"
"NW2194606260","lewir101","NW2","1","1","value","12","","","0","","0","0","19460626","0","TRE01","HOM","W","regular",""
"NW2194606260","lewir101","NW2","1","1","lower","12","","","0","","0","0","19460626","0","TRE01","HOM","W","regular",""
"NW2194606260","lewir101","NW2","1","1","upper","12","","","0","","0","0","19460626","0","TRE01","HOM","W","regular",""
"NW2194606302","lewir101","NW2","1","1","value","18","","","0","","0","0","19460630","2","NWK04","PH5","W","regular","y"
"NW2194606302","lewir101","NW2","1","1","lower","18","","","0","","0","0","19460630","2","NWK04","PH5","W","regular","y"
"NW2194606302","lewir101","NW2","1","1","upper","18","","","0","","0","0","19460630","2","NWK04","PH5","W","regular","y"
"HOM194607072","lewir101","NW2","1","1","value","18","","","0","","0","0","19460707","2","PIT06","HOM","W","regular",""
"HOM194607072","lewir101","NW2","1","1","lower","18","","","0","","0","0","19460707","2","PIT06","HOM","W","regular",""
"HOM194607072","lewir101","NW2","1","1","upper","18","","","0","","0","0","19460707","2","PIT06","HOM","W","regular",""
"NW2194607142","lewir101","NW2","1","1","value","21","","","0","","0","0","19460714","2","NWK04","PH5","L","regular","y"
"NW2194607142","lewir101","NW2","1","1","lower","21","","","0","","0","0","19460714","2","NWK04","PH5","L","regular","y"
"NW2194607142","lewir101","NW2","1","1","upper","21","","","0","","0","0","19460714","2","NWK04","PH5","L","regular","y"
"CVB194607220","lewir101","NW2","1","1","value","30","","","0","","0","0","19460722","0","DAY03","CVB","W","exhibition",""
"CVB194607220","lewir101","NW2","1","1","lower","30","","","0","","0","0","19460722","0","DAY03","CVB","W","exhibition",""
"CVB194607220","lewir101","NW2","1","1","upper","30","","","0","","0","0","19460722","0","DAY03","CVB","W","exhibition",""
"PH5194607270","lewir101","NW2","1","1","value","21","0","0","0","","0","0","19460727","0","PHI17","PH5","W","regular","y"
"PH5194607270","lewir101","NW2","1","1","lower","","0","0","0","","0","0","19460727","0","PHI17","PH5","W","regular","y"
"PH5194607270","lewir101","NW2","1","1","upper","","0","0","0","","0","0","19460727","0","PHI17","PH5","W","regular","y"
